repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure
2331543,Hai Duong Water JSC (Kinh Doanh Nuoc Sach Hai Duong; CTCP),Vietnam,VN,Utilities,http://hdwaco.com.vn,VN000000HDW7,VN000000HDW7,True
2331578,Trung An Water Supply JSC (Cap Nuoc Trung An; CTCP),Vietnam,VN,Utilities,http://capnuoctrungan.vn/,VN000000TAW8,VN000000TAW8,True
2331693,Vietnam Herbs & Foods JSC,Vietnam,VN,Food and Beverage,https://vinaherbfoods.com,VN000000VHE7,VN000000VHE7,True
2331873,Nhabe Water Supply JSC,Vietnam,VN,Utilities,https://www.capnuocnhabe.vn/,VN000000NBW9,VN000000NBW9,True
2332028,Thua Thien Hue Water Supply JSC (HueWACO; CTCP Cap Nuoc Thua Thien Hue),Vietnam,VN,Utilities,http://huewaco.com.vn/,VN000000HWS5,VN000000HWS5,True
2332183,Steadfast Marine Tbk; PT,Indonesia,ID,Industrial Engineering,https://steadfast-marine.co.id/,ID1000143803,ID1000143803,True
2332203,Material Trading and Construction JSC (CTCP Kinh Doanh Vat Tu Va Xay Dung),Vietnam,VN,Construction and Materials,http://cmcjsc.vn/,,,True
2332248,Saigon Eyeglass JSC (Saigon Optic Co; CTCP Mat Kinh Sai Gon),Vietnam,VN,Personal and Household Goods | Health Care Equipment and Services,https://www.saigonoptic.com,,VN000000SOV3,True
2332283,Cahaya Bintang Medan Tbk; PT,Indonesia,ID,Personal and Household Goods,https://www.cbm-furniture.com/,ID1000155708,ID1000155708,True
2332363,Vietnam Salvage JSC (ViSal),Vietnam,VN,Industrial Transportation,,VN000000SAL3,VN000000SAL3,True
2332373,Binh Duong Producing and Trading Corp (Protrade Corp; formerly Binh Duong Producing and Trading Goods Corp),Vietnam,VN,Chemicals | Financial Services,https://www.protrade.com.vn/,VN000000PRT6,VN000000PRT6,True
2332408,Amecc Mechanical Construction JSC (Amecc JSC; CTCP Co Khi Xay Dung Amecc),Vietnam,VN,Construction and Materials | Industrial Engineering,http://amecc.com.vn/,VN000000AMS1,VN000000AMS1,True
2332533,Project 3 Construction Investment JSC (CTCP),Vietnam,VN,Construction and Materials,http://ct3.com.vn/,VN000000CT33,VN000000CT33,True
2332593,Hanoi Goods Services and Transport JSC,Vietnam,VN,Industrial Transportation,http://www.vantaihanoi.com.vn/,VN000000HHN7,VN000000HHN7,True
2332738,Perintis Triniti Properti Tbk; PT (TRINITI LAND),Indonesia,ID,Construction and Materials | Financial Services,https://www.trinitiland.com/,ID4000047503 | ID1000153604,ID1000153604,True
2332783,Desh Garments Ltd,Bangladesh,BD,Personal and Household Goods,https://www.deshgroup.com/desh-garments-ltd.html,BD0415DSHGR7,BD0415DSHGR7,True
2332848,Standard Ceramic Industries Ltd,Bangladesh,BD,Personal and Household Goods,http://www.standardceramic.net,BD0626STDCR3,BD0626STDCR3,True
2332868,Oriental Shipping and Trading JSC (Van tai bien va Thuong mai Phuong Dong; CTCP),Vietnam,VN,Industrial Transportation,http://ostc.com.vn/en,VN000000NOS0,VN000000NOS0,True
2332873,Damsan JSC,Vietnam,VN,Personal and Household Goods,http://damsanjsc.vn,VN000000ADS0,VN000000ADS0,True
2332893,Riverway Management JSC No 3 (Quan ly Duong song So 3; CTCP),Vietnam,VN,Support Services (Industrial Goods and Services),http://www.duongsong3.vn,VN000000DS33,VN000000DS33,True
2332908,Nha Be Garment Corp JSC (NBC; May Nha Be; TCTCP),Vietnam,VN,Personal and Household Goods,https://www.nhabe.com.vn/eng,VN000000MNB0,VN000000MNB0,True
2332938,Madusari Murni Indah Tbk; PT,Indonesia,ID,Chemicals,https://molindo.co.id/en/home/companies,ID1000145204,ID1000145204,True
2332943,Hanoi Battery JSC (Habaco; Pin Ha Noi; CTCP),Vietnam,VN,Electronic and Electrical Equipment,http://habaco.com.vn/?language=eng,VN000000PHN0,VN000000PHN0,True
2332993,Dong Nai Rubber Construction JSC (Xay dung Cao su Dong Nai; CTCP),Vietnam,VN,Construction and Materials,http://dorucon.com.vn/en/,VN000000CDR8,VN000000CDR8,True
2333033,Foreign Trade Warehousing and Forwarding JSC (VINATRANS; Giao Nhan Kho Van Ngoai Thuong; CTCP),Vietnam,VN,Industrial Transportation,http://vinatrans.com/en/,VN000000VIN6,VN000000VIN6,True
2333048,LCK Global Kedaton Tbk; PT,Indonesia,ID,Telecommunications,http://www.lckglobal.co.id/,ID1000141906,ID1000141906,True
2333073,P&T Express Service JSC (VN Post Express; EMS Vietnam; Chuyen phat nhanh Buu dien; CTCP),Vietnam,VN,Industrial Transportation,https://ems.com.vn/,VN000000EMS3,VN000000EMS3,True
2333113,FAR Chemical Industries Ltd,Bangladesh,BD,Chemicals,http://www.farchemicalbd.com/,BD0490FCIL03,BD0490FCIL03,True
2333118,Trung Do JSC (Trung Do; CTCP),Vietnam,VN,Construction and Materials,http://trungdo.vn/en,VN000000TDF7,VN000000TDF7,True
2333123,Nghe An Urban Work & Environment JSC (Moi truong va Cong trinh do thi Nghe An; CTCP),Vietnam,VN,Support Services (Industrial Goods and Services),http://www.moitruongdothinghean.com/,VN000000NAU5,VN000000NAU5,True
2333158,Nusa Raya Cipta Tbk; PT,Indonesia,ID,Construction and Materials,http://nusarayacipta.com/,ID1000127608,ID1000127608,False
2333443,Central Container JSC,Vietnam,VN,Industrial Transportation,https://www.viconshipdanang.com/,VN000000VSM7,VN000000VSM7,True
2333588,Armephaco JSC,Vietnam,VN,Health Care Equipment and Services,http://armephaco.com.vn/,VN000000AMP7,VN000000AMP7,True
2333798,Dong Nai Traffic Construction JSC (DGT; Dong Nai Traffic Works),Vietnam,VN,Construction and Materials,https://dgtc.vn/,VN000000DGT5,VN000000DGT5,True
2333933,Royal Prima TBK; PT,Indonesia,ID,Health Care Equipment and Services,https://royalprima.com/,ID1000143209,ID1000143209,True
2334118,Vexilla Vietnam Group JSC (formerly Solavina JSC),Vietnam,VN,Construction and Materials,http://solavina.vn/,VN000000SVN5,VN000000SVN5,True
2334198,Buyung Poetra Sembada Tbk; PT (TOPI KOKI),Indonesia,ID,Food and Beverage,https://www.topikoki.com/,ID1000139801,ID1000139801,True
2334258,Mark Dynamics Indonesia Tbk; PT,Indonesia,ID,General Industrials,http://www.markdynamicsindo.com/,ID1000140106,ID1000140106,True
2334268,TDT Investment and Development JSC,Vietnam,VN,Personal and Household Goods,http://tdtgroup.vn/,VN000000TDT8,VN000000TDT8,True
2334283,Binakarya Jaya Abadi Tbk; PT,Indonesia,ID,Construction and Materials,http://www.bpg.id/,ID1000134703,ID1000134703,True
2334308,Tien Son Thanh Group JSC,Vietnam,VN,Personal and Household Goods,http://tiensonaus.com/gioi-thieu/,VN000000AAT4,VN000000AAT4,True
2334368,Nam Dinh Environment JSC,Vietnam,VN,Support Services (Industrial Goods and Services),http://moitruongnamdinh.com.vn/,VN000000MND6,VN000000MND6,True
2334383,M Cash Integrasi Tbk; PT,Indonesia,ID,Software and Computer Services,https://www.mcash.id/,ID1000140908,ID1000140908,True
2334413,Fulin Plastic Industry (Cayman) Holding Co Ltd,Vietnam,VN,Support Services (Industrial Goods and Services) | Financial Services,http://www.fulinvn.com/,TW0001341105 | KYG3730M1050,KYG3730M1050,True
2334483,Sai Gon Transportation Parking JSC,Vietnam,VN,Industrial Transportation,,VN000000TPS4,VN000000TPS4,True
2334523,Amoun International for Investment PLC (AMON),Jordan,JO,Financial Services,http://ammouninvest.com/,JO3128511016,JO3128511016,True
2334608,Sea Pearl Beach Resort & Spa Ltd,Bangladesh,BD,Travel and Leisure,http://www.seapearlbd.com/,BD0004SPBRS1,BD0004SPBRS1,True
2334663,Vinacomin Industry Investment Consulting JSC (Cong Ty Co Phan Tu Van Dau Tu Mo Va Cong Nghiep - Vinacomin; VIMCC),Vietnam,VN,Mining,http://vimcc.vn/,VN000000TVM5,VN000000TVM5,True
2334718,South-West Petro Vietnam Fertilizer & Chemicals JSC (Cong Ty Co Phan Bon Va Hoa Chat Dau Khi Tay Nam Bo),Vietnam,VN,Chemicals,http://psw.vn/,VN000000PSW8,VN000000PSW8,True
2334788,Sentra Food Indonesia Tbk; PT,Indonesia,ID,Food and Beverage,http://www.sentrafood.co.id/,ID1000147804,ID1000147804,True
2334803,Safko Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,https://saiham-safko.com/merchant-services/safko-spinning-mills-ltd/,BD0445SAFCO0,BD0445SAFCO0,True
2334823,Hai Phong Thermal Power JSC (Cong Ty Co Phan Nhiet Dien Hai Phong; Hai Phong TP),Vietnam,VN,Alternative Energy,http://www.ndhp.com.vn,VN000000HND6,VN000000HND6,True
2334878,Binh Tay Steel Wire Netting JSC (Cong Ty Co Phan Luoi Thep Binh Tay),Vietnam,VN,Industrial Metals,http://luoithepbinhtay.com.vn/,VN000000VDT4,VN000000VDT4,True
2334968,Hung Yen Urban Environment and Public Works JSC,Vietnam,VN,Construction and Materials | General Industrials,https://hungyen.gov.vn,VN000000MHY4,VN000000MHY4,True
2334988,LAO CAI Road JSC,Vietnam,VN,Construction and Materials,,,,True
2335198,VIP Greenport JSC (Cong Ty Co Phan CAng Xanh VIP),Vietnam,VN,Industrial Transportation,https://www.vipgreenport.com.vn/,VN000000VGR1,VN000000VGR1,True
2335263,Atesco Industrial Cartering JSC,Vietnam,VN,Travel and Leisure,https://www.atesco.vn,VN000000ATS6,VN000000ATS6,True
2335318,Vinacomin - Vietbac Mining Industry Holding Corp,Vietnam,VN,Mining,https://cmv.vn/,VN000000MVB3,VN000000MVB3,True
2335518,Vinh Railway Signalling Telecom JSC,Vietnam,VN,Support Services (Industrial Goods and Services),https://www.visitec.vn/,,,True
2335578,Petrolimex Engineering JSC (CTCP Tu VaN XaY Dung Petrolimex),Vietnam,VN,Construction and Materials,,VN000000PLE1,VN000000PLE1,True
2335733,Soc Trang Public Works JSC,Vietnam,VN,Support Services (Industrial Goods and Services),http://www.ctdtst.vn/,VN000000USD8,VN000000USD8,True
2335823,Saigon Transport Agency JSC,Vietnam,VN,Industrial Transportation,http://www.tranaco.com.vn/,VN000000STS8,VN000000STS8,True
2335843,Clever Group Corp,Vietnam,VN,Media,https://www.clevergroup.vn/en,VN000000ADG5,VN000000ADG5,True
2335853,Agimexpharm Pharmaceutical JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,https://www.agimexpharm.com/,VN000000AGP9,VN000000AGP9,True
2335868,Lancartama Sejati Tbk; PT,Indonesia,ID,Construction and Materials,https://www.lancartamasejati.com/,ID1000154008,ID1000154008,True
2335988,Quang Nam Aquaculture Larvae Centre JSC,Vietnam,VN,Food and Beverage,,,,True
2336013,Binh Long Rubber Industrial Park Corp,Vietnam,VN,Financial Services,,VN000000MH35,VN000000MH35,True
2336028,City Auto Corp,Vietnam,VN,Automobiles and Parts,,VN000000CTF9,VN000000CTF9,True
2336038,Batulicin Nusantara Maritim Tbk; PT,Indonesia,ID,Industrial Transportation,https://www.batulicinnusantaramaritim.com/,ID1000154701,ID1000154701,True
2336073,Prime Islami Life Insurance Ltd,Bangladesh,BD,Insurance,https://www.primeislamilife.com/,BD0732PMILI9,BD0732PMILI9,False
2336103,Long Bien JSC,Vietnam,VN,Support Services (Industrial Goods and Services),http://haprolongbien.vn/,VN000000LBC5,VN000000LBC5,True
2336113,Merufa JSC,Vietnam,VN,Personal and Household Goods,http://merufa.com.vn/,VN000000MRF2,VN000000MRF2,True
2336178,Bank Aladin Syariah Tbk; PT (formerly Bank Net Indonesia Syariah Tbk; PT),Indonesia,ID,Banks,https://aladinbank.id/id,ID4000040607 | ID1000159205,ID1000159205,True
2336338,Vinacomin Minerals Holding Corp (formerly TKV Minerals Corp),Vietnam,VN,Industrial Metals | Mining | Financial Services,http://vimico.vn/,VN000000KSV1,VN000000KSV1,False
2336413,Dong Anh Electrical Equipment Corp JSC,Vietnam,VN,Electronic and Electrical Equipment,https://www.eemc.com.vn/en/,VN000000TBD6,VN000000TBD6,True
2336443,HK Metals Utama Tbk; PT,Indonesia,ID,Industrial Metals | Financial Services,https://www.hyamn.com/,ID1000146004,ID1000146004,False
2336493,Urban Jakarta Propertindo Tbk; PT,Indonesia,ID,Construction and Materials | Financial Services,http://www.urbanjakarta.co.id/,ID1000147200,ID1000147200,True
2336583,Tong Cong Ty Duc Giang; CTCP (Duc Giang Corp),Vietnam,VN,Personal and Household Goods,http://www.mayducgiang.com.vn/,VN000000MGG3,VN000000MGG3,True
2336693,Aziz Pipes Ltd,Bangladesh,BD,Chemicals | Construction and Materials | General Industrials,http://www.azizpipes.com/,BD0202AZPIP3,BD0202AZPIP3,True
2336713,Rupali Insurance Co Ltd,Bangladesh,BD,Insurance,https://www.rupaliinsurance.com/,BD0711RUPI06,BD0711RUPI06,True
2336793,Multipolar Technology Tbk; PT,Indonesia,ID,Software and Computer Services,https://www.multipolar.com/,ID1000128408,ID1000128408,True
2336883,Lai Chau Clean Water JSC (CTCP Nuoc Sach Lai Chau),Vietnam,VN,Support Services (Industrial Goods and Services),https://capnuoclaichau.com.vn/,,,True
2336918,TiN Nghia Industrial Park Development JSC (CTCP Phat Trien Kcn Tin Nghia),Vietnam,VN,Construction and Materials | Support Services (Industrial Goods and Services),https://www.tinnghiaip.com.vn/,VN000000TIP5,VN000000TIP5,True
2337003,Yelooo Integra Datanet Tbk; PT (Passpod),Indonesia,ID,Travel and Leisure,https://www.passpod.com/,ID1000146400,ID1000146400,True
2337088,Argon Denims Ltd,Bangladesh,BD,Personal and Household Goods,http://argondenims.com/new,BD0456ARGDL1,BD0456ARGDL1,True
2337128,Maharaksa Biru Energi Tbk; PT (formerly Protech Mitra Perkasa TBK; PT),Indonesia,ID,Construction and Materials | Telecommunications,,ID1000137607,ID1000137607,True
2337243,Malek Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,,BD0451MALSP2,BD0451MALSP2,True
2337283,Hai Phong Green Park JSC (Cong Ty Co Phan Cong Vien Cay Xanh Hai Phong),Vietnam,VN,Retail,http://congviencayxanhhp.com.vn/,,,True
2337328,Bima Sakti Pertiwi Tbk; PT,Indonesia,ID,Financial Services,https://www.bimasaktipertiwi.com/,ID1000149503,ID1000149503,True
2337368,Hung Long Mineral and Building Materials JSC (Cong Ty Co Phan Khoang San Va Vat Lieu Xay Dung Hung Long),Vietnam,VN,Construction and Materials,http://khoangsanhunglong.vn/,VN000000KHL5,VN000000KHL5,True
2337403,Hydraulic Engineering Consultants Corp II,Vietnam,VN,Construction and Materials,http://hec2.vn/en,VN000000HEC7,VN000000HEC7,True
2337413,Vinacomin Power Holding Corp,Vietnam,VN,Utilities,http://vinacominpower.vn/,VN000000DTK7,VN000000DTK7,True
2337433,Vietnam Textile Research Institute (VTRI),Vietnam,VN,Support Services (Industrial Goods and Services),,,VN000000VDM9,True
2337523,Cong Ty Co Phan Du Lich Vietourist (Vietourist Tourism JSC),Vietnam,VN,Travel and Leisure,https://www.vietourist.com.vn/vn/,VN000000VTD4,VN000000VTD4,True
2337533,Gia Lai Trading JSC (Cong Ty Co Phan Thuong Mai Gia Lai),Vietnam,VN,Retail,,,VN000000CGL4,True
2337573,TIien Bo Group JSC,Vietnam,VN,Construction and Materials | General Industrials | Personal and Household Goods | Financial Services,http://www.tienbo.vn,VN000000TTB2,VN000000TTB2,True
2337643,Bank IBK Indonesia Tbk; PT,Indonesia,ID,Banks,https://www.ibk.co.id/,ID1000133309,ID1000133309,True
2337728,Mechanical Engineering Metallurgy JSC,Vietnam,VN,Industrial Metals,,VN000000SDK9,VN000000SDK9,True
2337783,Book and Educational Equipment of Dak Nong Co Ltd,Vietnam,VN,Retail,http://www.congtysachdaknong.com.vn,,VN000000DNB9,True
2337898,National General Construction Consultants JSC (NAGECCO),Vietnam,VN,Support Services (Industrial Goods and Services),http://www.nagecco.com/,VN000000NAC3,VN000000NAC3,True
2337983,Vinacomin Tourism and Trading JSC,Vietnam,VN,Travel and Leisure,http://vttc.net.vn/en/home.html,VN000000DLT5,VN000000DLT5,True
2338028,Nghe An Pharmaceutical Medical Material and Equipment JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,http://dnapharma.com.vn/,VN000000NTF6,VN000000NTF6,True
2338193,Shield On Service Tbk; PT (SOS),Indonesia,ID,Support Services (Industrial Goods and Services),http://www.sos.co.id,ID1000146608,ID1000146608,True
2338248,28 Quang Ngai JSC,Vietnam,VN,Personal and Household Goods,http://www.agtex.com.vn/en-US/subsidiary/28-quang-ngai-joint-stock-company/340/573,,,True
2338308,Phu Yen Water Supply and Sewerage JSC,Vietnam,VN,Utilities,http://www.capthoatnuocpy.com.vn,VN000000PWS8,VN000000PWS8,True
2338358,One World Services JSC,Vietnam,VN,Software and Computer Services,http://oneworld.vn/,VN000000ONW2,VN000000ONW2,True
233845,Tokopedia; PT,Indonesia,ID,Software and Computer Services | Retail,https://www.tokopedia.com/,,,False
2338463,Cisadane Sawit Raya; PT Tbk,Indonesia,ID,Food and Beverage,https://www.csr.co.id/,ID1000153307,ID1000153307,True
2338538,National Polymer Industries Ltd,Bangladesh,BD,Construction and Materials | General Industrials,https://www.nationalpolymer.net/,BD0469NPOLY1,BD0469NPOLY1,True
2338578,Ashmore Asset Management Indonesia Tbk; PT,Indonesia,ID,Financial Services,http://www.ashmoregroup.com/,IDN000518008 | IDN000494606 | IDN000488707 | IDN000486107 | IDN000464906 | IDN000465002 | IDN000009107 | IDN000452208 | IDN000410701 | IDN000390507 | IDN000390309 | IDN000381209 | IDN000312006 | IDN000320504 | IDN000335304 | IDN000340205 | IDN000346301 | IDN000301702 | IDN000253606 | IDN000211109 | IDN000198009 | ID1000153703,ID1000153703,True
2338583,Da Nang Securities Co (Chung Khoan DA Nang; CTCP),Vietnam,VN,Financial Services,https://www.dnsc.com.vn/dnsc,VN000000DSC6,VN000000DSC6,True
2338628,Vietnam Enterprise Investment and Development JSC (Cong Ty Co Phan Dau Tu Va Phat Trien Doanh Nghiep Viet Nam),Vietnam,VN,Financial Services,http://www.vndi.com.vn/,VN000000FID0,VN000000FID0,True
2338658,Dong Thap Petroleum Trading JSC (Petimex; Cong Ty Co Phan Thuong Mai Dau Khi Dong Thap),Vietnam,VN,Oil and Gas,https://www.petimex.com.vn/,VN000000PDT6,VN000000PDT6,True
2338693,Central Pharmaceutical JSC 3 (Cong Ty Co Phan Duoc Pham Trung Uong 3),Vietnam,VN,Pharmaceuticals and Biotechnology,https://duocphamtw3.com/,VN000000TW39 | VN000000DP36,VN000000TW39,True
2338763,BAC HA Hydropower JSC,Vietnam,VN,Utilities | Alternative Energy,,VN000000BHA7,VN000000BHA7,True
2338833,Baraka Power Ltd,Bangladesh,BD,Utilities,http://www.barakapower.com/,BD0313BELDL0,BD0313BELDL0,True
2338843,Textile And Garment Co 7 (Det May 7 JSC),Vietnam,VN,Personal and Household Goods,http://www.detmay7.com/,VN000000DM70,VN000000DM70,True
2338963,Islamic Finance And Investment Ltd (IFIL),Bangladesh,BD,Banks,http://ifilbd.com/,BD0133ISFIL8,BD0133ISFIL8,True
2339008,Cipta Selera Murni Tbk; PT (Texas Chicken),Indonesia,ID,Travel and Leisure,http://ciptaseleramurni.co.id/,ID1000155401,ID1000155401,False
2339023,Vinh Long Water Supply JSC,Vietnam,VN,Food and Beverage | Utilities,http://capnuocvl.com.vn/,VN000000VLW1,VN000000VLW1,True
2339053,Song Hong Aluminum JSC,Vietnam,VN,Construction and Materials | Industrial Metals,http://shalumi.com.vn,VN000000NSH4,VN000000NSH4,True
2339128,Hudland Real Estate Investment & Development JSC,Vietnam,VN,Financial Services,http://www.hudland.com.vn/,VN000000HLD0,VN000000HLD0,True
2339203,Hai An Transport and Stevedoring JSC,Vietnam,VN,Industrial Transportation,https://www.haiants.vn/,VN000000HAH4,VN000000HAH4,True
2339243,Century Synthetic Fiber Corp,Vietnam,VN,Personal and Household Goods,https://www.theky.vn/,VN000000STK5,VN000000STK5,True
2339253,Thang Loi Coffee One Member Ltd,Vietnam,VN,Food and Beverage,http://www.thangloicoffee.com.vn/,VN000000CFV5,VN000000CFV5,True
2339293,Vinacafe Son Thanh; CTCP (Vinacafe Son Thanh JSC),Vietnam,VN,Food and Beverage,http://www.vinasonthanh.com/,,,True
2339358,397 JSC,Vietnam,VN,General Industrials | Retail | Mining,,,,True
2339378,COMA18 JSC,Vietnam,VN,Financial Services,https://www.coma18.vn/,VN000000CIG0,VN000000CIG0,True
2339473,Dulamia Cotton Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,,BD0416DUCOT2,BD0416DUCOT2,True
2339503,Far East Knitting and Dyeing Industries Ltd,Bangladesh,BD,Personal and Household Goods,http://www.fareastknit.com/,BD0462FEKDL8,BD0462FEKDL8,True
2339543,Fecon Mining JSC (Khoang San Fecon; CTCP),Vietnam,VN,Construction and Materials,http://feconmining.com.vn/,VN000000FCM4,VN000000FCM4,True
2339603,Dang Kiem HAU Giang; CTCP,Vietnam,VN,Support Services (Industrial Goods and Services),,VN000000DKH2,VN000000DKH2,True
2339623,Bank Bisnis Internasional Tbk; PT,Indonesia,ID,Banks,http://bankbisnis.id/en,ID1000157100,ID1000157100,True
2339648,IDICO Corp JSC (Tong Cong Ty Idico; CTCP),Vietnam,VN,Construction and Materials,http://www.idico.com.vn/en/main.html,VN000000LAI4,VN000000LAI4,True
