QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,CNRR,repriskID
16500,1975,Barnali Fabrics Ltd.,Bangladesh,06/09/2016,2016,,,
14927,1976,Galaxy Apparel Industry  (Satellite) (obsolete),Jordan,18/05/2016,2016,,,
19323,1976,Galaxy Apparel Industry  (Satellite),Jordan,28/03/2017,2017,,,
26074,1976,Galaxy Apparel Industry  (Satellite),Jordan,14/03/2018,2018,,,
16222,1981,"TLCCB Garment (Cambodia) Co., Ltd",Cambodia,04/08/2016,2016,,,
24321,1981,"TLCCB Garment (Cambodia) Co., Ltd",Cambodia,12/12/2017,2017,,,
16555,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,07/09/2016,2016,,,
22790,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,13/09/2017,2017,,,
28034,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,26/06/2018,2018,,,
34857,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,09/07/2019,2019,,,
40323,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,19/10/2020,2020,,,
43105,1982,"He Li Tuo Knitting Co., Ltd",Cambodia,03/08/2021,2021,,,
14335,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,19/04/2016,2016,,,
21515,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,25/07/2017,2017,,,
28578,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,24/07/2018,2018,,,
36118,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,17/09/2019,2019,,,
40749,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,01/12/2020,2020,,,
43685,1983,"Lianfa Hengyu (Cambodia) Garment Co., Ltd",Cambodia,31/08/2021,2021,,,
15381,1984,PT World Star Garment Indonesia,Indonesia,28/06/2016,2016,,,
15580,1985,vina aron company limited,Vietnam,12/07/2016,2016,,,
21358,1985,vina aron company limited,Vietnam,27/07/2017,2017,,,
29386,1985,vina aron company limited,Vietnam,29/08/2018,2018,,,
36417,1985,vina aron company limited,Vietnam,05/09/2019,2019,,,
39881,1985,vina aron company limited,Vietnam,26/08/2020,2020,,,
15292,1986,PT SNG Garmindo,Indonesia,21/06/2016,2016,,,
21420,1986,PT SNG Garmindo,Indonesia,25/07/2017,2017,,,
15475,1988,Golden Apparel (Cambodia) Ltd.,Cambodia,30/06/2016,2016,,,
22683,1988,Golden Apparel (Cambodia) Ltd.,Cambodia,03/10/2017,2017,,,
43419,1988,Golden Apparel (Cambodia) Ltd.,Cambodia,18/08/2021,2021,,,
16226,1989,"Kang Da Garment Co., Ltd",Cambodia,28/07/2016,2016,,,
21595,1989,"Kang Da Garment Co., Ltd",Cambodia,09/08/2017,2017,,,
29509,1989,"Kang Da Garment Co., Ltd",Cambodia,14/08/2018,2018,,,
35422,1989,"Kang Da Garment Co., Ltd",Cambodia,19/08/2019,2019,,,
40651,1989,"Kang Da Garment Co., Ltd",Cambodia,20/11/2020,2020,,,
43470,1989,"Kang Da Garment Co., Ltd",Cambodia,26/08/2021,2021,,,
14992,1990,PT Kwanglim YH Indah,Indonesia,25/05/2016,2016,,,
20227,1990,PT Kwanglim YH Indah,Indonesia,08/05/2017,2017,,,
27268,1990,PT Kwanglim YH Indah,Indonesia,08/05/2018,2018,,,
34134,1990,PT Kwanglim YH Indah,Indonesia,28/05/2019,2019,,,
39209,1990,PT Kwanglim YH Indah,Indonesia,18/12/2019,2019,,,
13833,1991,PT Hyun Dong Indonesia,Indonesia,17/03/2016,2016,,,
19718,1991,PT Hyun Dong Indonesia,Indonesia,11/04/2017,2017,,,
26282,1991,PT Hyun Dong Indonesia,Indonesia,20/03/2018,2018,,,
33223,1991,PT Hyun Dong Indonesia,Indonesia,27/03/2019,2019,,,
43190,1991,PT Hyun Dong Indonesia,Indonesia,21/07/2021,2021,,,
14922,1992,PT Matahari Sentosa Jaya (Accessories Division),Indonesia,08/06/2016,2016,,,
15818,1994,Knit Plus Ltd.,Bangladesh,18/07/2016,2016,,,
22078,1994,Knit Plus Ltd.,Bangladesh,07/08/2017,2017,,,
33654,1994,Knit Plus Ltd.,Bangladesh,28/04/2019,2019,,,
15748,1995,Gennon Vietnam Garment Manufacturing Ltd.,Vietnam,23/06/2016,2016,,,
21394,1995,Gennon Vietnam Garment Manufacturing Ltd.,Vietnam,27/07/2017,2017,,,
28920,1995,Gennon Vietnam Garment Manufacturing Ltd.,Vietnam,31/07/2018,2018,,,
35332,1995,Gennon Vietnam Garment Manufacturing Ltd.,Vietnam,06/08/2019,2019,,,
40000,1995,Gennon Vietnam Garment Manufacturing Ltd.,Vietnam,17/09/2020,2020,,,
14331,1996,"Lan Hanh Manufacturing- Trading-Service Co., Ltd",Vietnam,26/04/2016,2016,,,
20418,1996,"Lan Hanh Manufacturing- Trading-Service Co., Ltd",Vietnam,23/05/2017,2017,,,
27314,1996,"Lan Hanh Manufacturing- Trading-Service Co., Ltd",Vietnam,22/05/2018,2018,,,
15707,1997,"Kairun Printing Co., Ltd",Cambodia,19/07/2016,2016,,,
20995,1997,"Kairun Printing Co., Ltd",Cambodia,07/07/2017,2017,,,
29124,1997,"Kairun Printing Co., Ltd",Cambodia,22/08/2018,2018,,,
36771,1997,"Kairun Printing Co., Ltd",Cambodia,22/10/2019,2019,,,
14435,1998,Fancy Fashion Sweaters Ltd.,Bangladesh,17/04/2016,2016,,,
22200,1998,Fancy Fashion Sweaters Ltd.,Bangladesh,07/08/2017,2017,,,
16371,1999,Garib & Garib Company Ltd. ( Unit -2),Bangladesh,06/09/2016,2016,,,
33220,1999,Garib & Garib Company Ltd. ( Unit -2),Bangladesh,12/03/2019,2019,,,
14921,2000,Knit Asia Limited,Bangladesh,15/03/2016,2016,,,
20372,2000,Knit Asia Limited,Bangladesh,06/06/2017,2017,,,
31136,2000,Knit Asia Limited,Bangladesh,03/12/2018,2018,,,
14398,2002,"Truong Hy International Co., Ltd.",Vietnam,20/04/2016,2016,,,
19669,2002,"Truong Hy International Co., Ltd.",Vietnam,11/04/2017,2017,,,
26334,2002,"Truong Hy International Co., Ltd.",Vietnam,03/04/2018,2018,,,
16033,2003,All Wintex Garment Manufacturing Corp Ltd,Cambodia,11/08/2016,2016,,,
22445,2003,All Wintex Garment Manufacturing Corp Ltd,Cambodia,07/09/2017,2017,,,
29533,2003,All Wintex Garment Manufacturing Corp Ltd,Cambodia,30/08/2018,2018,,,
36353,2003,All Wintex Garment Manufacturing Corp Ltd,Cambodia,10/10/2019,2019,,,
16671,2004,"Cambodian Pacific Home Fashion Co., Ltd",Cambodia,14/09/2016,2016,,,
23669,2004,"Cambodian Pacific Home Fashion Co., Ltd",Cambodia,22/11/2017,2017,,,
32865,2004,"Cambodian Pacific Home Fashion Co., Ltd",Cambodia,18/03/2019,2019,,,
42138,2004,"Cambodian Pacific Home Fashion Co., Ltd",Cambodia,29/04/2021,2021,,,
16350,2005,PT YH Star Dua,Indonesia,24/08/2016,2016,,,
14952,2006,Al Mustamerah for Tex,Jordan,08/06/2016,2016,,,
19400,2006,Al Mustamerah for Tex,Jordan,02/04/2017,2017,,,
27090,2006,Al Mustamerah for Tex,Jordan,22/05/2018,2018,,,
33843,2006,Al Mustamerah for Tex,Jordan,15/05/2019,2019,,,
41879,2006,Al Mustamerah for Tex,Jordan,21/03/2021,2021,,,
15245,2007,Song Hong Garment JSC- Factory 7.8.9.10 & Washing Factory,Vietnam,09/06/2016,2016,,,
20837,2007,Song Hong Garment JSC- Factory 7.8.9.10,Vietnam,27/06/2017,2017,,,
27672,2007,Song Hong Garment JSC- Factory 7.8.9.10,Vietnam,12/06/2018,2018,,,
34230,2007,Song Hong Garment JSC- Factory 7.8.9.10 & Washing Factory,Vietnam,11/06/2019,2019,,,
39484,2007,Song Hong Garment JSC- Factory 7.8.9.10 & Washing Factory,Vietnam,23/06/2020,2020,,,
43410,2007,Song Hong Garment JSC- Factory 7.8.9.10 & Washing Factory,Vietnam,11/08/2021,2021,,,
14757,2008,"Choi & Shin's Vina Co., Ltd.",Vietnam,24/05/2016,2016,,,
20655,2008,"Choi & Shin's Vina Co., Ltd.",Vietnam,30/05/2017,2017,,,
27588,2008,"Choi & Shin's Vina Co., Ltd.",Vietnam,13/06/2018,2018,,,
34445,2008,"Choi & Shin's Vina Co., Ltd.",Vietnam,18/06/2019,2019,,,
39506,2008,"Choi & Shin's Vina Co., Ltd.",Vietnam,23/06/2020,2020,,,
15056,2012,"QMI Industrial Vietnam Co., Ltd.",Vietnam,14/06/2016,2016,,,
21177,2012,"QMI Industrial Vietnam Co., Ltd.",Vietnam,12/07/2017,2017,,,
28379,2012,"QMI Industrial Vietnam Co., Ltd.",Vietnam,17/07/2018,2018,,,
36316,2012,"QMI Industrial Vietnam Co., Ltd.",Vietnam,24/09/2019,2019,,,
17668,2014,MM Fashions & Composite Ltd,Bangladesh,21/11/2016,2016,,,
15440,2017,PT Great Apparel Indonesia,Indonesia,23/06/2016,2016,,,
20442,2017,PT Great Apparel Indonesia,Indonesia,06/06/2017,2017,,,
28790,2017,PT Great Apparel Indonesia,Indonesia,01/08/2018,2018,,,
34786,2017,PT Great Apparel Indonesia,Indonesia,26/06/2019,2019,,,
16358,2020,"Alpha-FR International Co., Ltd",Cambodia,30/08/2016,2016,,,
24894,2020,"Alpha-FR International Co., Ltd",Cambodia,18/01/2018,2018,,,
33401,2020,"Alpha-FR International Co., Ltd",Cambodia,24/04/2019,2019,,,
40616,2020,"Alpha-FR International Co., Ltd",Cambodia,05/11/2020,2020,,,
16779,2021,"Pacific Apparel Co., Ltd",Cambodia,23/08/2016,2016,,,
20845,2021,"Pacific Apparel Co., Ltd",Cambodia,27/06/2017,2017,,,
29945,2021,"Pacific Apparel Co., Ltd",Cambodia,02/10/2018,2018,,,
40629,2021,"Pacific Apparel Co., Ltd",Cambodia,17/11/2020,2020,,,
43462,2021,"Pacific Apparel Co., Ltd",Cambodia,13/08/2021,2021,,,
16322,2022,Acro Garment Ind Corp,Cambodia,25/08/2016,2016,,,
22334,2022,Acro Garment Ind Corp,Cambodia,29/08/2017,2017,,,
38049,2022,Acro Garment Ind Corp,Cambodia,07/01/2020,2020,,,
41419,2022,Acro Garment Ind Corp,Cambodia,02/02/2021,2021,,,
16459,2024,PT Kido Jaya II,Indonesia,31/08/2016,2016,,,
24352,2026,PT Sukwang Indonesia,Indonesia,12/12/2017,2017,,,
13354,2027,"hansae international, s.a",Nicaragua,02/02/2016,2016,,,
18842,2027,"hansae international, s.a",Nicaragua,16/02/2017,2017,,,
25454,2027,"hansae international, s.a",Nicaragua,05/02/2018,2018,,,
32577,2027,"hansae international, s.a",Nicaragua,19/02/2019,2019,,,
39042,2027,"hansae international, s.a",Nicaragua,24/02/2020,2020,,,
42959,2027,"hansae international, s.a",Nicaragua,29/06/2021,2021,,,
15089,2028,PT Dayup Indo,Indonesia,02/06/2016,2016,,,
20527,2028,PT Dayup Indo,Indonesia,07/06/2017,2017,,,
27965,2028,PT Dayup Indo,Indonesia,25/06/2018,2018,,,
33837,2028,PT Dayup Indo,Indonesia,13/05/2019,2019,,,
15730,2029,PT Samwon Busana Indonesia (Jepara),Indonesia,20/07/2016,2016,,,
21901,2029,PT Samwon Busana Indonesia (Jepara),Indonesia,15/08/2017,2017,,,
36566,2029,PT Samwon Busana Indonesia (Jepara),Indonesia,26/09/2019,2019,,,
16164,2031,PT Woori Sukses Apparel,Indonesia,24/08/2016,2016,,,
22066,2031,PT Woori Sukses Apparel,Indonesia,29/08/2017,2017,,,
28529,2031,PT Woori Sukses Apparel,Indonesia,18/07/2018,2018,,,
35375,2031,PT Woori Sukses Apparel,Indonesia,07/08/2019,2019,,,
16645,2038,"JVYT Sports Co., Ltd",Cambodia,07/09/2016,2016,,,
25233,2038,"JVYT Sports Co., Ltd",Cambodia,07/02/2018,2018,,,
34431,2038,"JVYT Sports Co., Ltd",Cambodia,13/06/2019,2019,,,
40245,2041,First Team (Vietnam) Garment Ltd.,Vietnam,06/10/2020,2020,,,
14368,2043,Crystal Martin (Cambodia) Limited (7NG),Cambodia,21/04/2016,2016,,,
20839,2043,Crystal Martin (Cambodia) Limited (7NG),Cambodia,15/06/2017,2017,,,
27601,2043,Crystal Martin (Cambodia) Limited (7NG),Cambodia,13/06/2018,2018,,,
34486,2043,Crystal Martin (Cambodia) Limited (7NG),Cambodia,20/06/2019,2019,,,
40799,2043,Crystal Martin (Cambodia) Limited (7NG),Cambodia,02/10/2020,2020,,,
15574,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,13/07/2016,2016,,,
21376,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,11/07/2017,2017,,,
28026,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,26/06/2018,2018,,,
34530,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,24/06/2019,2019,,,
39679,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,28/07/2020,2020,,,
14816,2050,Tak Son (Cambodia) Laundry Ltd.,Cambodia,18/05/2016,2016,,,
24002,2050,Tak Son (Cambodia) Laundry Ltd.,Cambodia,07/12/2017,2017,,,
15855,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,11/08/2016,2016,,,
22398,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,26/09/2017,2017,,,
29798,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,26/09/2018,2018,,,
37608,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,05/12/2019,2019,,,
18279,2052,"Tseng Hongyuan Garment (Cambodia) Co., Ltd",Cambodia,04/01/2017,2017,,,
25990,2052,"Tseng Hongyuan Garment (Cambodia) Co., Ltd",Cambodia,06/03/2018,2018,,,
14613,2053,Silver Linings SA,Haiti,25/05/2016,2016,,,
20924,2053,Silver Linings SA,Haiti,20/06/2017,2017,,,
27541,2053,Silver Linings SA,Haiti,02/05/2018,2018,,,
34730,2053,Silver Linings SA,Haiti,24/06/2019,2019,,,
16306,2058,PT Il Jin Sun Garment,Indonesia,23/08/2016,2016,,,
27371,2058,PT Il Jin Sun Garment,Indonesia,08/05/2018,2018,,,
16529,2059,Hannan Knit & Textiles Ltd.,Bangladesh,06/09/2016,2016,,,
22896,2059,Hannan Knit & Textiles Ltd.,Bangladesh,25/09/2017,2017,,,
31039,2059,Hannan Knit & Textiles Ltd.,Bangladesh,19/11/2018,2018,,,
18322,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,23/01/2017,2017,,,
25153,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,05/02/2018,2018,,,
36490,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,25/09/2019,2019,,,
16842,2061,Safaa Sweaters Ltd.,Bangladesh,26/09/2016,2016,,,
23003,2061,Safaa Sweaters Ltd.,Bangladesh,25/09/2017,2017,,,
30808,2061,Safaa Sweaters Ltd.,Bangladesh,03/09/2018,2018,,,
37040,2061,Safaa Sweaters Ltd.,Bangladesh,28/10/2019,2019,,,
16697,2062,Essential Clothing Ltd.,Bangladesh,03/10/2016,2016,,,
23647,2062,Essential Clothing Ltd.,Bangladesh,06/11/2017,2017,,,
34319,2062,Essential Clothing Ltd.,Bangladesh,20/05/2019,2019,,,
15889,2063,PT Dongsung Mulsan Indonesia,Indonesia,01/08/2016,2016,,,
17964,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,06/12/2016,2016,,,
24747,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,25/12/2017,2017,,,
33099,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,19/03/2019,2019,,,
39852,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,27/08/2020,2020,,,
18800,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,06/02/2017,2017,,,
25329,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,08/02/2018,2018,,,
32376,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,14/02/2019,2019,,,
38497,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,19/02/2020,2020,,,
41585,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,19/02/2021,2021,,,
17087,2071,PT Sam Kyung Jaya Busana,Indonesia,11/10/2016,2016,,,
23511,2071,PT Sam Kyung Jaya Busana,Indonesia,07/11/2017,2017,,,
30432,2071,PT Sam Kyung Jaya Busana,Indonesia,30/10/2018,2018,,,
36967,2071,PT Sam Kyung Jaya Busana,Indonesia,21/10/2019,2019,,,
15892,2072,PT CCH Indonesia,Indonesia,02/08/2016,2016,,,
21858,2072,PT CCH Indonesia,Indonesia,14/08/2017,2017,,,
28823,2072,PT CCH Indonesia,Indonesia,31/07/2018,2018,,,
18044,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,01/12/2016,2016,,,
24414,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,01/12/2017,2017,,,
38264,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,30/01/2020,2020,,,
17617,2074,"Team Best (Cambodia) Textile Co., Ltd",Cambodia,18/11/2016,2016,,,
16302,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,18/08/2016,2016,,,
23208,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,23/10/2017,2017,,,
33137,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,20/03/2019,2019,,,
20810,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,13/06/2017,2017,,,
28297,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,12/07/2018,2018,,,
42169,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,23/04/2021,2021,,,
19733,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,25/04/2017,2017,,,
26564,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,26/04/2018,2018,,,
33750,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,08/05/2019,2019,,,
40267,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,01/10/2020,2020,,,
43417,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,17/08/2021,2021,,,
16640,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,27/09/2016,2016,,,
23433,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,16/10/2017,2017,,,
32093,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,06/01/2019,2019,,,
38200,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,14/01/2020,2020,,,
18587,2080,Zyta Apparels Ltd.,Bangladesh,14/02/2017,2017,,,
26416,2080,Zyta Apparels Ltd.,Bangladesh,04/04/2018,2018,,,
34791,2080,Zyta Apparels Ltd.,Bangladesh,26/06/2019,2019,,,
15804,2081,Bac Giang BGG Garment Corporation,Vietnam,02/08/2016,2016,,,
22548,2081,Bac Giang BGG Garment Corporation,Vietnam,25/09/2017,2017,,,
30534,2081,Bac Giang BGG Garment Corporation,Vietnam,05/11/2018,2018,,,
37988,2081,Bac Giang BGG Garment Corporation,Vietnam,16/12/2019,2019,,,
41514,2081,Bac Giang BGG Garment Corporation,Vietnam,19/01/2021,2021,,,
18738,2082,Jeans Culture Ltd.,Bangladesh,14/02/2017,2017,,,
26641,2082,Jeans Culture Ltd.,Bangladesh,03/05/2018,2018,,,
35507,2082,Jeans Culture Ltd.,Bangladesh,26/06/2019,2019,,,
16501,2083,Crescent Fashion and Design Ltd.,Bangladesh,22/08/2016,2016,,,
37855,2083,Crescent Fashion and Design Ltd.,Bangladesh,10/12/2019,2019,,,
15905,2084,PT Seyang Indonesia,Indonesia,01/08/2016,2016,,,
21446,2084,PT Seyang Indonesia,Indonesia,26/07/2017,2017,,,
28517,2084,PT Seyang Indonesia,Indonesia,17/07/2018,2018,,,
35161,2084,PT Seyang Indonesia,Indonesia,23/07/2019,2019,,,
20532,2085,PT Harapan Global Apparel,Indonesia,06/06/2017,2017,,,
32921,2085,PT Harapan Global Apparel,Indonesia,12/03/2019,2019,,,
15918,2086,i and j hcm company limited,Vietnam,02/08/2016,2016,,,
22447,2086,i and j hcm company limited,Vietnam,05/09/2017,2017,,,
30126,2086,i and j hcm company limited,Vietnam,11/10/2018,2018,,,
35699,2086,i and j hcm company limited,Vietnam,20/08/2019,2019,,,
40513,2086,i and j hcm company limited,Vietnam,03/11/2020,2020,,,
17555,2087,GO HAITI,Haiti,15/11/2016,2016,,,
23306,2087,GO HAITI,Haiti,25/10/2017,2017,,,
37472,2087,GO HAITI,Haiti,05/12/2019,2019,,,
15911,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,25/07/2016,2016,,,
20863,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,11/06/2017,2017,,,
27583,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,29/05/2018,2018,,,
34351,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,23/06/2019,2019,,,
39822,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,16/08/2020,2020,,,
43638,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,22/08/2021,2021,,,
18694,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,07/02/2017,2017,,,
25819,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,21/02/2018,2018,,,
32366,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,13/02/2019,2019,,,
39215,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,26/02/2020,2020,,,
16469,2092,"K+K Fashion Co., Ltd.",Vietnam,30/08/2016,2016,,,
22771,2092,"K+K Fashion Co., Ltd.",Vietnam,19/09/2017,2017,,,
28925,2092,"K+K Fashion Co., Ltd.",Vietnam,14/08/2018,2018,,,
35841,2092,"K+K Fashion Co., Ltd.",Vietnam,27/08/2019,2019,,,
40003,2092,"K+K Fashion Co., Ltd.",Vietnam,08/09/2020,2020,,,
16131,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,16/08/2016,2016,,,
22293,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,04/09/2017,2017,,,
29454,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,06/09/2018,2018,,,
37379,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,25/11/2019,2019,,,
42521,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,21/04/2021,2021,,,
17708,2095,Columbia Apparels Ltd.,Bangladesh,21/11/2016,2016,,,
24145,2095,Columbia Apparels Ltd.,Bangladesh,12/12/2017,2017,,,
32620,2095,Columbia Apparels Ltd.,Bangladesh,12/02/2019,2019,,,
16524,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,06/09/2016,2016,,,
22148,2099,Quint Major Industrial Vietnam Co. Ltd.,Vietnam,06/09/2017,2017,,,
29547,2099,Quint Major Industrial Vietnam Co. Ltd.,Vietnam,18/09/2018,2018,,,
36684,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,15/10/2019,2019,,,
40450,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,27/10/2020,2020,,,
17836,2100,Ananta Garments Ltd.,Bangladesh,14/12/2016,2016,,,
24984,2100,Ananta Garments Ltd.,Bangladesh,14/01/2018,2018,,,
32869,2100,Ananta Garments Ltd.,Bangladesh,26/02/2019,2019,,,
17404,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,25/10/2016,2016,,,
23894,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,27/11/2017,2017,,,
37363,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,03/12/2019,2019,,,
40966,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,07/01/2021,2021,,,
15495,2102,Cady Garments Company,Jordan,12/07/2016,2016,,,
19692,2102,Cady Garments Company,Jordan,17/04/2017,2017,,,
26848,2102,Cady Garments Company,Jordan,23/04/2018,2018,,,
33482,2102,Cady Garments Company,Jordan,09/04/2019,2019,,,
39630,2102,Cady Garments Company,Jordan,05/07/2020,2020,,,
43332,2102,Cady Garments Company,Jordan,26/07/2021,2021,,,
20013,2103,"JD & Toyoshima Co., Ltd",Cambodia,14/02/2017,2017,,,
27522,2103,"JD & Toyoshima Co., Ltd",Cambodia,02/05/2018,2018,,,
34254,2103,"JD & Toyoshima Co., Ltd",Cambodia,25/06/2019,2019,,,
41572,2103,"JD & Toyoshima Co., Ltd",Cambodia,15/02/2021,2021,,,
19639,2105,"JD & Toyoshima Co., Ltd II",Cambodia,09/03/2017,2017,,,
28064,2105,"JD & Toyoshima Co., Ltd II",Cambodia,12/07/2018,2018,,,
38279,2105,"JD & Toyoshima Co., Ltd II",Cambodia,28/01/2020,2020,,,
41617,2105,"JD & Toyoshima Co., Ltd II",Cambodia,17/02/2021,2021,,,
15048,2106,"PT Hansae Indonesia Utama (5,6,6A)",Indonesia,26/05/2016,2016,,,
22047,2106,"PT Hansae Indonesia Utama (5,6,6A)",Indonesia,23/08/2017,2017,,,
19325,2108,PT SC Enterprises,Indonesia,22/02/2017,2017,,,
20082,2109,PT Star Fashion Ungaran,Indonesia,27/04/2017,2017,,,
26844,2109,PT Star Fashion Ungaran,Indonesia,11/04/2018,2018,,,
33427,2109,PT Star Fashion Ungaran,Indonesia,09/04/2019,2019,,,
19336,2110,PT Tun Hong Garment Indonesia,Indonesia,08/03/2017,2017,,,
28144,2110,PT Tun Hong Garment Indonesia,Indonesia,25/06/2018,2018,,,
35499,2110,PT Tun Hong Garment Indonesia,Indonesia,01/08/2019,2019,,,
18439,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,01/02/2017,2017,,,
25701,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,19/02/2018,2018,,,
32547,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,28/02/2019,2019,,,
41178,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,12/01/2021,2021,,,
17596,2113,PT Formosa Bag Indonesia,Indonesia,09/11/2016,2016,,,
24952,2113,PT Formosa Bag Indonesia,Indonesia,09/01/2018,2018,,,
32748,2113,PT Formosa Bag Indonesia,Indonesia,20/02/2019,2019,,,
18650,2114,PT Sahabat Unggul International,Indonesia,07/02/2017,2017,,,
19321,2116,AKH Fashions Limited (Former Factory),Bangladesh,28/03/2017,2017,,,
28974,2116,AKH Fashions Limited (Former Factory),Bangladesh,23/07/2018,2018,,,
17566,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,30/10/2016,2016,,,
22809,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,11/10/2017,2017,,,
40315,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,20/09/2020,2020,,,
16687,2119,Noble Apparel Jordan L.L.C.(Obsolete),Jordan,29/08/2016,2016,,,
21952,2119,Noble Apparel Jordan L.L.C.,Jordan,20/08/2017,2017,,,
29256,2119,Noble Apparel Jordan L.L.C.,Jordan,12/08/2018,2018,,,
19205,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,14/03/2017,2017,,,
26720,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,24/04/2018,2018,,,
34798,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,17/07/2019,2019,,,
42346,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,18/05/2021,2021,,,
19674,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,20/04/2017,2017,,,
28313,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,28/06/2018,2018,,,
36033,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,12/09/2019,2019,,,
17448,2124,"Fashion Garments 2 Co., Ltd.",Vietnam,01/11/2016,2016,,,
