QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol19,buyer1gov19,buyer1trace19,buyer2trace19,buyer3trace19,buyertracemx19,buyer1know19,buyer2know19,buyer3know19,buyerknowmx19
24984,2100,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
32869,2100,h&m,gap,ascena,10,9,5,5,0,5,5,5,0,5
17404,2101,abercrombie & fitch,j.crew,nadia,5,2,1,1,0,1,3,1,0,3
23894,2101,abercrombie & fitch,j.crew,nadia,5,2,1,1,0,1,3,1,0,3
37363,2101,abercrombie & fitch,j.crew,nadia,5,2,1,1,0,1,3,1,0,3
40966,2101,abercrombie & fitch,j.crew,nadia,5,2,1,1,0,1,3,1,0,3
15495,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
19692,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
26848,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
33482,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
39630,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
43332,2102,al masera,haifa,sana,0,0,0,0,0,0,0,0,0,0
20013,2103,gu,,,0,0,0,0,0,0,0,0,0,0
27522,2103,gu,,,0,0,0,0,0,0,0,0,0,0
34254,2103,gu,,,0,0,0,0,0,0,0,0,0,0
41572,2103,gu,,,0,0,0,0,0,0,0,0,0,0
19639,2105,gu,,,0,0,0,0,0,0,0,0,0,0
28064,2105,gu,,,0,0,0,0,0,0,0,0,0,0
38279,2105,gu,,,0,0,0,0,0,0,0,0,0,0
41617,2105,gu,,,0,0,0,0,0,0,0,0,0,0
15048,2106,gap,old navy,,10,5,5,5,0,5,5,5,0,5
22047,2106,gap,old navy,,10,5,5,5,0,5,5,5,0,5
19325,2108,original marine,hybrid,,0,0,0,0,0,0,0,0,0,0
20082,2109,kohl's,gap,jc penney,4,1,1,5,1,5,1,5,2,5
26844,2109,kohl's,gap,jc penney,4,1,1,5,1,5,1,5,2,5
33427,2109,kohl's,gap,jc penney,4,1,1,5,1,5,1,5,2,5
19336,2110,guess,free people,lily pulitzer,7,4,1,0,0,1,1,0,0,1
28144,2110,guess,free people,lily pulitzer,7,4,1,0,0,1,1,0,0,1
35499,2110,guess,free people,lily pulitzer,7,4,1,0,0,1,1,0,0,1
18439,2112,best seller,inditex,,0,0,0,0,0,0,0,0,0,0
25701,2112,best seller,inditex,,0,0,0,0,0,0,0,0,0,0
32547,2112,best seller,inditex,,0,0,0,0,0,0,0,0,0,0
41178,2112,best seller,inditex,,0,0,0,0,0,0,0,0,0,0
17596,2113,nike,,,9,7,7,0,0,7,4,0,0,4
24952,2113,nike,,,9,7,7,0,0,7,4,0,0,4
32748,2113,nike,,,9,7,7,0,0,7,4,0,0,4
18650,2114,laurent,chaps,loft,0,0,0,0,2,2,0,0,1,1
19321,2116,marks & spencer,gap,uniqulo,10,10,5,5,3,5,4,5,4,5
28974,2116,marks & spencer,gap,uniqulo,10,10,5,5,3,5,4,5,4,5
17566,2118,,,,0,0,0,0,0,0,0,0,0,0
22809,2118,,,,0,0,0,0,0,0,0,0,0,0
40315,2118,,,,0,0,0,0,0,0,0,0,0,0
16687,2119,perry ellis,,,0,0,0,0,0,0,0,0,0,0
21952,2119,perry ellis,,,0,0,0,0,0,0,0,0,0,0
29256,2119,perry ellis,,,0,0,0,0,0,0,0,0,0,0
19205,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0,0,0,0,0,0,0,0,0,0
26720,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0,0,0,0,0,0,0,0,0,0
34798,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0,0,0,0,0,0,0,0,0,0
42346,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0,0,0,0,0,0,0,0,0,0
19674,2123,xebec,aitoz,,0,0,0,0,0,0,0,0,0,0
28313,2123,xebec,aitoz,,0,0,0,0,0,0,0,0,0,0
36033,2123,xebec,aitoz,,0,0,0,0,0,0,0,0,0,0
17448,2124,sanmar,nike,tommy hilfiger,0,0,0,7,3,7,0,4,4,4
23788,2124,sanmar,nike,tommy hilfiger,0,0,0,7,3,7,0,4,4,4
38255,2124,sanmar,nike,tommy hilfiger,0,0,0,7,3,7,0,4,4,4
40990,2124,sanmar,nike,tommy hilfiger,0,0,0,7,3,7,0,4,4,4
17281,2129,abercrombie & fitch,zara,forever 21,5,2,1,2,1,2,3,5,1,5
24043,2129,abercrombie & fitch,zara,forever 21,5,2,1,2,1,2,3,5,1,5
38467,2129,abercrombie & fitch,zara,forever 21,5,2,1,2,1,2,3,5,1,5
41899,2129,abercrombie & fitch,zara,forever 21,5,2,1,2,1,2,3,5,1,5
17057,2130,walmart,kohl's,dkny,8,7,1,1,0,1,3,1,0,3
23399,2130,walmart,kohl's,dkny,8,7,1,1,0,1,3,1,0,3
30113,2130,walmart,kohl's,dkny,8,7,1,1,0,1,3,1,0,3
37209,2130,walmart,kohl's,dkny,8,7,1,1,0,1,3,1,0,3
40512,2130,walmart,kohl's,dkny,8,7,1,1,0,1,3,1,0,3
18544,2134,bershka bsk espana s.a,inditex,punto fa sl,9,5,2,0,0,2,5,0,0,5
26149,2134,bershka bsk espana s.a,inditex,punto fa sl,9,5,2,0,0,2,5,0,0,5
33148,2134,bershka bsk espana s.a,inditex,punto fa sl,9,5,2,0,0,2,5,0,0,5
42833,2134,bershka bsk espana s.a,inditex,punto fa sl,9,5,2,0,0,2,5,0,0,5
19007,2136,,,,0,0,0,0,0,0,0,0,0,0
25823,2136,blair,,,0,0,0,0,0,0,0,0,0,0
33956,2136,blair,,,0,0,0,0,0,0,0,0,0,0
17110,2138,gap,abercrombie & fitch,benetton,10,5,5,1,0,5,5,3,0,5
24280,2138,gap,abercrombie & fitch,benetton,10,5,5,1,0,5,5,3,0,5
31800,2138,gap,abercrombie & fitch,benetton,10,5,5,1,0,5,5,3,0,5
37545,2138,gap,abercrombie & fitch,benetton,10,5,5,1,0,5,5,3,0,5
40889,2138,gap,abercrombie & fitch,benetton,10,5,5,1,0,5,5,3,0,5
17290,2139,,,,0,0,0,0,0,0,0,0,0,0
16924,2141,carter's,gap,abercrombie & fitch,0,0,0,5,1,5,0,5,3,5
22925,2141,carter's,gap,abercrombie & fitch,0,0,0,5,1,5,0,5,3,5
30255,2141,carter's,gap,abercrombie & fitch,0,0,0,5,1,5,0,5,3,5
37399,2141,carter's,gap,abercrombie & fitch,0,0,0,5,1,5,0,5,3,5
40796,2141,carter's,gap,abercrombie & fitch,0,0,0,5,1,5,0,5,3,5
18927,2142,,,,0,0,0,0,0,0,0,0,0,0
25642,2142,amiee lynn,,,0,0,0,0,0,0,0,0,0,0
33710,2142,amiee lynn,,,0,0,0,0,0,0,0,0,0,0
42740,2142,amiee lynn,,,0,0,0,0,0,0,0,0,0,0
17208,2144,kohl's,gap,target,4,1,1,5,2,5,1,5,5,5
23509,2144,kohl's,gap,target,4,1,1,5,2,5,1,5,5,5
30635,2144,kohl's,gap,target,4,1,1,5,2,5,1,5,5,5
37367,2144,kohl's,gap,target,4,1,1,5,2,5,1,5,5,5
40795,2144,kohl's,gap,target,4,1,1,5,2,5,1,5,5,5
16943,2145,c&a,mango,zara,10,9,6,1,2,6,4,1,5,5
23686,2145,c&a,mango,zara,10,9,6,1,2,6,4,1,5,5
37346,2145,c&a,mango,zara,10,9,6,1,2,6,4,1,5,5
20327,2146,,,,0,0,0,0,0,0,0,0,0,0
27489,2146,,,,0,0,0,0,0,0,0,0,0,0
34028,2146,,,,0,0,0,0,0,0,0,0,0,0
40372,2146,,,,0,0,0,0,0,0,0,0,0,0
17860,2147,primark,marc o'polo,lativ,7,5,2,0,0,2,3,0,0,3
23890,2147,primark,marc o'polo,lativ,7,5,2,0,0,2,3,0,0,3
17539,2149,vf,abercrombie & fitch,j crew,0,0,0,1,1,1,0,3,1,3
24368,2149,vf,abercrombie & fitch,j crew,0,0,0,1,1,1,0,3,1,3
31747,2149,vf,abercrombie & fitch,j crew,0,0,0,1,1,1,0,3,1,3
38182,2149,vf,abercrombie & fitch,j crew,0,0,0,1,1,1,0,3,1,3
41399,2149,vf,abercrombie & fitch,j crew,0,0,0,1,1,1,0,3,1,3
17677,2150,,,,0,0,0,0,0,0,0,0,0,0
17525,2151,gap,inditex,abercrombie & fitch,10,5,5,0,1,5,5,0,3,5
23739,2151,gap,inditex,abercrombie & fitch,10,5,5,0,1,5,5,0,3,5
30269,2151,gap,inditex,abercrombie & fitch,10,5,5,0,1,5,5,0,3,5
37479,2151,gap,inditex,abercrombie & fitch,10,5,5,0,1,5,5,0,3,5
40869,2151,gap,inditex,abercrombie & fitch,10,5,5,0,1,5,5,0,3,5
17487,2152,fox,richarson,alpinestars,0,0,0,0,0,0,0,0,0,0
23602,2152,fox,richarson,alpinestars,0,0,0,0,0,0,0,0,0,0
17622,2153,carter's,oshkosh,justice,0,0,0,0,0,0,0,0,0,0
28417,2153,carter's,oshkosh,justice,0,0,0,0,0,0,0,0,0,0
35073,2153,carter's,oshkosh,justice,0,0,0,0,0,0,0,0,0,0
39601,2153,carter's,oshkosh,justice,0,0,0,0,0,0,0,0,0,0
17599,2155,handcraft,hansbrands,disney,0,0,0,5,0,5,0,2,0,2
23892,2155,handcraft,hansbrands,disney,0,0,0,5,0,5,0,2,0,2
19353,2156,dick's,leetex,j.h. korea,3,1,1,0,0,1,2,0,0,2
28002,2156,dick's,leetex,j.h. korea,3,1,1,0,0,1,2,0,0,2
17321,2157,levis,dickies,aeropostale,9,5,5,0,1,5,4,0,1,4
23741,2157,levis,dickies,aeropostale,9,5,5,0,1,5,4,0,1,4
30767,2157,levis,dickies,aeropostale,9,5,5,0,1,5,4,0,1,4
18734,2158,carter's,gildan,the children's place,0,0,0,5,0,5,0,3,0,3
25186,2158,carter's,gildan,the children's place,0,0,0,5,0,5,0,3,0,3
32752,2158,carter's,gildan,the children's place,0,0,0,5,0,5,0,3,0,3
39193,2158,carter's,gildan,the children's place,0,0,0,5,0,5,0,3,0,3
17726,2160,jc penney,walmart,target,6,2,1,1,2,2,2,3,5,5
29268,2160,jc penney,walmart,target,6,2,1,1,2,2,2,3,5,5
37089,2160,jc penney,walmart,target,6,2,1,1,2,2,2,3,5,5
40635,2160,jc penney,walmart,target,6,2,1,1,2,2,2,3,5,5
18090,2165,asics,shimano,puma,7,3,3,0,5,5,2,0,5,5
24593,2165,asics,shimano,puma,7,3,3,0,5,5,2,0,5,5
31706,2165,asics,shimano,puma,7,3,3,0,5,5,2,0,5,5
39121,2165,asics,shimano,puma,7,3,3,0,5,5,2,0,5,5
17871,2166,,,,0,0,0,0,0,0,0,0,0,0
18370,2168,the children's place,decathlon,haddad,0,0,0,1,0,1,0,1,0,1
25773,2168,the children's place,decathlon,haddad,0,0,0,1,0,1,0,1,0,1
32988,2168,the children's place,decathlon,haddad,0,0,0,1,0,1,0,1,0,1
39256,2168,the children's place,decathlon,haddad,0,0,0,1,0,1,0,1,0,1
42926,2168,the children's place,decathlon,haddad,0,0,0,1,0,1,0,1,0,1
18502,2169,decathlon,the children's place,,6,1,1,0,0,1,1,0,0,1
25917,2169,decathlon,the children's place,,6,1,1,0,0,1,1,0,0,1
32673,2169,decathlon,the children's place,,6,1,1,0,0,1,1,0,0,1
39265,2169,decathlon,the children's place,,6,1,1,0,0,1,1,0,0,1
42158,2169,decathlon,the children's place,,6,1,1,0,0,1,1,0,0,1
17463,2171,qvc,sally lou,coast stores,0,0,0,0,0,0,0,0,0,0
23171,2171,qvc,sally lou,coast stores,0,0,0,0,0,0,0,0,0,0
30381,2171,qvc,sally lou,coast stores,0,0,0,0,0,0,0,0,0,0
17614,2172,,,,0,0,0,0,0,0,0,0,0,0
19293,2173,aoki,aeon,biltimore,0,0,0,0,0,0,0,0,0,0
17966,2174,carter's,h&m,,0,0,0,5,0,5,0,5,0,5
24921,2174,carter's,h&m,,0,0,0,5,0,5,0,5,0,5
31971,2174,carter's,h&m,,0,0,0,5,0,5,0,5,0,5
39242,2174,carter's,h&m,,0,0,0,5,0,5,0,5,0,5
18534,2175,h&m,cellio,big star,10,9,5,0,0,5,5,0,0,5
26299,2175,h&m,cellio,big star,10,9,5,0,0,5,5,0,0,5
18745,2176,tony dress,etc,grips,0,0,0,0,0,0,0,0,0,0
25242,2176,tony dress,etc,grips,0,0,0,0,0,0,0,0,0,0
33583,2176,tony dress,etc,grips,0,0,0,0,0,0,0,0,0,0
39850,2176,tony dress,etc,grips,0,0,0,0,0,0,0,0,0,0
16990,2177,,,,0,0,0,0,0,0,0,0,0,0
18187,2178,,,,0,0,0,0,0,0,0,0,0,0
24348,2178,,,,0,0,0,0,0,0,0,0,0,0
38016,2178,,,,0,0,0,0,0,0,0,0,0,0
41405,2178,,,,0,0,0,0,0,0,0,0,0,0
16788,2180,,,,0,0,0,0,0,0,0,0,0,0
25965,2180,,,,0,0,0,0,0,0,0,0,0,0
18143,2181,h&m,lindex,mast,10,9,5,5,0,5,5,2,0,5
25290,2181,h&m,lindex,mast,10,9,5,5,0,5,5,2,0,5
32640,2181,h&m,lindex,mast,10,9,5,5,0,5,5,2,0,5
38897,2181,h&m,lindex,mast,10,9,5,5,0,5,5,2,0,5
42115,2181,h&m,lindex,mast,10,9,5,5,0,5,5,2,0,5
18539,2182,jc penney,,,6,2,1,0,0,1,2,0,0,2
27457,2182,jc penney,,,6,2,1,0,0,1,2,0,0,2
18627,2183,toms,sanmar,eland,0,0,0,0,0,0,0,0,0,0
26263,2183,toms,sanmar,eland,0,0,0,0,0,0,0,0,0,0
33733,2183,toms,sanmar,eland,0,0,0,0,0,0,0,0,0,0
39668,2183,toms,sanmar,eland,0,0,0,0,0,0,0,0,0,0
19121,2184,kohl's,lindex,gap,4,1,1,5,5,5,1,2,5,5
29095,2184,kohl's,lindex,gap,4,1,1,5,5,5,1,2,5,5
18431,2185,jc penney,gap,vf,6,2,1,5,0,5,2,5,0,5
18638,2186,costco,abercrombie & fitch,gaon i&t,6,1,1,1,0,1,1,3,0,3
26273,2186,costco,abercrombie & fitch,gaon i&t,6,1,1,1,0,1,1,3,0,3
19253,2188,vf asia,gap,walmart,0,0,0,5,1,5,0,5,3,5
26180,2188,vf asia,gap,walmart,0,0,0,5,1,5,0,5,3,5
33658,2188,vf asia,gap,walmart,0,0,0,5,1,5,0,5,3,5
19725,2189,levis,docker,gu,9,5,5,0,0,5,4,0,0,4
26647,2189,levis,docker,gu,9,5,5,0,0,5,4,0,0,4
33734,2189,levis,docker,gu,9,5,5,0,0,5,4,0,0,4
40024,2189,levis,docker,gu,9,5,5,0,0,5,4,0,0,4
18943,2191,,,,0,0,0,0,0,0,0,0,0,0
17552,2192,superior uniform group,spi,g&k,0,0,0,0,0,0,0,0,0,0
22515,2192,superior uniform group,spi,g&k,0,0,0,0,0,0,0,0,0,0
37228,2192,superior uniform group,spi,g&k,0,0,0,0,0,0,0,0,0,0
19085,2193,new balance,carhartt,next,7,5,5,0,3,5,4,0,2,4
33503,2193,new balance,carhartt,next,7,5,5,0,3,5,4,0,2,4
22757,2194,dkny,michael kors,kate spade,0,0,0,1,1,1,0,1,2,2
37715,2194,dkny,michael kors,kate spade,0,0,0,1,1,1,0,1,2,2
19804,2195,nike,haddad,converse,9,7,7,0,7,7,4,0,4,4
26712,2195,nike,haddad,converse,9,7,7,0,7,7,4,0,4,4
33425,2195,nike,haddad,converse,9,7,7,0,7,7,4,0,4,4
29146,2196,gap,victoria secret,walmart,10,5,5,2,1,5,5,2,3,5
36334,2196,gap,victoria secret,walmart,10,5,5,2,1,5,5,2,3,5
39897,2196,gap,victoria secret,walmart,10,5,5,2,1,5,5,2,3,5
19281,2197,cotton on group,whispering smith ltd. uk,,0,0,0,0,0,0,0,0,0,0
19547,2198,tom tailor,s oliver,sportscraft,4,1,1,1,0,1,1,1,0,1
26775,2198,tom tailor,s oliver,sportscraft,4,1,1,1,0,1,1,1,0,1
33720,2198,tom tailor,s oliver,sportscraft,4,1,1,1,0,1,1,1,0,1
18979,2200,adidas,decathlon,puma,10,7,6,1,5,6,6,1,5,6
24769,2200,adidas,decathlon,puma,10,7,6,1,5,6,6,1,5,6
32062,2200,adidas,decathlon,puma,10,7,6,1,5,6,6,1,5,6
38363,2200,adidas,decathlon,puma,10,7,6,1,5,6,6,1,5,6
41546,2200,adidas,decathlon,puma,10,7,6,1,5,6,6,1,5,6
19528,2202,esprit,best seller,,9,5,8,0,0,8,5,0,0,5
28274,2202,esprit,best seller,,9,5,8,0,0,8,5,0,0,5
18755,2203,mango,ssa,,6,3,1,0,0,1,1,0,0,1
25827,2203,mango,ssa,,6,3,1,0,0,1,1,0,0,1
20833,2204,disney,jusco,uniqlo,0,0,0,0,3,3,0,0,4,4
28946,2204,disney,jusco,uniqlo,0,0,0,0,3,3,0,0,4,4
37475,2204,disney,jusco,uniqlo,0,0,0,0,3,3,0,0,4,4
19755,2205,nike,puma,adidas,9,7,7,5,6,7,4,5,6,6
26083,2205,nike,puma,adidas,9,7,7,5,6,7,4,5,6,6
33369,2205,nike,puma,adidas,9,7,7,5,6,7,4,5,6,6
39366,2205,nike,puma,adidas,9,7,7,5,6,7,4,5,6,6
41902,2205,nike,puma,adidas,9,7,7,5,6,7,4,5,6,6
19103,2206,intec,retro vietnam,prominent,0,0,0,0,0,0,0,0,0,0
18955,2207,kohl's,jc penney,dillard's,4,1,1,1,1,1,1,2,1,2
19184,2208,columbia,marks & spencer,puma,4,4,3,5,5,5,2,4,5,5
25624,2208,columbia,marks & spencer,puma,4,4,3,5,5,5,2,4,5,5
32852,2208,columbia,marks & spencer,puma,4,4,3,5,5,5,2,4,5,5
39080,2208,columbia,marks & spencer,puma,4,4,3,5,5,5,2,4,5,5
41933,2208,columbia,marks & spencer,puma,4,4,3,5,5,5,2,4,5,5
19710,2210,sun myong apparel inc.,jnk,ha minh tri,0,0,0,0,0,0,0,0,0,0
27779,2210,sun myong apparel inc.,jnk,ha minh tri,0,0,0,0,0,0,0,0,0,0
34378,2210,sun myong apparel inc.,jnk,ha minh tri,0,0,0,0,0,0,0,0,0,0
18936,2211,carmel,kobun,,0,0,0,0,0,0,0,0,0,0
26221,2212,uniqlo,chico's,jc penney,8,2,3,1,1,3,4,1,2,4
36252,2212,uniqlo,chico's,jc penney,8,2,3,1,1,3,4,1,2,4
40320,2212,uniqlo,chico's,jc penney,8,2,3,1,1,3,4,1,2,4
20708,2213,c&a,carrefour,,10,9,6,1,0,6,4,2,0,4
28539,2213,c&a,carrefour,,10,9,6,1,0,6,4,2,0,4
34408,2213,c&a,carrefour,,10,9,6,1,0,6,4,2,0,4
43296,2213,c&a,carrefour,,10,9,6,1,0,6,4,2,0,4
19346,2215,moririn,various local brand,hybrid,0,0,0,0,0,0,0,0,0,0
26764,2215,moririn,various local brand,hybrid,0,0,0,0,0,0,0,0,0,0
33614,2215,moririn,various local brand,hybrid,0,0,0,0,0,0,0,0,0,0
22217,2216,gap,bebe,karl lagerfeld,10,5,5,0,0,5,5,0,0,5
30018,2216,gap,bebe,karl lagerfeld,10,5,5,0,0,5,5,0,0,5
36928,2216,gap,bebe,karl lagerfeld,10,5,5,0,0,5,5,0,0,5
19535,2217,ito-yokado,,,4,1,1,0,0,1,2,0,0,2
26296,2217,ito-yokado,,,4,1,1,0,0,1,2,0,0,2
33652,2217,ito-yokado,,,4,1,1,0,0,1,2,0,0,2
42297,2217,ito-yokado,,,4,1,1,0,0,1,2,0,0,2
22021,2218,pvh,gap,uniqlo,0,0,0,5,3,5,0,5,4,5
30331,2218,pvh,gap,uniqlo,0,0,0,5,3,5,0,5,4,5
20677,2219,kmart,,,6,4,1,0,0,1,2,0,0,2
24464,2219,kmart,,,6,4,1,0,0,1,2,0,0,2
31949,2219,kmart,,,6,4,1,0,0,1,2,0,0,2
38491,2219,kmart,,,6,4,1,0,0,1,2,0,0,2
41473,2219,kmart,,,6,4,1,0,0,1,2,0,0,2
19642,2220,hanesbrands,pvh,l brands,5,2,5,0,0,5,2,0,0,2
26352,2220,hanesbrands,pvh,l brands,5,2,5,0,0,5,2,0,0,2
33612,2220,hanesbrands,pvh,l brands,5,2,5,0,0,5,2,0,0,2
39236,2220,hanesbrands,pvh,l brands,5,2,5,0,0,5,2,0,0,2
42199,2220,hanesbrands,pvh,l brands,5,2,5,0,0,5,2,0,0,2
20391,2221,gap,asmara,h&m,10,5,5,0,5,5,5,0,5,5
27038,2221,gap,asmara,h&m,10,5,5,0,5,5,5,0,5,5
35489,2221,gap,asmara,h&m,10,5,5,0,5,5,5,0,5,5
20319,2222,gap,vf asia,american eagle,10,5,5,0,1,5,5,0,1,5
27060,2222,gap,vf asia,american eagle,10,5,5,0,1,5,5,0,1,5
34873,2222,gap,vf asia,american eagle,10,5,5,0,1,5,5,0,1,5
20268,2223,h&m,gap,american eagle,10,9,5,5,1,5,5,5,1,5
28957,2223,h&m,gap,american eagle,10,9,5,5,1,5,5,5,1,5
36744,2223,h&m,gap,american eagle,10,9,5,5,1,5,5,5,1,5
20243,2224,vf asia,gap,american eagle,0,0,0,5,1,5,0,5,1,5
27470,2224,vf asia,gap,american eagle,0,0,0,5,1,5,0,5,1,5
35581,2224,vf asia,gap,american eagle,0,0,0,5,1,5,0,5,1,5
19266,2225,,,,0,0,0,0,0,0,0,0,0,0
25868,2225,,,,0,0,0,0,0,0,0,0,0,0
32910,2225,,,,0,0,0,0,0,0,0,0,0,0
40688,2225,,,,0,0,0,0,0,0,0,0,0,0
43537,2225,,,,0,0,0,0,0,0,0,0,0,0
19447,2226,kohl's,amazon,target,4,1,1,1,2,2,1,1,5,5
27185,2226,kohl's,amazon,target,4,1,1,1,2,2,1,1,5,5
33018,2226,kohl's,amazon,target,4,1,1,1,2,2,1,1,5,5
39297,2226,kohl's,amazon,target,4,1,1,1,2,2,1,1,5,5
42575,2226,kohl's,amazon,target,4,1,1,1,2,2,1,1,5,5
20136,2230,kohl's,adidas,gunze,4,1,1,6,0,6,1,6,0,6
26384,2230,kohl's,adidas,gunze,4,1,1,6,0,6,1,6,0,6
33852,2230,kohl's,adidas,gunze,4,1,1,6,0,6,1,6,0,6
39479,2230,kohl's,adidas,gunze,4,1,1,6,0,6,1,6,0,6
20069,2234,justice,adidas,belk,0,0,0,6,0,6,0,6,0,6
26887,2234,justice,adidas,belk,0,0,0,6,0,6,0,6,0,6
35963,2234,justice,adidas,belk,0,0,0,6,0,6,0,6,0,6
39422,2234,justice,adidas,belk,0,0,0,6,0,6,0,6,0,6
42302,2234,justice,adidas,belk,0,0,0,6,0,6,0,6,0,6
21100,2235,kohl's,target,carter's,4,1,1,2,0,2,1,5,0,5
20479,2244,tweenbrand/ags,gap,,0,0,0,5,0,5,0,5,0,5
27369,2244,tweenbrand/ags,gap,,0,0,0,5,0,5,0,5,0,5
34422,2244,tweenbrand/ags,gap,,0,0,0,5,0,5,0,5,0,5
28940,2246,gap,s oliver,tom tailor,10,5,5,1,1,5,5,1,1,5
35283,2246,gap,s oliver,tom tailor,10,5,5,1,1,5,5,1,1,5
26038,2254,gap,aeropostale,,10,5,5,1,0,5,5,1,0,5
32761,2254,gap,aeropostale,,10,5,5,1,0,5,5,1,0,5
19550,2261,2xist,bon-ton,sears,0,0,0,0,0,0,0,0,0,0
27252,2261,2xist,bon-ton,sears,0,0,0,0,0,0,0,0,0,0
20194,2262,h&m,gap,aeon,10,9,5,5,0,5,5,5,0,5
29345,2262,h&m,gap,aeon,10,9,5,5,0,5,5,5,0,5
35609,2262,h&m,gap,aeon,10,9,5,5,0,5,5,5,0,5
22050,2263,walmart,target,others,8,7,1,2,0,2,3,5,0,5
29653,2263,walmart,target,others,8,7,1,2,0,2,3,5,0,5
36253,2263,walmart,target,others,8,7,1,2,0,2,3,5,0,5
22407,2264,matahari,,,0,0,0,0,0,0,0,0,0,0
20417,2265,forever 21,belk,,3,1,1,0,0,1,1,0,0,1
27734,2265,forever 21,belk,,3,1,1,0,0,1,1,0,0,1
34613,2265,forever 21,belk,,3,1,1,0,0,1,1,0,0,1
40235,2265,forever 21,belk,,3,1,1,0,0,1,1,0,0,1
20522,2266,express,chaus/vince camuto,portmans,2,1,1,0,0,1,1,0,0,1
27789,2266,express,chaus/vince camuto,portmans,2,1,1,0,0,1,1,0,0,1
34493,2266,express,chaus/vince camuto,portmans,2,1,1,0,0,1,1,0,0,1
39984,2266,express,chaus/vince camuto,portmans,2,1,1,0,0,1,1,0,0,1
21540,2267,gap,esprit,loblaw,10,5,5,8,0,8,5,5,0,5
38018,2267,gap,esprit,loblaw,10,5,5,8,0,8,5,5,0,5
41145,2267,gap,esprit,loblaw,10,5,5,8,0,8,5,5,0,5
19578,2270,london fog,michael kors,massimo dutti,0,0,0,1,2,2,0,1,5,5
20792,2273,aramark,carhartt,o'neill,0,0,0,0,0,0,0,0,0,0
29089,2273,aramark,carhartt,o'neill,0,0,0,0,0,0,0,0,0,0
36527,2273,aramark,carhartt,o'neill,0,0,0,0,0,0,0,0,0,0
42174,2273,aramark,carhartt,o'neill,0,0,0,0,0,0,0,0,0,0
20028,2274,primark,,,7,5,2,0,0,2,3,0,0,3
28680,2274,primark,,,7,5,2,0,0,2,3,0,0,3
37156,2274,primark,,,7,5,2,0,0,2,3,0,0,3
41596,2274,primark,,,7,5,2,0,0,2,3,0,0,3
19976,2275,gap,target,kohl's,10,5,5,2,1,5,5,5,1,5
26485,2275,gap,target,kohl's,10,5,5,2,1,5,5,5,1,5
33615,2275,gap,target,kohl's,10,5,5,2,1,5,5,5,1,5
39270,2275,gap,target,kohl's,10,5,5,2,1,5,5,5,1,5
41903,2275,gap,target,kohl's,10,5,5,2,1,5,5,5,1,5
20656,2276,gap,kohl's,target,10,5,5,1,2,5,5,1,5,5
28370,2276,gap,kohl's,target,10,5,5,1,2,5,5,1,5,5
35167,2276,gap,kohl's,target,10,5,5,1,2,5,5,1,5,5
39564,2276,gap,kohl's,target,10,5,5,1,2,5,5,1,5,5
20875,2277,elie tahari,theory,alice and olivia,1,1,1,0,0,1,1,0,0,1
20987,2278,,,,0,0,0,0,0,0,0,0,0,0
28296,2278,,,,0,0,0,0,0,0,0,0,0,0
34398,2278,,,,0,0,0,0,0,0,0,0,0,0
41076,2278,,,,0,0,0,0,0,0,0,0,0,0
21174,2279,,,,0,0,0,0,0,0,0,0,0,0
21057,2280,matalan,,,3,1,2,0,0,2,1,0,0,1
29082,2280,matalan,,,3,1,2,0,0,2,1,0,0,1
42684,2280,matalan,,,3,1,2,0,0,2,1,0,0,1
19937,2281,target,kohl's,ongoods,8,4,2,1,0,2,5,1,0,5
27311,2281,target,kohl's,ongoods,8,4,2,1,0,2,5,1,0,5
33921,2281,target,kohl's,ongoods,8,4,2,1,0,2,5,1,0,5
40192,2281,target,kohl's,ongoods,8,4,2,1,0,2,5,1,0,5
24691,2282,,,,0,0,0,0,0,0,0,0,0,0
32499,2282,,,,0,0,0,0,0,0,0,0,0,0
42593,2282,,,,0,0,0,0,0,0,0,0,0,0
20276,2283,zara,target,talbots,9,5,2,2,0,2,5,5,0,5
27373,2283,zara,target,talbots,9,5,2,2,0,2,5,5,0,5
34174,2283,zara,target,talbots,9,5,2,2,0,2,5,5,0,5
39451,2283,zara,target,talbots,9,5,2,2,0,2,5,5,0,5
42443,2283,zara,target,talbots,9,5,2,2,0,2,5,5,0,5
21497,2284,h&m,lidl,express,10,9,5,2,1,5,5,2,1,5
29943,2284,h&m,lidl,express,10,9,5,2,1,5,5,2,1,5
36740,2284,h&m,lidl,express,10,9,5,2,1,5,5,2,1,5
21448,2285,uniqlo,gu,daiwabo,8,2,3,0,0,3,4,0,0,4
28821,2285,uniqlo,gu,daiwabo,8,2,3,0,0,3,4,0,0,4
