QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,cName,CNRR,repriskid,RRCleaned,Rrsector,doubt,handcoded,round
15574,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,13/07/2016,2016,chutex international,,,,,0,0,0
21376,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,11/7/2017,2017,chutex international,,,,,0,0,0
28026,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,26/06/2018,2018,chutex international,,,,,0,0,0
34530,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,24/06/2019,2019,chutex international,,,,,0,0,0
39679,2044,"Chutex International (Long An) Co., Ltd.",Vietnam,28/07/2020,2020,chutex international,,,,,0,0,0
14816,2050,Tak Son (Cambodia) Laundry Ltd.,Cambodia,18/05/2016,2016,tak son laundry ltd,Tak Son (Cambodia) Laundry Ltd,201525,tak son laundry ltd,Personal and Household Goods | Retail,0,0,1
24002,2050,Tak Son (Cambodia) Laundry Ltd.,Cambodia,7/12/2017,2017,tak son laundry ltd,Tak Son (Cambodia) Laundry Ltd,201525,tak son laundry ltd,Personal and Household Goods | Retail,0,0,1
15855,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,11/8/2016,2016,hui mei silk screen print,,,,,0,0,0
22398,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,26/09/2017,2017,hui mei silk screen print,,,,,0,0,0
29798,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,26/09/2018,2018,hui mei silk screen print,,,,,0,0,0
37608,2051,"Hui Mei Silk Screen Print Co., Ltd",Cambodia,5/12/2019,2019,hui mei silk screen print,,,,,0,0,0
18279,2052,"Tseng Hongyuan Garment (Cambodia) Co., Ltd",Cambodia,4/1/2017,2017,tseng hongyuan garment,,,,,0,0,0
25990,2052,"Tseng Hongyuan Garment (Cambodia) Co., Ltd",Cambodia,6/3/2018,2018,tseng hongyuan garment,,,,,0,0,0
14613,2053,Silver Linings SA,Haiti,25/05/2016,2016,silver linings sa,,,,,0,0,0
20924,2053,Silver Linings SA,Haiti,20/06/2017,2017,silver linings sa,,,,,0,0,0
27541,2053,Silver Linings SA,Haiti,2/5/2018,2018,silver linings sa,,,,,0,0,0
34730,2053,Silver Linings SA,Haiti,24/06/2019,2019,silver linings sa,,,,,0,0,0
16306,2058,PT Il Jin Sun Garment,Indonesia,23/08/2016,2016,il jin sun garment pt,,,,,0,0,0
27371,2058,PT Il Jin Sun Garment,Indonesia,8/5/2018,2018,il jin sun garment pt,,,,,0,0,0
16529,2059,Hannan Knit & Textiles Ltd.,Bangladesh,6/9/2016,2016,hannan knit and textiles ltd,,,,,0,0,0
22896,2059,Hannan Knit & Textiles Ltd.,Bangladesh,25/09/2017,2017,hannan knit and textiles ltd,,,,,0,0,0
31039,2059,Hannan Knit & Textiles Ltd.,Bangladesh,19/11/2018,2018,hannan knit and textiles ltd,,,,,0,0,0
18322,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,23/01/2017,2017,mega yarn dyeing mills ltd,Mega Yarn Dyeing Mills Ltd,2582241,mega yarn dyeing mills ltd,Personal and Household Goods,0,0,1
25153,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,5/2/2018,2018,mega yarn dyeing mills ltd,Mega Yarn Dyeing Mills Ltd,2582241,mega yarn dyeing mills ltd,Personal and Household Goods,0,0,1
36490,2060,Mega Yarn Dyeing Mills Limited,Bangladesh,25/09/2019,2019,mega yarn dyeing mills ltd,Mega Yarn Dyeing Mills Ltd,2582241,mega yarn dyeing mills ltd,Personal and Household Goods,0,0,1
16842,2061,Safaa Sweaters Ltd.,Bangladesh,26/09/2016,2016,safaa sweaters ltd,Safaa Sweaters Ltd,1014320,safaa sweaters ltd,Personal and Household Goods,0,0,1
23003,2061,Safaa Sweaters Ltd.,Bangladesh,25/09/2017,2017,safaa sweaters ltd,Safaa Sweaters Ltd,1014320,safaa sweaters ltd,Personal and Household Goods,0,0,1
30808,2061,Safaa Sweaters Ltd.,Bangladesh,3/9/2018,2018,safaa sweaters ltd,Safaa Sweaters Ltd,1014320,safaa sweaters ltd,Personal and Household Goods,0,0,1
37040,2061,Safaa Sweaters Ltd.,Bangladesh,28/10/2019,2019,safaa sweaters ltd,Safaa Sweaters Ltd,1014320,safaa sweaters ltd,Personal and Household Goods,0,0,1
16697,2062,Essential Clothing Ltd.,Bangladesh,3/10/2016,2016,essential clothing ltd,,,,,0,0,0
23647,2062,Essential Clothing Ltd.,Bangladesh,6/11/2017,2017,essential clothing ltd,,,,,0,0,0
34319,2062,Essential Clothing Ltd.,Bangladesh,20/05/2019,2019,essential clothing ltd,,,,,0,0,0
15889,2063,PT Dongsung Mulsan Indonesia,Indonesia,1/8/2016,2016,dongsung mulsan indonesia pt,,,,,0,0,0
17964,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,6/12/2016,2016,b.d sport,,,,,0,0,0
24747,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,25/12/2017,2017,b.d sport,,,,,0,0,0
33099,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,19/03/2019,2019,b.d sport,,,,,0,0,0
39852,2067,"B.D (Cambodia) Sport Co., Ltd",Cambodia,27/08/2020,2020,b.d sport,,,,,0,0,0
18800,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,6/2/2017,2017,f.u.g garment,,,,,0,0,0
25329,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,8/2/2018,2018,f.u.g garment,,,,,0,0,0
32376,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,14/02/2019,2019,f.u.g garment,,,,,0,0,0
38497,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,19/02/2020,2020,f.u.g garment,,,,,0,0,0
41585,2068,"F.U.G Garment (Cambodia) Co., Ltd",Cambodia,19/02/2021,2021,f.u.g garment,,,,,0,0,0
17087,2071,PT Sam Kyung Jaya Busana,Indonesia,11/10/2016,2016,sam kyung jaya busana pt,PT Samkyung Jaya Busana,2635115,samkyung jaya busana pt,Retail,0,0,2
23511,2071,PT Sam Kyung Jaya Busana,Indonesia,7/11/2017,2017,sam kyung jaya busana pt,PT Samkyung Jaya Busana,2635115,samkyung jaya busana pt,Retail,0,0,2
30432,2071,PT Sam Kyung Jaya Busana,Indonesia,30/10/2018,2018,sam kyung jaya busana pt,PT Samkyung Jaya Busana,2635115,samkyung jaya busana pt,Retail,0,0,2
36967,2071,PT Sam Kyung Jaya Busana,Indonesia,21/10/2019,2019,sam kyung jaya busana pt,PT Samkyung Jaya Busana,2635115,samkyung jaya busana pt,Retail,0,0,2
15892,2072,PT CCH Indonesia,Indonesia,2/8/2016,2016,cch indonesia pt,CCH Indonesia; PT,2230808,cch indonesia pt,Personal and Household Goods,0,0,1
21858,2072,PT CCH Indonesia,Indonesia,14/08/2017,2017,cch indonesia pt,CCH Indonesia; PT,2230808,cch indonesia pt,Personal and Household Goods,0,0,1
28823,2072,PT CCH Indonesia,Indonesia,31/07/2018,2018,cch indonesia pt,CCH Indonesia; PT,2230808,cch indonesia pt,Personal and Household Goods,0,0,1
18044,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,1/12/2016,2016,fuling computer embroidery,Fuling Computer Embroidery Co Ltd,201518,fuling computer embroidery,Personal and Household Goods,0,1,1
24414,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,1/12/2017,2017,fuling computer embroidery,Fuling Computer Embroidery Co Ltd,201518,fuling computer embroidery,Personal and Household Goods,0,1,1
38264,2073,"Fuling Computer Embroidery Co., Ltd",Cambodia,30/01/2020,2020,fuling computer embroidery,Fuling Computer Embroidery Co Ltd,201518,fuling computer embroidery,Personal and Household Goods,0,1,1
17617,2074,"Team Best (Cambodia) Textile Co., Ltd",Cambodia,18/11/2016,2016,team best textile,,,,,0,0,0
16302,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,18/08/2016,2016,jiale indonesia garment pt,,,,,0,0,0
23208,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,23/10/2017,2017,jiale indonesia garment pt,,,,,0,0,0
33137,2076,PT Jiale Indonesia Garment (Bandung),Indonesia,20/03/2019,2019,jiale indonesia garment pt,,,,,0,0,0
20810,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,13/06/2017,2017,ml intimate apparel ltd,ML Intimate Apparel Cambodia Ltd,635730,ml intimate apparel cambodia ltd,Personal and Household Goods,0,0,2
28297,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,12/7/2018,2018,ml intimate apparel ltd,ML Intimate Apparel Cambodia Ltd,635730,ml intimate apparel cambodia ltd,Personal and Household Goods,0,0,2
42169,2077,ML Intimate Apparel (Cambodia) Ltd.,Cambodia,23/04/2021,2021,ml intimate apparel ltd,ML Intimate Apparel Cambodia Ltd,635730,ml intimate apparel cambodia ltd,Personal and Household Goods,0,0,2
19733,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,25/04/2017,2017,sungin textile,,,,,0,0,0
26564,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,26/04/2018,2018,sungin textile,,,,,0,0,0
33750,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,8/5/2019,2019,sungin textile,,,,,0,0,0
40267,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,1/10/2020,2020,sungin textile,,,,,0,0,0
43417,2078,"Sungin Textile (Cambodia) Co., Ltd",Cambodia,17/08/2021,2021,sungin textile,,,,,0,0,0
16640,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,27/09/2016,2016,pioneer knitwears ltd,Pioneer Knitwear Ltd,166077,pioneer knitwear ltd,Personal and Household Goods,0,0,2
23433,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,16/10/2017,2017,pioneer knitwears ltd,Pioneer Knitwear Ltd,166077,pioneer knitwear ltd,Personal and Household Goods,0,0,2
32093,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,6/1/2019,2019,pioneer knitwears ltd,Pioneer Knitwear Ltd,166077,pioneer knitwear ltd,Personal and Household Goods,0,0,2
38200,2079,Pioneer Knitwears (BD) Ltd.,Bangladesh,14/01/2020,2020,pioneer knitwears ltd,Pioneer Knitwear Ltd,166077,pioneer knitwear ltd,Personal and Household Goods,0,0,2
18587,2080,Zyta Apparels Ltd.,Bangladesh,14/02/2017,2017,zyta apparels ltd,,,,,0,0,0
26416,2080,Zyta Apparels Ltd.,Bangladesh,4/4/2018,2018,zyta apparels ltd,,,,,0,0,0
34791,2080,Zyta Apparels Ltd.,Bangladesh,26/06/2019,2019,zyta apparels ltd,,,,,0,0,0
15804,2081,Bac Giang BGG Garment Corporation,Vietnam,2/8/2016,2016,bac giang bgg garment corp,BAC Giang LGG Garment Corp,2592932,bac giang lgg garment corp,Personal and Household Goods,0,1,2
22548,2081,Bac Giang BGG Garment Corporation,Vietnam,25/09/2017,2017,bac giang bgg garment corp,BAC Giang LGG Garment Corp,2592932,bac giang lgg garment corp,Personal and Household Goods,0,1,2
30534,2081,Bac Giang BGG Garment Corporation,Vietnam,5/11/2018,2018,bac giang bgg garment corp,BAC Giang LGG Garment Corp,2592932,bac giang lgg garment corp,Personal and Household Goods,0,1,2
37988,2081,Bac Giang BGG Garment Corporation,Vietnam,16/12/2019,2019,bac giang bgg garment corp,BAC Giang LGG Garment Corp,2592932,bac giang lgg garment corp,Personal and Household Goods,0,1,2
41514,2081,Bac Giang BGG Garment Corporation,Vietnam,19/01/2021,2021,bac giang bgg garment corp,BAC Giang LGG Garment Corp,2592932,bac giang lgg garment corp,Personal and Household Goods,0,1,2
18738,2082,Jeans Culture Ltd.,Bangladesh,14/02/2017,2017,jeans culture ltd,,,,,0,0,0
26641,2082,Jeans Culture Ltd.,Bangladesh,3/5/2018,2018,jeans culture ltd,,,,,0,0,0
35507,2082,Jeans Culture Ltd.,Bangladesh,26/06/2019,2019,jeans culture ltd,,,,,0,0,0
16501,2083,Crescent Fashion and Design Ltd.,Bangladesh,22/08/2016,2016,crescent fashion and design ltd,Crescent Fashion & Design Ltd,2659636,crescent fashion and design ltd,Personal and Household Goods,0,0,1
37855,2083,Crescent Fashion and Design Ltd.,Bangladesh,10/12/2019,2019,crescent fashion and design ltd,Crescent Fashion & Design Ltd,2659636,crescent fashion and design ltd,Personal and Household Goods,0,0,1
15905,2084,PT Seyang Indonesia,Indonesia,1/8/2016,2016,seyang indonesia pt,,,,,0,0,0
21446,2084,PT Seyang Indonesia,Indonesia,26/07/2017,2017,seyang indonesia pt,,,,,0,0,0
28517,2084,PT Seyang Indonesia,Indonesia,17/07/2018,2018,seyang indonesia pt,,,,,0,0,0
35161,2084,PT Seyang Indonesia,Indonesia,23/07/2019,2019,seyang indonesia pt,,,,,0,0,0
20532,2085,PT Harapan Global Apparel,Indonesia,6/6/2017,2017,harapan global apparel pt,,,,,0,0,0
32921,2085,PT Harapan Global Apparel,Indonesia,12/3/2019,2019,harapan global apparel pt,,,,,0,0,0
15918,2086,i and j hcm company limited,Vietnam,2/8/2016,2016,i and j hcm,,,,,0,0,3
22447,2086,i and j hcm company limited,Vietnam,5/9/2017,2017,i and j hcm,,,,,0,0,3
30126,2086,i and j hcm company limited,Vietnam,11/10/2018,2018,i and j hcm,,,,,0,0,3
35699,2086,i and j hcm company limited,Vietnam,20/08/2019,2019,i and j hcm,,,,,0,0,3
40513,2086,i and j hcm company limited,Vietnam,3/11/2020,2020,i and j hcm,,,,,0,0,3
17555,2087,GO HAITI,Haiti,15/11/2016,2016,go haiti,,,,,0,0,0
23306,2087,GO HAITI,Haiti,25/10/2017,2017,go haiti,,,,,0,0,0
37472,2087,GO HAITI,Haiti,5/12/2019,2019,go haiti,,,,,0,0,0
15911,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,25/07/2016,2016,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
20863,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,11/6/2017,2017,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
27583,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,29/05/2018,2018,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
34351,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,23/06/2019,2019,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
39822,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,16/08/2020,2020,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
43638,2088,Aseel Universal Garments Mfg. Co./Al Mwaqar,Jordan,22/08/2021,2021,aseel universal garments manufacturing co.al mwaqar,Aseel Universal Garments Manufacturing Company,2653862,aseel universal garments manufacturing company,Personal and Household Goods | Retail,0,0,2
18694,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,7/2/2017,2017,sansan saudaratex jaya pt,Sansan Saudaratex Jaya; PT,2595707,sansan saudaratex jaya pt,Personal and Household Goods,0,0,1
25819,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,21/02/2018,2018,sansan saudaratex jaya pt,Sansan Saudaratex Jaya; PT,2595707,sansan saudaratex jaya pt,Personal and Household Goods,0,0,1
32366,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,13/02/2019,2019,sansan saudaratex jaya pt,Sansan Saudaratex Jaya; PT,2595707,sansan saudaratex jaya pt,Personal and Household Goods,0,0,1
39215,2089,PT Sansan Saudaratex Jaya (Semarang),Indonesia,26/02/2020,2020,sansan saudaratex jaya pt,Sansan Saudaratex Jaya; PT,2595707,sansan saudaratex jaya pt,Personal and Household Goods,0,0,1
16469,2092,"K+K Fashion Co., Ltd.",Vietnam,30/08/2016,2016,kk fashion,,,,,0,0,0
22771,2092,"K+K Fashion Co., Ltd.",Vietnam,19/09/2017,2017,kk fashion,,,,,0,0,0
28925,2092,"K+K Fashion Co., Ltd.",Vietnam,14/08/2018,2018,kk fashion,,,,,0,0,0
35841,2092,"K+K Fashion Co., Ltd.",Vietnam,27/08/2019,2019,kk fashion,,,,,0,0,0
40003,2092,"K+K Fashion Co., Ltd.",Vietnam,8/9/2020,2020,kk fashion,,,,,0,0,0
16131,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,16/08/2016,2016,shuang li garment,,,,,0,0,0
22293,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,4/9/2017,2017,shuang li garment,,,,,0,0,0
29454,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,6/9/2018,2018,shuang li garment,,,,,0,0,0
37379,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,25/11/2019,2019,shuang li garment,,,,,0,0,0
42521,2093,"Shuang Li (Cambodia) Garment Co., Ltd",Cambodia,21/04/2021,2021,shuang li garment,,,,,0,0,0
17708,2095,Columbia Apparels Ltd.,Bangladesh,21/11/2016,2016,columbia apparels ltd,Columbia Apparels Ltd,2592299,columbia apparels ltd,Personal and Household Goods,0,0,1
24145,2095,Columbia Apparels Ltd.,Bangladesh,12/12/2017,2017,columbia apparels ltd,Columbia Apparels Ltd,2592299,columbia apparels ltd,Personal and Household Goods,0,0,1
32620,2095,Columbia Apparels Ltd.,Bangladesh,12/2/2019,2019,columbia apparels ltd,Columbia Apparels Ltd,2592299,columbia apparels ltd,Personal and Household Goods,0,0,1
16524,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,6/9/2016,2016,quint major industrial vietnam,,,,,0,1,3
22148,2099,Quint Major Industrial Vietnam Co. Ltd.,Vietnam,6/9/2017,2017,quint major industrial vietnam,,,,,0,1,3
29547,2099,Quint Major Industrial Vietnam Co. Ltd.,Vietnam,18/09/2018,2018,quint major industrial vietnam,,,,,0,1,3
36684,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,15/10/2019,2019,quint major industrial vietnam,,,,,0,1,3
40450,2099,"Quint Major Industrial Vietnam Co., Ltd.",Vietnam,27/10/2020,2020,quint major industrial vietnam,,,,,0,1,3
17836,2100,Ananta Garments Ltd.,Bangladesh,14/12/2016,2016,ananta garments ltd,Ananta Apparels Ltd (Ananta Group),636077,ananta apparels ltd,Retail,0,0,2
24984,2100,Ananta Garments Ltd.,Bangladesh,14/01/2018,2018,ananta garments ltd,Ananta Apparels Ltd (Ananta Group),636077,ananta apparels ltd,Retail,0,0,2
32869,2100,Ananta Garments Ltd.,Bangladesh,26/02/2019,2019,ananta garments ltd,Ananta Apparels Ltd (Ananta Group),636077,ananta apparels ltd,Retail,0,0,2
17404,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,25/10/2016,2016,viet pacific apparel,,,,,0,0,0
23894,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,27/11/2017,2017,viet pacific apparel,,,,,0,0,0
37363,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,3/12/2019,2019,viet pacific apparel,,,,,0,0,0
40966,2101,Viet Pacific Apparel Co. Ltd.,Vietnam,7/1/2021,2021,viet pacific apparel,,,,,0,0,0
15495,2102,Cady Garments Company,Jordan,12/7/2016,2016,cady garments company,,,,,0,0,0
19692,2102,Cady Garments Company,Jordan,17/04/2017,2017,cady garments company,,,,,0,0,0
26848,2102,Cady Garments Company,Jordan,23/04/2018,2018,cady garments company,,,,,0,0,0
33482,2102,Cady Garments Company,Jordan,9/4/2019,2019,cady garments company,,,,,0,0,0
39630,2102,Cady Garments Company,Jordan,5/7/2020,2020,cady garments company,,,,,0,0,0
43332,2102,Cady Garments Company,Jordan,26/07/2021,2021,cady garments company,,,,,0,0,0
20013,2103,"JD & Toyoshima Co., Ltd",Cambodia,14/02/2017,2017,jd and toyoshima,,,,,0,0,0
27522,2103,"JD & Toyoshima Co., Ltd",Cambodia,2/5/2018,2018,jd and toyoshima,,,,,0,0,0
34254,2103,"JD & Toyoshima Co., Ltd",Cambodia,25/06/2019,2019,jd and toyoshima,,,,,0,0,0
41572,2103,"JD & Toyoshima Co., Ltd",Cambodia,15/02/2021,2021,jd and toyoshima,,,,,0,0,0
19639,2105,"JD & Toyoshima Co., Ltd II",Cambodia,9/3/2017,2017,jd and toyoshima  ii,,,,,0,0,0
28064,2105,"JD & Toyoshima Co., Ltd II",Cambodia,12/7/2018,2018,jd and toyoshima  ii,,,,,0,0,0
38279,2105,"JD & Toyoshima Co., Ltd II",Cambodia,28/01/2020,2020,jd and toyoshima  ii,,,,,0,0,0
41617,2105,"JD & Toyoshima Co., Ltd II",Cambodia,17/02/2021,2021,jd and toyoshima  ii,,,,,0,0,0
15048,2106,"PT Hansae Indonesia Utama (5,6,6A)",Indonesia,26/05/2016,2016,hansae indonesia utama pt,,,,,0,0,0
22047,2106,"PT Hansae Indonesia Utama (5,6,6A)",Indonesia,23/08/2017,2017,hansae indonesia utama pt,,,,,0,0,0
19325,2108,PT SC Enterprises,Indonesia,22/02/2017,2017,sc enterprises pt,,,,,,1,2
20082,2109,PT Star Fashion Ungaran,Indonesia,27/04/2017,2017,star fashion ungaran pt,,,,,0,0,0
26844,2109,PT Star Fashion Ungaran,Indonesia,11/4/2018,2018,star fashion ungaran pt,,,,,0,0,0
33427,2109,PT Star Fashion Ungaran,Indonesia,9/4/2019,2019,star fashion ungaran pt,,,,,0,0,0
19336,2110,PT Tun Hong Garment Indonesia,Indonesia,8/3/2017,2017,tun hong garment indonesia pt,,,,,0,0,0
28144,2110,PT Tun Hong Garment Indonesia,Indonesia,25/06/2018,2018,tun hong garment indonesia pt,,,,,0,0,0
35499,2110,PT Tun Hong Garment Indonesia,Indonesia,1/8/2019,2019,tun hong garment indonesia pt,,,,,0,0,0
18439,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,1/2/2017,2017,yi ren garments ltd,,,,,0,0,0
25701,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,19/02/2018,2018,yi ren garments ltd,,,,,0,0,0
32547,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,28/02/2019,2019,yi ren garments ltd,,,,,0,0,0
41178,2112,Yi Ren Garments (Cambodia) Limited,Cambodia,12/1/2021,2021,yi ren garments ltd,,,,,0,0,0
17596,2113,PT Formosa Bag Indonesia,Indonesia,9/11/2016,2016,formosa bag indonesia pt,,,,,0,0,0
24952,2113,PT Formosa Bag Indonesia,Indonesia,9/1/2018,2018,formosa bag indonesia pt,,,,,0,0,0
32748,2113,PT Formosa Bag Indonesia,Indonesia,20/02/2019,2019,formosa bag indonesia pt,,,,,0,0,0
18650,2114,PT Sahabat Unggul International,Indonesia,7/2/2017,2017,sahabat unggul international pt,,,,,0,0,0
19321,2116,AKH Fashions Limited (Former Factory),Bangladesh,28/03/2017,2017,akh fashions limited (former factory),,,,,0,0,0
28974,2116,AKH Fashions Limited (Former Factory),Bangladesh,23/07/2018,2018,akh fashions limited (former factory),,,,,0,0,0
17566,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,30/10/2016,2016,silver stitch apparel manufacturing llc,,,,,0,0,0
22809,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,11/10/2017,2017,silver stitch apparel manufacturing llc,,,,,0,0,0
40315,2118,Silver Stitch Apparel Mfg. L.L.C.,Jordan,20/09/2020,2020,silver stitch apparel manufacturing llc,,,,,0,0,0
16687,2119,Noble Apparel Jordan L.L.C.(Obsolete),Jordan,29/08/2016,2016,noble apparel jordan llc,,,,,0,0,0
21952,2119,Noble Apparel Jordan L.L.C.,Jordan,20/08/2017,2017,noble apparel jordan llc,,,,,0,0,0
29256,2119,Noble Apparel Jordan L.L.C.,Jordan,12/8/2018,2018,noble apparel jordan llc,,,,,0,0,0
19205,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,14/03/2017,2017,you li international garment,You Li International (Cambodia) Garment Co Ltd,174658,you li international garment,Personal and Household Goods | Retail,0,0,1
26720,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,24/04/2018,2018,you li international garment,You Li International (Cambodia) Garment Co Ltd,174658,you li international garment,Personal and Household Goods | Retail,0,0,1
34798,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,17/07/2019,2019,you li international garment,You Li International (Cambodia) Garment Co Ltd,174658,you li international garment,Personal and Household Goods | Retail,0,0,1
42346,2120,"You Li International (Cambodia) Garment Co., Ltd",Cambodia,18/05/2021,2021,you li international garment,You Li International (Cambodia) Garment Co Ltd,174658,you li international garment,Personal and Household Goods | Retail,0,0,1
19674,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,20/04/2017,2017,r.k.t,,,,,0,0,0
28313,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,28/06/2018,2018,r.k.t,,,,,0,0,0
36033,2123,"R.K.T (Cambodia) Co., Ltd.",Cambodia,12/9/2019,2019,r.k.t,,,,,0,0,0
17448,2124,"Fashion Garments 2 Co., Ltd.",Vietnam,1/11/2016,2016,fashion garments 2,,,,,0,0,3
23788,2124,"Fashion Garments 2 Co., Ltd.",Vietnam,21/11/2017,2017,fashion garments 2,,,,,0,0,3
38255,2124,"Fashion Garments 2 Co., Ltd.",Vietnam,2/1/2020,2020,fashion garments 2,,,,,0,0,3
40990,2124,"Fashion Garments 2 Co., Ltd.",Vietnam,6/1/2021,2021,fashion garments 2,,,,,0,0,3
17281,2129,"Beeahn Viet Nam Co., Ltd.",Vietnam,1/11/2016,2016,beeahn viet nam,,,,,0,0,0
24043,2129,"Beeahn Viet Nam Co., Ltd.",Vietnam,5/12/2017,2017,beeahn viet nam,,,,,0,0,0
38467,2129,"Beeahn Viet Nam Co., Ltd.",Vietnam,11/2/2020,2020,beeahn viet nam,,,,,0,0,0
41899,2129,"Beeahn Viet Nam Co., Ltd.",Vietnam,30/03/2021,2021,beeahn viet nam,,,,,0,0,0
17057,2130,"Now Vina Co., Ltd",Vietnam,11/10/2016,2016,now vina,,,,,0,0,0
23399,2130,"Now Vina Co., Ltd",Vietnam,7/11/2017,2017,now vina,,,,,0,0,0
30113,2130,"Now Vina Co., Ltd",Vietnam,16/10/2018,2018,now vina,,,,,0,0,0
37209,2130,"Now Vina Co., Ltd",Vietnam,12/11/2019,2019,now vina,,,,,0,0,0
40512,2130,"Now Vina Co., Ltd",Vietnam,10/11/2020,2020,now vina,,,,,0,0,0
18544,2134,"Cambodian Red Sun Clothing Co., Ltd",Cambodia,1/2/2017,2017,cambodian red sun clothing,,,,,0,0,0
26149,2134,"Cambodian Red Sun Clothing Co., Ltd",Cambodia,7/3/2018,2018,cambodian red sun clothing,,,,,0,0,0
33148,2134,"Cambodian Red Sun Clothing Co., Ltd",Cambodia,8/4/2019,2019,cambodian red sun clothing,,,,,0,0,0
42833,2134,"Cambodian Red Sun Clothing Co., Ltd",Cambodia,7/7/2021,2021,cambodian red sun clothing,,,,,0,0,0
19007,2136,"Willpower Garment Co., Ltd",Cambodia,2/3/2017,2017,willpower garment,,,,,0,0,0
25823,2136,"Willpower Garment Co., Ltd",Cambodia,7/3/2018,2018,willpower garment,,,,,0,0,0
33956,2136,"Willpower Garment Co., Ltd",Cambodia,28/05/2019,2019,willpower garment,,,,,0,0,0
17110,2138,Ha Hae Vietnam Corporation,Vietnam,18/10/2016,2016,ha hae vietnam corp,,,,,0,1,0
24280,2138,Ha Hae Vietnam Corporation,Vietnam,19/12/2017,2017,ha hae vietnam corp,,,,,0,1,0
