,QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,cName,CNRR,repriskID,RRCleaned,RRSector,doubt
5628,32307,2569,Nafa Apparels Ltd.,Bangladesh,12/02/2019,2019,,nafa apparels ltd,,,,,0
5629,39165,2569,Nafa Apparels Ltd.,Bangladesh,09/03/2020,2020,,nafa apparels ltd,,,,,0
5630,25002,2571,Maxport Limited Vietnam – Thai Binh Branch (aka: Maxport 09),Vietnam,25/01/2018,2018,,maxport limited vietnam,,,,,0
5631,32112,2571,Maxport Limited Vietnam – Thai Binh Branch (aka: Maxport 09),Vietnam,29/01/2019,2019,,maxport limited vietnam,,,,,0
5632,38242,2571,Maxport Limited Vietnam – Thai Binh Branch (aka: Maxport 09),Vietnam,14/01/2020,2020,,maxport limited vietnam,,,,,0
5633,41181,2571,Maxport Limited Vietnam – Thai Binh Branch (aka: Maxport 09),Vietnam,26/01/2021,2021,,maxport limited vietnam,,,,,0
5634,24382,2572,"Dynamic Garment Import-Export Co., Ltd.",Vietnam,12/12/2017,2017,,dynamic garment import-export,,,,,0
5635,25072,2573,Textown Ltd.,Bangladesh,22/01/2018,2018,,textown ltd,,,,,0
5636,33015,2573,Textown Ltd.,Bangladesh,12/03/2019,2019,,textown ltd,,,,,0
5637,25157,2574,Ornate Knit Garment Ind. Ltd.,Bangladesh,05/02/2018,2018,,ornate knit garment ind. ltd,,,,,0
5638,32515,2574,Ornate Knit Garment Ind. Ltd.,Bangladesh,26/02/2019,2019,,ornate knit garment ind. ltd,,,,,0
5639,25368,2579,H4H S.A,Haiti,16/01/2018,2018,,h4h sa,,,,,0
5640,32616,2579,H4H S.A,Haiti,27/02/2019,2019,,h4h sa,,,,,0
5641,38705,2579,H4H S.A,Haiti,18/02/2020,2020,,h4h sa,,,,,0
5642,25626,2580,"Fashion Garments 2 Co., Ltd. - Xuan Tay Branch",Vietnam,27/02/2018,2018,,fashion garments 2,,,,,0
5643,32434,2580,"Fashion Garments 2 Co., Ltd. - Xuan Tay Branch",Vietnam,26/02/2019,2019,,fashion garments 2,,,,,0
5644,38791,2580,"Fashion Garments 2 Co., Ltd. - Xuan Tay Branch",Vietnam,25/02/2020,2020,,fashion garments 2,,,,,0
5645,41708,2580,"Fashion Garments 2 Co., Ltd. - Xuan Tay Branch",Vietnam,09/03/2021,2021,,fashion garments 2,,,,,0
5646,27383,2585,PT Prima Il jo,Indonesia,23/05/2018,2018,,prima il jo pt,,,,,0
5647,36199,2585,PT Prima Il jo,Indonesia,10/09/2019,2019,,prima il jo pt,,,,,0
5648,25155,2586,Elegance Orientale Limted,Bangladesh,05/02/2018,2018,,elegance orientale limted,,,,,0
5649,27046,2590,PT Indonesia Victory Garment,Indonesia,13/03/2018,2018,,indonesia victory garment pt,,,,,0
5650,33573,2590,PT Indonesia Victory Garment,Indonesia,24/04/2019,2019,,indonesia victory garment pt,,,,,0
5651,42853,2590,PT Indonesia Victory Garment,Indonesia,29/06/2021,2021,,indonesia victory garment pt,,,,,0
5652,26944,2593,PT Laspo (Boyolali),Indonesia,28/03/2018,2018,,laspo pt,,,,,0
5653,26231,2594,PT Eagle Glove Indonesia,Indonesia,21/02/2018,2018,,eagle glove indonesia pt,,,,,0
5654,32944,2594,PT Eagle Glove Indonesia,Indonesia,12/03/2019,2019,,eagle glove indonesia pt,,,,,0
5655,26900,2595,"Sung Hwa Vina Co., Ltd.",Vietnam,03/05/2018,2018,,sung hwa vina,,,,,0
5656,33927,2595,"Sung Hwa Vina Co., Ltd.",Vietnam,21/05/2019,2019,,sung hwa vina,,,,,0
5657,39437,2595,"Sung Hwa Vina Co., Ltd.",Vietnam,02/06/2020,2020,,sung hwa vina,,,,,0
5658,42286,2595,"Sung Hwa Vina Co., Ltd.",Vietnam,11/05/2021,2021,,sung hwa vina,,,,,0
5659,25023,2596,"ASG Global Co., Ltd.",Vietnam,30/01/2018,2018,,asg global,,,,,0
5660,32532,2596,"ASG Global Co., Ltd.",Vietnam,26/02/2019,2019,,asg global,,,,,0
5661,39173,2596,"ASG Global Co., Ltd.",Vietnam,10/03/2020,2020,,asg global,,,,,0
5662,42075,2596,"ASG Global Co., Ltd.",Vietnam,13/04/2021,2021,,asg global,,,,,0
5663,25303,2597,Radiance Jeans Ltd.,Bangladesh,05/02/2018,2018,,radiance jeans ltd,Radiance Jeans Ltd,2615494.0,radiance jeans ltd,Personal and Household Goods,0
5664,33298,2597,Radiance Jeans Ltd.,Bangladesh,12/03/2019,2019,,radiance jeans ltd,Radiance Jeans Ltd,2615494.0,radiance jeans ltd,Personal and Household Goods,0
5665,25074,2598,Needle Drop Ltd.,Bangladesh,22/01/2018,2018,,needle drop ltd,Needle Drop Ltd,2615753.0,needle drop ltd,Personal and Household Goods | Retail,0
5666,32308,2598,Needle Drop Ltd.,Bangladesh,30/01/2019,2019,,needle drop ltd,Needle Drop Ltd,2615753.0,needle drop ltd,Personal and Household Goods | Retail,0
5667,39150,2598,Needle Drop Ltd.,Bangladesh,08/03/2020,2020,,needle drop ltd,Needle Drop Ltd,2615753.0,needle drop ltd,Personal and Household Goods | Retail,0
5668,25621,2599,Winter Dress Limted,Bangladesh,18/02/2018,2018,,winter dress limted,Winter Dress Ltd,2582146.0,winter dress ltd,Personal and Household Goods | Retail,0
5669,25077,2600,Radiance Fashion Ltd.,Bangladesh,05/02/2018,2018,,radiance fashion ltd,Radiance Fashion Ltd,1037145.0,radiance fashion ltd,Personal and Household Goods,0
5670,25952,2601,"Thao Uyen Shol Branch - Thao Uyen Garment Manufacturing & Trading Co., Ltd.",Vietnam,13/03/2018,2018,,thao uyen shol branch,,,,,0
5671,32513,2601,"Thao Uyen Shol Branch - Thao Uyen Garment Manufacturing & Trading Co., Ltd.",Vietnam,26/02/2019,2019,,thao uyen shol branch,,,,,0
5672,24611,2602,"Michigan Hai Duong Co., Ltd.",Vietnam,09/01/2018,2018,,michigan hai duong,,,,,0
5673,37973,2602,"Michigan Hai Duong Co., Ltd.",Vietnam,08/01/2020,2020,,michigan hai duong,,,,,0
5674,41144,2602,"Michigan Hai Duong Co., Ltd.",Vietnam,12/01/2021,2021,,michigan hai duong,,,,,0
5675,25797,2603,Radial International Ltd.,Bangladesh,25/02/2018,2018,,radial international ltd,,,,,0
5676,36476,2603,Radial International Ltd.,Bangladesh,16/09/2019,2019,,radial international ltd,,,,,0
5677,25746,2604,Radial International Ltd. (unit 2),Bangladesh,19/02/2018,2018,,radial international ltd,,,,,0
5678,32870,2604,Radial International Ltd. (unit 2),Bangladesh,26/02/2019,2019,,radial international ltd,,,,,0
5679,25504,2605,PT Kiho Bali Korin,Indonesia,06/02/2018,2018,,kiho bali korin pt,,,,,0
5680,32618,2605,PT Kiho Bali Korin,Indonesia,28/02/2019,2019,,kiho bali korin pt,,,,,0
5681,25766,2607,"Sidney Apparels LLC.,",Jordan,28/02/2018,2018,,sidney apparels llc,,,,,0
5682,32590,2607,"Sidney Apparels LLC.,",Jordan,24/02/2019,2019,,sidney apparels llc,,,,,0
5683,38816,2607,"Sidney Apparels LLC.,",Jordan,23/02/2020,2020,,sidney apparels llc,,,,,0
5684,42724,2607,"Sidney Apparels LLC.,",Jordan,20/06/2021,2021,,sidney apparels llc,,,,,0
5685,26045,2609,Ever Smart Bangladesh Ltd.,Bangladesh,05/03/2018,2018,,ever smart bangladesh ltd,,,,,0
5686,34912,2609,Ever Smart Bangladesh Ltd.,Bangladesh,26/06/2019,2019,,ever smart bangladesh ltd,,,,,0
5687,25752,2611,Sambu LA,Vietnam,06/03/2018,2018,,sambu la,,,,,0
5688,26030,2612,Crystal Indusrtrial Bangladesh Private Limited,Bangladesh,05/03/2018,2018,,crystal indusrtrial bangladesh private ltd,,,,,0
5689,26091,2613,Sayem Fashions Ltd.,Bangladesh,19/03/2018,2018,,sayem fashions ltd,,,,,0
5690,26341,2614,AKH Eco Apparels Ltd.,Bangladesh,19/03/2018,2018,,akh eco apparels ltd,AKH ECO Apparels Ltd,203478.0,akh eco apparels ltd,Personal and Household Goods,0
5691,35630,2614,AKH Eco Apparels Ltd.,Bangladesh,22/07/2019,2019,,akh eco apparels ltd,AKH ECO Apparels Ltd,203478.0,akh eco apparels ltd,Personal and Household Goods,0
5692,29598,2615,Orchid Sweater Ltd.,Bangladesh,13/08/2018,2018,,orchid sweater ltd,Orchid Sweater Ltd,4990.0,orchid sweater ltd,Personal and Household Goods,0
5693,39147,2615,Orchid Sweater Ltd.,Bangladesh,24/02/2020,2020,,orchid sweater ltd,Orchid Sweater Ltd,4990.0,orchid sweater ltd,Personal and Household Goods,0
5694,29542,2616,Savar Sweaters ltd.,Bangladesh,13/08/2018,2018,,savar sweaters ltd,,,,,0
5695,39146,2616,Savar Sweaters ltd.,Bangladesh,24/02/2020,2020,,savar sweaters ltd,,,,,0
5696,25211,2617,"He Gia Yuan Co., Ltd",Cambodia,06/02/2018,2018,,he gia yuan,,,,,0
5697,29855,2618,Square Fashions Limited.,Bangladesh,17/09/2018,2018,,square fashions ltd,,,,,0
5698,37769,2618,Square Fashions Limited.,Bangladesh,02/12/2019,2019,,square fashions ltd,,,,,0
5699,26846,2620,HY Apparel,Jordan,10/04/2018,2018,,hy apparel,,,,,0
5700,33561,2620,HY Apparel,Jordan,16/04/2019,2019,,hy apparel,,,,,0
5701,39807,2620,HY Apparel,Jordan,18/08/2020,2020,,hy apparel,,,,,0
5702,25753,2622,Purbani Fashion Ltd.,Bangladesh,12/03/2018,2018,,purbani fashion ltd,,,,,0
5703,35080,2622,Purbani Fashion Ltd.,Bangladesh,19/06/2019,2019,,purbani fashion ltd,,,,,0
5704,27235,2623,pt handsomekovi indonesia,Indonesia,08/05/2018,2018,,handsomekovi indonesia pt,,,,,0
5705,34567,2623,pt handsomekovi indonesia,Indonesia,26/06/2019,2019,,handsomekovi indonesia pt,,,,,0
5706,43678,2623,pt handsomekovi indonesia,Indonesia,25/08/2021,2021,,handsomekovi indonesia pt,,,,,0
5707,25841,2624,"GG Fashion (Cambodia) Co., Ltd.",Cambodia,13/03/2018,2018,,gg fashion,,,,,0
5708,32592,2624,"GG Fashion (Cambodia) Co., Ltd.",Cambodia,04/03/2019,2019,,gg fashion,,,,,0
5709,39887,2624,"GG Fashion (Cambodia) Co., Ltd.",Cambodia,12/08/2020,2020,,gg fashion,,,,,0
5710,43032,2624,"GG Fashion (Cambodia) Co., Ltd.",Cambodia,30/07/2021,2021,,gg fashion,,,,,0
5711,26675,2626,"Great New Talent Factory (Cambodia) Co., Ltd.",Cambodia,24/04/2018,2018,,great new talent factory,,,,,0
5712,33796,2626,"Great New Talent Factory (Cambodia) Co., Ltd.",Cambodia,09/05/2019,2019,,great new talent factory,,,,,0
5713,40280,2626,"Great New Talent Factory (Cambodia) Co., Ltd.",Cambodia,30/09/2020,2020,,great new talent factory,,,,,0
5714,27613,2627,Energypac Fashions Ltd.,Bangladesh,04/06/2018,2018,,energypac fashions ltd,Energypac Fashions Ltd,441543.0,energypac fashions ltd,Personal and Household Goods,0
5715,37068,2627,Energypac Fashions Ltd.,Bangladesh,14/10/2019,2019,,energypac fashions ltd,Energypac Fashions Ltd,441543.0,energypac fashions ltd,Personal and Household Goods,0
5716,27141,2628,Northern Fashion Ltd.,Bangladesh,09/05/2018,2018,,northern fashion ltd,,,,,0
5717,25893,2630,"Peace Vina Co., Ltd.",Vietnam,06/03/2018,2018,,peace vina,,,,,0
5718,33039,2630,"Peace Vina Co., Ltd.",Vietnam,26/03/2019,2019,,peace vina,,,,,0
5719,39142,2630,"Peace Vina Co., Ltd.",Vietnam,17/03/2020,2020,,peace vina,,,,,0
5720,41675,2630,"Peace Vina Co., Ltd.",Vietnam,03/03/2021,2021,,peace vina,,,,,0
5721,26461,2633,"Ji Hong Yuan (Cambodia) Garment Co., Ltd.",Cambodia,05/04/2018,2018,,ji hong yuan garment,,,,,0
5722,33400,2633,"Ji Hong Yuan (Cambodia) Garment Co., Ltd.",Cambodia,24/04/2019,2019,,ji hong yuan garment,,,,,0
5723,42927,2633,"Ji Hong Yuan (Cambodia) Garment Co., Ltd.",Cambodia,20/07/2021,2021,,ji hong yuan garment,,,,,0
5724,26469,2634,sysg garment  (formerly bing win garment (cambodia)),Cambodia,09/04/2018,2018,,sysg garment (formerly bing win garment (cambodia)),SYSG Garment Co Ltd (formerly Bing Win Garment (Cambodia) Co Ltd),2582060.0,sysg garment  (formerly bing win garment (cambodia) ),Personal and Household Goods,0
5725,32958,2634,sysg garment  (formerly bing win garment (cambodia)),Cambodia,03/04/2019,2019,,sysg garment (formerly bing win garment (cambodia)),SYSG Garment Co Ltd (formerly Bing Win Garment (Cambodia) Co Ltd),2582060.0,sysg garment  (formerly bing win garment (cambodia) ),Personal and Household Goods,0
5726,43034,2634,sysg garment  (formerly bing win garment (cambodia)),Cambodia,30/07/2021,2021,,sysg garment (formerly bing win garment (cambodia)),SYSG Garment Co Ltd (formerly Bing Win Garment (Cambodia) Co Ltd),2582060.0,sysg garment  (formerly bing win garment (cambodia) ),Personal and Household Goods,0
5727,30530,2635,"Tecshoes Latinoamerica, S.A",Nicaragua,30/10/2018,2018,,"tecshoes latinoamerica, sa",,,,,0
5728,37521,2635,"Tecshoes Latinoamerica, S.A",Nicaragua,07/11/2019,2019,,"tecshoes latinoamerica, sa",,,,,0
5729,26269,2637,Ratul Knitwears Ltd.,Bangladesh,20/03/2018,2018,,ratul knitwears ltd,,,,,0
5730,33893,2637,Ratul Knitwears Ltd.,Bangladesh,20/05/2019,2019,,ratul knitwears ltd,,,,,0
5731,26304,2638,Dali Garment International (Cambodia) Limited. (Branch 1),Cambodia,22/03/2018,2018,,dali garment international ltd,,,,,0
5732,32834,2638,Dali Garment International (Cambodia) Limited. (Branch 1),Cambodia,14/03/2019,2019,,dali garment international ltd,,,,,0
5733,39869,2638,Dali Garment International (Cambodia) Limited. (Branch 1),Cambodia,31/08/2020,2020,,dali garment international ltd,,,,,0
5734,42769,2638,Dali Garment International (Cambodia) Limited. (Branch 1),Cambodia,02/07/2021,2021,,dali garment international ltd,,,,,0
5735,26971,2639,Ecofab Limited.,Bangladesh,16/04/2018,2018,,ecofab ltd,Eco Fab Ltd,243150.0,eco fab ltd,Personal and Household Goods,0
5736,36437,2639,Ecofab Limited.,Bangladesh,16/09/2019,2019,,ecofab ltd,Eco Fab Ltd,243150.0,eco fab ltd,Personal and Household Goods,0
5737,26939,2642,TBS Group  - Branch 1- Handbag Factory,Vietnam,23/04/2018,2018,,tbs group,,,,,0
5738,28887,2643,"Green Meadow Development (Cambodia) Co., Ltd",Cambodia,05/07/2018,2018,,green meadow development,,,,,0
5739,36053,2643,"Green Meadow Development (Cambodia) Co., Ltd",Cambodia,10/09/2019,2019,,green meadow development,,,,,0
5740,40620,2643,"Green Meadow Development (Cambodia) Co., Ltd",Cambodia,26/11/2020,2020,,green meadow development,,,,,0
5741,42942,2643,"Green Meadow Development (Cambodia) Co., Ltd",Cambodia,13/07/2021,2021,,green meadow development,,,,,0
5742,27953,2645,Shin Shin Apparels Ltd.,Bangladesh,04/06/2018,2018,,shin shin apparels ltd,Shin Shin Apparels Ltd,2616055.0,shin shin apparels ltd,Personal and Household Goods,0
5743,35625,2645,Shin Shin Apparels Ltd.,Bangladesh,31/07/2019,2019,,shin shin apparels ltd,Shin Shin Apparels Ltd,2616055.0,shin shin apparels ltd,Personal and Household Goods,0
5744,27417,2648,Shyms Fashions Limited,Bangladesh,02/04/2018,2018,,shyms fashions ltd,,,,,0
5745,35601,2648,Shyms Fashions Limited,Bangladesh,08/07/2019,2019,,shyms fashions ltd,,,,,0
5746,28546,2649,leading star vietnam garment,Vietnam,24/07/2018,2018,,leading star vietnam garment,Leading Star Vietnam Garment Co Ltd (Leading Star),2231048.0,leading star vietnam garment,Personal and Household Goods,0
5747,34993,2649,leading star vietnam garment,Vietnam,09/07/2019,2019,,leading star vietnam garment,Leading Star Vietnam Garment Co Ltd (Leading Star),2231048.0,leading star vietnam garment,Personal and Household Goods,0
5748,39589,2649,leading star vietnam garment,Vietnam,14/07/2020,2020,,leading star vietnam garment,Leading Star Vietnam Garment Co Ltd (Leading Star),2231048.0,leading star vietnam garment,Personal and Household Goods,0
5749,27816,2650,"Top Yuhu (Cambodia) Co., Ltd.",Cambodia,24/05/2018,2018,,top yuhu,,,,,0
5750,34759,2650,"Top Yuhu (Cambodia) Co., Ltd.",Cambodia,16/07/2019,2019,,top yuhu,,,,,0
5751,42122,2650,"Top Yuhu (Cambodia) Co., Ltd.",Cambodia,28/04/2021,2021,,top yuhu,,,,,0
5752,26999,2652,PT Bintang Abadi Persada,Indonesia,24/04/2018,2018,,bintang abadi persada pt,,,,,0
5753,27469,2653,"Aqua Performance (Cambodia) Co., Ltd.",Cambodia,06/06/2018,2018,,aqua performance,,,,,0
5754,35691,2653,"Aqua Performance (Cambodia) Co., Ltd.",Cambodia,27/08/2019,2019,,aqua performance,,,,,0
5755,27623,2654,"Master-King Garment Manufacturing (Cambodia) Co., Ltd.",Cambodia,04/06/2018,2018,,master-king garment manufacturing,,,,,0
5756,35690,2654,"Master-King Garment Manufacturing (Cambodia) Co., Ltd.",Cambodia,25/07/2019,2019,,master-king garment manufacturing,,,,,0
5757,40196,2654,"Master-King Garment Manufacturing (Cambodia) Co., Ltd.",Cambodia,22/09/2020,2020,,master-king garment manufacturing,,,,,0
5758,43244,2654,"Master-King Garment Manufacturing (Cambodia) Co., Ltd.",Cambodia,28/07/2021,2021,,master-king garment manufacturing,,,,,0
5759,26722,2656,"Tai - Yuan Garments Co., Ltd.",Vietnam,26/04/2018,2018,,tai,,,,,0
5760,34038,2656,"Tai - Yuan Garments Co., Ltd.",Vietnam,21/05/2019,2019,,tai,,,,,0
5761,39387,2656,"Tai - Yuan Garments Co., Ltd.",Vietnam,19/05/2020,2020,,tai,,,,,0
5762,27464,2659,"Textiles Youm Kwang, S.A",Nicaragua,21/05/2018,2018,,"textiles youm kwang, sa",,,,,0
5763,33993,2659,"Textiles Youm Kwang, S.A",Nicaragua,14/05/2019,2019,,"textiles youm kwang, sa",,,,,0
5764,26380,2660,"Li Kai (Cambodia) Apparel Manufacturing Co., Ltd.",Cambodia,29/03/2018,2018,,li kai apparel manufacturing,Li Kai (Cambodia) Apparel Manufacturing Co Ltd,2581773.0,li kai apparel manufacturing,Personal and Household Goods,0
5765,33472,2660,"Li Kai (Cambodia) Apparel Manufacturing Co., Ltd.",Cambodia,22/04/2019,2019,,li kai apparel manufacturing,Li Kai (Cambodia) Apparel Manufacturing Co Ltd,2581773.0,li kai apparel manufacturing,Personal and Household Goods,0
5766,40193,2660,"Li Kai (Cambodia) Apparel Manufacturing Co., Ltd.",Cambodia,12/08/2020,2020,,li kai apparel manufacturing,Li Kai (Cambodia) Apparel Manufacturing Co Ltd,2581773.0,li kai apparel manufacturing,Personal and Household Goods,0
5767,42750,2660,"Li Kai (Cambodia) Apparel Manufacturing Co., Ltd.",Cambodia,22/06/2021,2021,,li kai apparel manufacturing,Li Kai (Cambodia) Apparel Manufacturing Co Ltd,2581773.0,li kai apparel manufacturing,Personal and Household Goods,0
5768,27750,2661,"Fortuna International (Cambodia) Industry Co., Ltd.",Cambodia,22/06/2018,2018,,fortuna international industry,,,,,0
5769,35154,2661,"Fortuna International (Cambodia) Industry Co., Ltd.",Cambodia,23/07/2019,2019,,fortuna international industry,,,,,0
5770,43311,2661,"Fortuna International (Cambodia) Industry Co., Ltd.",Cambodia,17/08/2021,2021,,fortuna international industry,,,,,0
5771,27526,2662,"Triumph World Co., Ltd.",Cambodia,11/06/2018,2018,,triumph world,,,,,0
5772,34975,2662,"Triumph World Co., Ltd.",Cambodia,16/07/2019,2019,,triumph world,,,,,0
5773,27938,2663,Meridian Fashion (Cambodia) Limited. (Head Office),Cambodia,09/05/2018,2018,,meridian fashion ltd,,,,,0
5774,27273,2664,"Jinchenyuan (Cambodia) Co., Ltd.",Cambodia,07/05/2018,2018,,jinchenyuan,,,,,0
5775,35873,2664,"Jinchenyuan (Cambodia) Co., Ltd.",Cambodia,11/09/2019,2019,,jinchenyuan,,,,,0
5776,42960,2664,"Jinchenyuan (Cambodia) Co., Ltd.",Cambodia,27/07/2021,2021,,jinchenyuan,,,,,0
5777,27412,2665,PT Harindo,Indonesia,22/05/2018,2018,,harindo pt,,,,,0
5778,28375,2666,CV Cahyo Nugroho Jati (2),Indonesia,18/07/2018,2018,,cv cahyo nugroho jati,,,,,0
5779,35205,2666,CV Cahyo Nugroho Jati (2),Indonesia,24/07/2019,2019,,cv cahyo nugroho jati,,,,,0
5780,27611,2668,"LIKH Enterprises Co., Ltd.",Cambodia,19/06/2018,2018,,likh enterprises,,,,,0
5781,25489,2669,Sana Garment Co. (Irbid),Jordan,27/02/2018,2018,,sana garment co,,,,,0
5782,32341,2669,Sana Garment Co. (Irbid City),Jordan,21/02/2019,2019,,sana garment co,,,,,0
5783,38307,2669,Sana Garment Co. (Irbid City),Jordan,09/02/2020,2020,,sana garment co,,,,,0
5784,43067,2669,Sana Garment Co. (Irbid City),Jordan,20/06/2021,2021,,sana garment co,,,,,0
5785,28414,2673,KDS IDR LTD.,Bangladesh,25/06/2018,2018,,kds idr ltd,,,,,0
5786,35955,2673,KDS IDR LTD.,Bangladesh,26/08/2019,2019,,kds idr ltd,,,,,0
5787,29597,2674,"brands of the world in america, s.a",Cambodia,05/09/2018,2018,,"brands of the world in america, sa",,,,,0
5788,36991,2674,"brands of the world in america, s.a",Cambodia,14/11/2019,2019,,"brands of the world in america, sa",,,,,0
5789,41320,2674,"brands of the world in america, s.a",Cambodia,14/01/2021,2021,,"brands of the world in america, sa",,,,,0
5790,26953,2675,"BRANDS OF THE WORLD IN AMERICA, S.A (BWA) Modulo I",Nicaragua,07/05/2018,2018,,"brands of the world in america, sa modulo i",,,,,0
5791,33415,2675,"BRANDS OF THE WORLD IN AMERICA, S.A (BWA)",Nicaragua,08/04/2019,2019,,"brands of the world in america, sa",,,,,0
5792,26994,2676,"Bo Hua B (Cambodia) Fashion Co., Ltd.",Cambodia,08/05/2018,2018,,bo hua b fashion,,,,,0
5793,33746,2676,"Bo Hua B (Cambodia) Fashion Co., Ltd.",Cambodia,02/05/2019,2019,,bo hua b fashion,,,,,0
5794,39966,2676,"Bo Hua B (Cambodia) Fashion Co., Ltd.",Cambodia,04/09/2020,2020,,bo hua b fashion,,,,,0
5795,43033,2676,"Bo Hua B (Cambodia) Fashion Co., Ltd.",Cambodia,30/06/2021,2021,,bo hua b fashion,,,,,0
5796,28967,2677,Fashion Curve Mfg. Apparel Co.,Jordan,25/07/2018,2018,,fashion curve manufacturing apparel co,,,,,0
5797,35418,2677,Fashion Curve Mfg. Apparel Co.,Jordan,31/07/2019,2019,,fashion curve manufacturing apparel co,,,,,0
5798,39971,2677,Fashion Curve Mfg. Apparel Co.,Jordan,30/08/2020,2020,,fashion curve manufacturing apparel co,,,,,0
5799,27935,2678,Everest Apparel Haiti S.A.,Haiti,18/06/2018,2018,,everest apparel haiti sa,,,,,0
5800,35325,2678,Everest Apparel Haiti S.A.,Haiti,01/08/2019,2019,,everest apparel haiti sa,,,,,0
5801,41942,2678,Everest Apparel Haiti S.A.,Haiti,09/03/2021,2021,,everest apparel haiti sa,,,,,0
5802,28745,2681,"U.D.S Garment Co., Ltd.",Cambodia,26/06/2018,2018,,u.d.s garment,,,,,0
5803,38691,2681,"U.D.S Garment Co., Ltd.",Cambodia,06/02/2020,2020,,u.d.s garment,,,,,0
5804,32438,2682,"Sehwa Vina Co., Ltd.",Vietnam,19/02/2019,2019,,sehwa vina,,,,,0
5805,38194,2682,"Sehwa Vina Co., Ltd.",Vietnam,14/01/2020,2020,,sehwa vina,,,,,0
5806,41038,2682,"Sehwa Vina Co., Ltd.",Vietnam,06/01/2021,2021,,sehwa vina,,,,,0
5807,28152,2683,Four H Lingerie Ltd.,Bangladesh,25/06/2018,2018,,four h lingerie ltd,Four H Lingerie Ltd,1498132.0,four h lingerie ltd,Personal and Household Goods,0
5808,35974,2683,Four H Lingerie Ltd.,Bangladesh,26/08/2019,2019,,four h lingerie ltd,Four H Lingerie Ltd,1498132.0,four h lingerie ltd,Personal and Household Goods,0
5809,28275,2684,PT Glorystar Wisesa,Indonesia,28/06/2018,2018,,glorystar wisesa pt,,,,,0
5810,35851,2684,PT Glorystar Wisesa,Indonesia,15/08/2019,2019,,glorystar wisesa pt,,,,,0
5811,27303,2686,"Smart Shirts Knitting Garments Manufacturing (Vietnam) Co., Ltd.",Vietnam,08/05/2018,2018,,smart shirts knitting garments manufacturing,Smart Shirts Knitting Garments Manufacturing (Vietnam) Co Ltd,2663320.0,smart shirts knitting garments manufacturing,Personal and Household Goods,0
5812,33832,2686,"Smart Shirts Knitting Garments Manufacturing (Vietnam) Co., Ltd.",Vietnam,14/05/2019,2019,,smart shirts knitting garments manufacturing,Smart Shirts Knitting Garments Manufacturing (Vietnam) Co Ltd,2663320.0,smart shirts knitting garments manufacturing,Personal and Household Goods,0
5813,39467,2686,"Smart Shirts Knitting Garments Manufacturing (Vietnam) Co., Ltd.",Vietnam,02/06/2020,2020,,smart shirts knitting garments manufacturing,Smart Shirts Knitting Garments Manufacturing (Vietnam) Co Ltd,2663320.0,smart shirts knitting garments manufacturing,Personal and Household Goods,0
5814,27256,2687,PT Sung Won Indojaya,Indonesia,22/05/2018,2018,,sung won indojaya pt,,,,,0
5815,35055,2687,PT Sung Won Indojaya,Indonesia,10/07/2019,2019,,sung won indojaya pt,,,,,0
5816,28318,2691,"Grand Sky Garment (Cambodia) Co., Ltd.",Cambodia,28/06/2018,2018,,grand sky garment,,,,,0
5817,35838,2691,"Grand Sky Garment (Cambodia) Co., Ltd.",Cambodia,27/08/2019,2019,,grand sky garment,,,,,0
5818,43148,2691,"Grand Sky Garment (Cambodia) Co., Ltd.",Cambodia,28/07/2021,2021,,grand sky garment,,,,,0
5819,28696,2692,viet pan pacific world,Vietnam,31/07/2018,2018,,viet pan pacific world,,,,,0
5820,35345,2692,viet pan pacific world,Vietnam,13/08/2019,2019,,viet pan pacific world,,,,,0
5821,39567,2692,viet pan pacific world,Vietnam,07/07/2020,2020,,viet pan pacific world,,,,,0
5822,43198,2692,viet pan pacific world,Vietnam,27/07/2021,2021,,viet pan pacific world,,,,,0
5823,28535,2693,PT Rapi Texpro Pratama,Indonesia,18/07/2018,2018,,rapi texpro pratama pt,,,,,0
5824,35322,2693,PT Rapi Texpro Pratama,Indonesia,16/07/2019,2019,,rapi texpro pratama pt,,,,,0
5825,28010,2695,"Lucky Laurel Investment Co., Ltd.",Cambodia,21/06/2018,2018,,lucky laurel investment,,,,,0
5826,34409,2695,"Lucky Laurel Investment Co., Ltd.",Cambodia,25/06/2019,2019,,lucky laurel investment,,,,,0
5827,41355,2695,"Lucky Laurel Investment Co., Ltd.",Cambodia,18/01/2021,2021,,lucky laurel investment,,,,,0
5828,27928,2696,JOBEDU,Jordan,28/06/2018,2018,,jobedu,,,,,0
5829,34021,2696,JOBEDU (Inactive),Jordan,29/05/2019,2019,,jobedu,,,,,0
5830,39828,2696,JOBEDU (Inactive),Jordan,10/08/2020,2020,,jobedu,,,,,0
5831,28389,2701,"JJ SERIGRAFIA, S.A",Nicaragua,04/07/2018,2018,,"jj serigrafia, sa",,,,,0
5832,34372,2701,"JJ SERIGRAFIA, S.A",Nicaragua,28/05/2019,2019,,"jj serigrafia, sa",,,,,0
5833,29491,2702,"Miller (Cambodia) Garment Co., Ltd.",Cambodia,18/09/2018,2018,,miller garment,,,,,0
5834,36741,2702,"Miller (Cambodia) Garment Co., Ltd.",Cambodia,28/10/2019,2019,,miller garment,,,,,0
5835,40776,2702,"Miller (Cambodia) Garment Co., Ltd.",Cambodia,26/11/2020,2020,,miller garment,,,,,0
