SI Month,Fty Country (COO),Factory Abbr,INTL/NA,Mkt Region,Market,GBU (PPM),Line Plan Business (PPM),Order#,PO Ln#,Style,Gender (PPM),Wid/Col (2),Quantity,Ship Mode,Release Date,Customer Target XFD (CTXFD),NB Requested XFD (NBRXFD),Orig Fact Cfm XFD (OCXFD),NB Curr Req XFD,Vendor Current Req XFD,Curr Fact Cfm XFD (CCXFD),SI Date,Act XFD,ETA,Line Status,Historical Reason Codes,Item,Model#,PO Identifier,Reason For Delay,Reason Remark,Copy From Orig.PO,Start Production Dt,Customer Request Date,Original Customer Target XFD (OCTXFD),Current Customer Target XFD (CCTXFD),Exp XFD,SI Comment,SI vs NBRXFD,SI vs NBRXFD Early/On-time/Late,SI vs NBRXFD On-time/Late Only,NB Req Late Category,SI vs OCXFD,SI vs OCXFD Early/On-time/Late,SI vs OCXFD On-time/Late Only,Orig Conf Late Category,SI vs CTXFD,SI vs CTXFD Early/On-time/Late,SI vs CXTFD On-time/Late Only,Customer Target Late Category,Air Freight Code,Confirmed FCA,Customer PO,Booking Request Send Date,Historical Reason Remarks,Production Complete Date,Intro Date (PPM),Intro Pd (PPM),SI vs CTXFD On-time/Late Only,Receipt Date,Customer Code,Local Style Description,Supplier Model No,Product Life,Local Segment,Made / Purchased,SMU?,Wid/Col,Feature Technology,World Trade Commodity,World Trade Country Code,Local Product Group Minor,Local Product Minor,Product Display Name,Closure Type
2023/04,CHINA,CJ,INTL,EMEA,NETHERLANDS,Lifestyle,Lifestyle,7485719,7485719-1,UALGSBB,Unisex,D,636,Sea,1/23/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/28/2023,4/17/2023,Received,"CDVC,NBPRC,CDBOK,CCWSDC,CCWOC",Make To Order,UALGSV1,,CDVC,Waiting Vibram sole delivery,,3/25/2023,4/17/2023,4/17/2023,4/17/2023,4/28/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$28.48,,3/18/2023,Waiting Vibram sole delivery,4/15/2023,8/1/2023,2023-S2,On-time,5/30/2023,,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/04,CHINA,CJ,INTL,EMEA,UNITED KINGDOM,Lifestyle,Lifestyle,7485743,7485743-1,UALGSVT,Unisex,D,354,Sea,1/23/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/21/2023,4/17/2023,Received,"CDVC,NBPRC,CDBOK,CCWSDC,CCWOC",Make To Order,UALGSV1,,CDVC,Waiting Vibram sole delivery,,3/25/2023,4/17/2023,4/17/2023,4/17/2023,4/21/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$28.14,,3/18/2023,Waiting Vibram sole delivery,4/15/2023,8/1/2023,2023-S2,On-time,5/23/2023,,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/04,CHINA,CJ,INTL,EMEA,NETHERLANDS,Lifestyle,Lifestyle,7485745,7485745-1,UALGSVT,Unisex,D,408,Sea,1/23/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/17/2023,4/28/2023,4/17/2023,Received,"CDVC,NBPRC,CDBOK,CCWSDC,CCWOC",Make To Order,UALGSV1,,CDVC,Waiting Vibram sole delivery,,3/25/2023,4/17/2023,4/17/2023,4/17/2023,4/28/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$28.14,,3/18/2023,Waiting Vibram sole delivery,4/15/2023,8/1/2023,2023-S2,On-time,5/30/2023,,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/04,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487163,7487163-1,UXC72FG,Mens,D,144,Sea,1/24/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/17/2023,4/13/2023,Received,"CDVC,CDBOK,NBPRC,NBLL",,UXC72V1,S223 - 2,CDVC,,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/17/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$19.48,E205696,3/10/2023,,4/12/2023,6/25/2023,2023-S2,On-time,4/22/2023,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,XC-72,Lace
2023/04,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487165,7487165-1,UXC72FR,Mens,D,144,Sea,1/24/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/11/2023,4/17/2023,4/13/2023,Received,"CDVC,CDBOK,NBPRC,NBLL",,UXC72V1,S223 - 2,CDVC,,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/17/2023,,-2,Early,On-time,On-time,-2,Early,On-time,On-time,-2,Early,On-time,On-time,,$19.48,E205698,3/10/2023,,4/8/2023,6/25/2023,2023-S2,On-time,4/22/2023,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,XC-72,Lace
2023/04,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487237,7487237-1,UALGSBB,Unisex,D,66,Sea,1/23/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/11/2023,4/17/2023,4/13/2023,Received,"NBPRC,CDVC,CDBOK,CCWSDC,CCWOC",Futures Only,UALGSV1,S223 - 2,NBPRC,Waiting Vibram sole delivery,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/17/2023,,-2,Early,On-time,On-time,-2,Early,On-time,On-time,-2,Early,On-time,On-time,,$28.48,W208558,3/10/2023,Waiting Vibram sole delivery,4/8/2023,8/1/2023,2023-S2,On-time,4/22/2023,FE980620,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/04,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487238,7487238-1,UALGSVT,Unisex,D,66,Sea,1/23/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/11/2023,4/17/2023,4/13/2023,Received,"NBPRC,CDVC,CDBOK,CCWSDC,CCWOC",Futures Only,UALGSV1,S223 - 2,NBPRC,Waiting Vibram sole delivery,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/17/2023,,-2,Early,On-time,On-time,-2,Early,On-time,On-time,-2,Early,On-time,On-time,,$28.14,W208559,3/10/2023,Waiting Vibram sole delivery,4/8/2023,8/1/2023,2023-S2,On-time,4/22/2023,FE980620,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/05,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487262,7487262-1,ML610STD,Mens,D,48,Sea,2/27/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/22/2023,5/18/2023,Received,"NBPRC,CDVC,NBPRC,CDBOK",Select Account Futures,ML610SV1,S223 - 2,NBPRC,,,4/25/2023,5/18/2023,5/18/2023,5/18/2023,5/22/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$22.91,W208638,4/11/2023,,5/17/2023,9/25/2023,2023-S2,On-time,5/27/2023,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Tokyo Design Studio 610S,Slip On
2023/05,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7487264,7487264-1,ML610STT,Mens,D,60,Sea,2/27/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/18/2023,5/22/2023,5/18/2023,Received,"NBPRC,CDVC,NBPRC,CDBOK",Select Account Futures,ML610SV1,S223 - 2,NBPRC,,,4/25/2023,5/18/2023,5/18/2023,5/18/2023,5/22/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$23.10,W208639,4/11/2023,,5/17/2023,9/25/2023,2023-S2,On-time,5/27/2023,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Tokyo Design Studio 610S,Slip On
2023/07,CHINA,CJ,INTL,APAC,"KOREA, REPUBLIC OF",Lifestyle,Lifestyle,7487502,7487502-1,UALGSBB,Unisex,D,144,Sea,1/23/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/21/2023,7/10/2023,Received,"CDVC,CDBOK,NBPRC,CCWSDC,CCWOC",Futures Only,UALGSV1,S223 - 2,CDVC,Waiting Vibram sole delivery,,6/16/2023,7/10/2023,7/10/2023,7/10/2023,7/21/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$28.48,NBK233120,6/3/2023,Waiting Vibram sole delivery,7/8/2023,8/1/2023,2023-S2,On-time,7/29/2023,FE981040,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/07,CHINA,CJ,INTL,APAC,"KOREA, REPUBLIC OF",Lifestyle,Lifestyle,7487504,7487504-1,UALGSVT,Unisex,D,144,Sea,1/23/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/10/2023,7/21/2023,7/10/2023,Received,"CDVC,CDBOK,NBPRC,CCWSDC,CCWOC",Futures Only,UALGSV1,S223 - 2,CDVC,Waiting Vibram sole delivery,,6/16/2023,7/10/2023,7/10/2023,7/10/2023,7/21/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$28.14,NBK233121,6/3/2023,Waiting Vibram sole delivery,7/8/2023,8/1/2023,2023-S2,On-time,7/29/2023,FE981040,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/04,CHINA,CJ,INTL,APAC,"KOREA, REPUBLIC OF",Lifestyle,Lifestyle,7487530,7487530-1,MS327FE,Mens,D,"9,996",Sea,1/24/2023,5/15/2023,5/2/2023,5/2/2023,5/2/2023,5/2/2023,5/2/2023,4/26/2023,5/3/2023,5/2/2023,Received,"CDVC,CDBOK,NBLL",Futures Only,MS_WS327V1,S223 - 2,CDVC,,,4/8/2023,5/15/2023,5/15/2023,5/15/2023,5/3/2023,,-6,Early,On-time,On-time,-6,Early,On-time,On-time,-19,Early,On-time,On-time,,$16.07,NBK233136,3/31/2023,,4/25/2023,12/1/2020,2021-S1,On-time,5/13/2023,FE981040,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2023/05,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7487995,7487995-1,UALGSBB,Unisex,D,144,Sea,1/23/2023,5/29/2023,5/22/2023,5/22/2023,5/22/2023,5/22/2023,5/22/2023,5/16/2023,5/26/2023,5/22/2023,Received,"CDVC,CDBOK,NBPRC,CCWSDC,CCWOC,NBLL",Futures Only,UALGSV1,S223 - 2,CDVC,Waiting Vibram sole delivery,,4/28/2023,5/29/2023,5/29/2023,5/29/2023,5/26/2023,,-6,Early,On-time,On-time,-6,Early,On-time,On-time,-13,Early,On-time,On-time,,$28.48,2212408,4/19/2023,Waiting Vibram sole delivery,5/15/2023,8/1/2023,2023-S2,On-time,6/3/2023,FE981300,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/05,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7487997,7487997-1,UALGSVT,Unisex,D,144,Sea,1/23/2023,5/29/2023,5/22/2023,5/22/2023,5/22/2023,5/22/2023,5/22/2023,5/16/2023,5/26/2023,5/22/2023,Received,"CDVC,CDBOK,NBPRC,CCWSDC,CCWOC,NBLL",Futures Only,UALGSV1,S223 - 2,CDVC,Waiting Vibram sole delivery,,4/28/2023,5/29/2023,5/29/2023,5/29/2023,5/26/2023,,-6,Early,On-time,On-time,-6,Early,On-time,On-time,-13,Early,On-time,On-time,,$28.14,2212411,4/19/2023,Waiting Vibram sole delivery,5/15/2023,8/1/2023,2023-S2,On-time,6/3/2023,FE981300,,,,Other Sport,P,,D,"No Technology, Vibram Outsole",,,C89,Unisex Sport Lifestyle,ALLAGASH,Lace
2023/05,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7488012,7488012-1,ML610STD,Mens,D,54,Sea,2/27/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/31/2023,5/29/2023,Received,"CDVC,NBPRC,CDBOK,NBPRC",Select Account Futures,ML610SV1,S223 - 2,CDVC,,,5/5/2023,5/29/2023,5/29/2023,5/29/2023,5/31/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$22.91,2300308,4/19/2023,,5/27/2023,9/25/2023,2023-S2,On-time,6/10/2023,FE981300,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Tokyo Design Studio 610S,Slip On
2023/05,CHINA,CJ,INTL,APAC,TAIWAN,Lifestyle,Lifestyle,7488013,7488013-1,ML610STT,Mens,D,66,Sea,2/27/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/29/2023,5/31/2023,5/29/2023,Received,"CDVC,NBPRC,CDBOK,NBPRC",Select Account Futures,ML610SV1,S223 - 2,CDVC,,,5/5/2023,5/29/2023,5/29/2023,5/29/2023,5/31/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$23.10,2300309,4/19/2023,,5/27/2023,9/25/2023,2023-S2,On-time,6/10/2023,FE981300,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Tokyo Design Studio 610S,Slip On
2023/03,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7488313,7488313-1,MS327LAB,Mens,D,156,Sea,1/24/2023,3/30/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,3/31/2023,4/7/2023,4/3/2023,Received,"CDBOK,NBLL",Futures Only,MS_WS327V1,S223 - 2,CDBOK,,,3/11/2023,3/30/2023,3/30/2023,3/30/2023,4/7/2023,,-3,Early,On-time,On-time,-3,Early,On-time,On-time,1,On-time,On-time,On-time,,$17.37,2238484,3/2/2023,,3/30/2023,1/1/2024,2020-Q2,On-time,4/15/2023,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2023/04,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7488314,7488314-1,MS327LAB,Mens,D,156,Sea,1/24/2023,3/30/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/7/2023,4/3/2023,Received,"CDBOK,NBLL",Futures Only,MS_WS327V1,S223 - 2,CDBOK,,,3/11/2023,3/30/2023,3/30/2023,3/30/2023,4/7/2023,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,4,On-time,On-time,On-time,,$17.37,2238485,3/2/2023,,4/3/2023,1/1/2024,2020-Q2,On-time,4/15/2023,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2023/03,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7488315,7488315-1,MS327LAB,Mens,D,252,Sea,1/24/2023,3/30/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,3/31/2023,4/7/2023,4/3/2023,Received,"CDBOK,NBLL",Futures Only,MS_WS327V1,S223 - 2,CDBOK,,,3/11/2023,3/30/2023,3/30/2023,3/30/2023,4/7/2023,,-3,Early,On-time,On-time,-3,Early,On-time,On-time,1,On-time,On-time,On-time,,$17.37,2238488,3/2/2023,,3/30/2023,1/1/2024,2020-Q2,On-time,4/15/2023,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2023/03,CHINA,CJ,INTL,CHINA,CHINA,Lifestyle,Lifestyle,7488316,7488316-1,MS327LAB,Mens,D,600,Sea,1/24/2023,3/30/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,4/3/2023,3/31/2023,4/7/2023,4/3/2023,Received,"CDBOK,NBLL",Futures Only,MS_WS327V1,S223 - 2,CDBOK,,,3/11/2023,3/30/2023,3/30/2023,3/30/2023,4/7/2023,,-3,Early,On-time,On-time,-3,Early,On-time,On-time,1,On-time,On-time,On-time,,$17.37,2238490,3/2/2023,,3/30/2023,1/1/2024,2020-Q2,On-time,4/15/2023,FE981389,,,,,P,,D,"No Feature, No Technology",,,110,Lifestyle,327,Lace
2023/04,CHINA,CJ,INTL,APAC,UNITED ARAB EMIRATES,Lifestyle,Lifestyle,7488517,7488517-1,UXC72FR,Mens,D,810,Sea,1/24/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/10/2023,4/15/2023,4/13/2023,Received,"CDVC,CDBOK,NBPRC,NBLL",,UXC72V1,S223 - 2,CDVC,,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/15/2023,,-3,Early,On-time,On-time,-3,Early,On-time,On-time,-3,Early,On-time,On-time,,$19.48,2231381,3/10/2023,,4/8/2023,6/25/2023,2023-S2,On-time,4/22/2023,FE981389,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,XC-72,Lace
2023/04,CHINA,CJ,INTL,APAC,UNITED ARAB EMIRATES,Lifestyle,Lifestyle,7488518,7488518-1,UXC72FG,Mens,D,"1,704",Sea,1/24/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/13/2023,4/12/2023,4/15/2023,4/13/2023,Received,"CDVC,CDBOK,NBPRC,NBLL",,UXC72V1,S223 - 2,CDVC,,,3/21/2023,4/13/2023,4/13/2023,4/13/2023,4/15/2023,,-1,Early,On-time,On-time,-1,Early,On-time,On-time,-1,Early,On-time,On-time,,$19.48,2231383,3/10/2023,,4/10/2023,6/25/2023,2023-S2,On-time,4/22/2023,FE981389,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,XC-72,Lace
