,QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
3332,25347,Vietnam,2018,1496,perry ellis,quick silver,blue ambrosia,,,,-1,-1,-1
3333,32963,Vietnam,2019,1496,perry ellis,quick silver,blue ambrosia,,,,-1,-1,-1
3334,23127,Nicaragua,2017,1498,adidas,under armour,hanesbrands,0.0,0.0,0.0,58,22,-1
3335,38564,Nicaragua,2020,1498,adidas,under armour,hanesbrands,0.0,0.0,0.0,58,22,-1
3336,13011,Vietnam,2016,1499,esprit,sears,brandtex,,,,54,-1,-1
3337,18844,Vietnam,2017,1499,esprit,sears,brandtex,,,,54,-1,-1
3338,25698,Vietnam,2018,1499,esprit,sears,brandtex,,,,54,-1,-1
3339,32548,Vietnam,2019,1499,esprit,sears,brandtex,,,,54,-1,-1
3340,39149,Vietnam,2020,1499,esprit,sears,brandtex,,,,54,-1,-1
3341,41770,Vietnam,2021,1499,esprit,sears,brandtex,,,,54,-1,-1
3342,12861,Vietnam,2016,1500,fila,w.angle,k2,,,,-1,-1,-1
3343,17820,Vietnam,2016,1500,fila,w.angle,k2,,,,-1,-1,-1
3344,25007,Vietnam,2018,1500,fila,w.angle,k2,,,,-1,-1,-1
3345,32293,Vietnam,2019,1500,fila,w.angle,k2,,,,-1,-1,-1
3346,38693,Vietnam,2020,1500,fila,w.angle,k2,,,,-1,-1,-1
3347,41759,Vietnam,2021,1500,fila,w.angle,k2,,,,-1,-1,-1
3348,14248,Cambodia,2016,1501,debenhams,volume1,cocomo,1.0,0.0,0.0,23,-1,-1
3349,20070,Cambodia,2017,1501,debenhams,volume1,cocomo,1.0,0.0,0.0,23,-1,-1
3350,29023,Cambodia,2018,1501,debenhams,volume1,cocomo,1.0,0.0,0.0,23,-1,-1
3351,42861,Cambodia,2021,1501,debenhams,volume1,cocomo,1.0,0.0,0.0,23,-1,-1
3352,13800,Indonesia,2016,1502,walmart,homeplus,,0.0,0.0,,25,-1,-2
3353,23423,Indonesia,2017,1502,walmart,homeplus,,0.0,0.0,,25,-1,-2
3354,30191,Indonesia,2018,1502,walmart,homeplus,,0.0,0.0,,25,-1,-2
3355,12842,Vietnam,2016,1503,garcone,aeon,iytoyokato,,,,-1,-1,-1
3356,18889,Vietnam,2017,1503,garcone,aeon,iytoyokato,,,,-1,-1,-1
3357,25526,Vietnam,2018,1503,garcone,aeon,iytoyokato,,,,-1,-1,-1
3358,32653,Vietnam,2019,1503,garcone,aeon,iytoyokato,,,,-1,-1,-1
3359,38469,Vietnam,2020,1503,garcone,aeon,iytoyokato,,,,-1,-1,-1
3360,10804,Cambodia,2015,1504,,,,,,,-2,-2,-2
3361,16545,Cambodia,2016,1504,,,,,,,-2,-2,-2
3362,24815,Cambodia,2018,1504,,,,,,,-2,-2,-2
3363,32981,Cambodia,2019,1504,,,,,,,-2,-2,-2
3364,43334,Cambodia,2021,1504,,,,,,,-2,-2,-2
3365,9793,Cambodia,2015,1505,,,,,,,-2,-2,-2
3366,15448,Cambodia,2016,1505,,,,,,,-2,-2,-2
3367,13123,Cambodia,2016,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3368,18981,Cambodia,2017,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3369,25571,Cambodia,2018,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3370,32476,Cambodia,2019,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3371,38533,Cambodia,2020,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3372,42569,Cambodia,2021,1506,primark,ovs,shopko,1.0,0.0,0.0,36,23,-1
3373,8412,Vietnam,2015,1507,gap,j.crew,ann inc.,,,,54,13,-1
3374,13595,Vietnam,2016,1507,gap,j.crew,ann inc.,,,,54,13,-1
3375,19363,Vietnam,2017,1507,gap,j.crew,ann inc.,,,,54,13,-1
3376,27033,Vietnam,2018,1507,gap,j.crew,ann inc.,,,,54,13,-1
3377,33908,Vietnam,2019,1507,gap,j.crew,ann inc.,,,,54,13,-1
3378,39512,Vietnam,2020,1507,gap,j.crew,ann inc.,,,,54,13,-1
3379,42231,Vietnam,2021,1507,gap,j.crew,ann inc.,,,,54,13,-1
3380,9912,Vietnam,2015,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3381,16132,Vietnam,2016,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3382,21716,Vietnam,2017,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3383,27873,Vietnam,2018,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3384,34488,Vietnam,2019,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3385,42987,Vietnam,2021,1508,ann taylor,uniqlo,gap,,,,-1,29,54
3386,8009,Vietnam,2015,1509,talbots,chico's,ann inc,,,,-1,11,-1
3387,13392,Vietnam,2016,1509,talbots,chico's,ann inc,,,,-1,11,-1
3388,18837,Vietnam,2017,1509,talbots,chico's,ann inc,,,,-1,11,-1
3389,25922,Vietnam,2018,1509,talbots,chico's,ann inc,,,,-1,11,-1
3390,33147,Vietnam,2019,1509,talbots,chico's,ann inc,,,,-1,11,-1
3391,39202,Vietnam,2020,1509,talbots,chico's,ann inc,,,,-1,11,-1
3392,41906,Vietnam,2021,1509,talbots,chico's,ann inc,,,,-1,11,-1
3393,12467,Vietnam,2015,1511,gap,target,li & fung,,,,54,35,-1
3394,18909,Vietnam,2017,1511,gap,target,li & fung,,,,54,35,-1
3395,26599,Vietnam,2018,1511,gap,target,li & fung,,,,54,35,-1
3396,33696,Vietnam,2019,1511,gap,target,li & fung,,,,54,35,-1
3397,39494,Vietnam,2020,1511,gap,target,li & fung,,,,54,35,-1
3398,13076,Jordan,2015,1512,one jeans wear,li & fung,kenneth cole,0.0,1.0,0.0,-1,-1,-1
3399,18084,Jordan,2016,1512,one jeans wear,li & fung,kenneth cole,0.0,1.0,0.0,-1,-1,-1
3400,23979,Jordan,2017,1512,one jeans wear,li & fung,kenneth cole,0.0,1.0,0.0,-1,-1,-1
3401,36540,Jordan,2019,1512,one jeans wear,li & fung,kenneth cole,0.0,1.0,0.0,-1,-1,-1
3402,13795,Vietnam,2016,1513,lucky brand,kohl's,ascena,,,,-1,8,-1
3403,19324,Vietnam,2017,1513,lucky brand,kohl's,ascena,,,,-1,8,-1
3404,26151,Vietnam,2018,1513,lucky brand,kohl's,ascena,,,,-1,8,-1
3405,33165,Vietnam,2019,1513,lucky brand,kohl's,ascena,,,,-1,8,-1
3406,39282,Vietnam,2020,1513,lucky brand,kohl's,ascena,,,,-1,8,-1
3407,8476,Vietnam,2015,1514,ms korea,j&y,davimode,,,,-1,-1,-1
3408,16202,Vietnam,2016,1514,ms korea,j&y,davimode,,,,-1,-1,-1
3409,27660,Vietnam,2018,1514,ms korea,j&y,davimode,,,,-1,-1,-1
3410,12297,Vietnam,2015,1515,gap,uniqlo,american eagle,,,,54,29,15
3411,18150,Vietnam,2016,1515,gap,uniqlo,american eagle,,,,54,29,15
3412,24632,Vietnam,2017,1515,gap,uniqlo,american eagle,,,,54,29,15
3413,37554,Vietnam,2019,1515,gap,uniqlo,american eagle,,,,54,29,15
3414,40919,Vietnam,2020,1515,gap,uniqlo,american eagle,,,,54,29,15
3415,14138,Cambodia,2016,1516,uniqlo,,,0.0,,,29,-2,-2
3416,21951,Cambodia,2017,1516,uniqlo,,,0.0,,,29,-2,-2
3417,29482,Cambodia,2018,1516,,,,,,,-2,-2,-2
3418,36229,Cambodia,2019,1516,uniqlo,,,0.0,,,29,-2,-2
3419,41460,Cambodia,2021,1516,uniqlo,,,0.0,,,29,-2,-2
3420,8279,Vietnam,2015,1517,,,,,,,-2,-2,-2
3421,13550,Vietnam,2016,1519,unitex,hong thinh,,,,,-1,-1,-2
3422,19941,Vietnam,2017,1519,unitex,hong thinh,,,,,-1,-1,-2
3423,26936,Vietnam,2018,1519,unitex,hong thinh,,,,,-1,-1,-2
3424,33819,Vietnam,2019,1519,unitex,hong thinh,,,,,-1,-1,-2
3425,39295,Vietnam,2020,1519,unitex,hong thinh,,,,,-1,-1,-2
3426,42690,Vietnam,2021,1519,unitex,hong thinh,,,,,-1,-1,-2
3427,8468,Vietnam,2015,1521,,,,,,,-2,-2,-2
3428,8317,Vietnam,2015,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3429,13518,Vietnam,2016,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3430,19001,Vietnam,2017,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3431,26013,Vietnam,2018,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3432,33250,Vietnam,2019,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3433,39298,Vietnam,2020,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3434,42128,Vietnam,2021,1524,abercrombie & fitch,levi's,c&a,,,,14,-1,53
3435,14072,Cambodia,2016,1525,janie and jack,,,0.0,,,-1,-2,-2
3436,21259,Cambodia,2017,1525,janie and jack,,,0.0,,,-1,-2,-2
3437,27608,Cambodia,2018,1525,janie and jack,,,0.0,,,-1,-2,-2
3438,35293,Cambodia,2019,1525,,,,,,,-2,-2,-2
3439,14164,Cambodia,2016,1526,,,,,,,-2,-2,-2
3440,21738,Cambodia,2017,1526,mizuno,,,0.0,,,-1,-2,-2
3441,29405,Cambodia,2018,1526,mizuno,,,0.0,,,-1,-2,-2
3442,40251,Cambodia,2020,1526,mizuno,,,0.0,,,-1,-2,-2
3443,43269,Cambodia,2021,1526,mizuno,,,0.0,,,-1,-2,-2
3444,13141,Cambodia,2016,1528,adidas,north face,burton,0.0,0.0,0.0,58,46,-1
3445,20793,Cambodia,2017,1528,adidas,north face,burton,0.0,0.0,0.0,58,46,-1
3446,29227,Cambodia,2018,1528,adidas,north face,burton,0.0,0.0,0.0,58,46,-1
3447,38980,Cambodia,2020,1528,adidas,north face,burton,0.0,0.0,0.0,58,46,-1
3448,42176,Cambodia,2021,1528,adidas,north face,burton,0.0,0.0,0.0,58,46,-1
3449,10360,Cambodia,2015,1529,uniqlo,,,0.0,,,29,-2,-2
3450,18818,Cambodia,2017,1529,uniqlo,,,0.0,,,29,-2,-2
3451,26687,Cambodia,2018,1529,,,,,,,-2,-2,-2
3452,33697,Cambodia,2019,1529,uniqlo,,,0.0,,,29,-2,-2
3453,40696,Cambodia,2020,1529,uniqlo,,,0.0,,,29,-2,-2
3454,9592,Indonesia,2015,1530,,,,,,,-2,-2,-2
3455,8404,Indonesia,2015,1531,jc penney,target,kohl's,0.0,1.0,0.0,16,35,8
3456,14193,Indonesia,2016,1531,jc penney,target,kohl's,0.0,1.0,0.0,16,35,8
3457,19548,Indonesia,2017,1531,jc penney,target,kohl's,0.0,1.0,0.0,16,35,8
3458,26105,Indonesia,2018,1531,jc penney,target,kohl's,0.0,1.0,0.0,16,35,8
3459,32742,Indonesia,2019,1531,jc penney,target,kohl's,0.0,1.0,0.0,16,35,8
3460,8645,Vietnam,2015,1532,,,,,,,-2,-2,-2
3461,14181,Vietnam,2016,1532,,,,,,,-2,-2,-2
3462,11819,Bangladesh,2015,1533,debenhams,kmart australia,marks & spencer,1.0,1.0,1.0,23,-1,51
3463,16688,Bangladesh,2016,1533,debenhams,kmart australia,marks & spencer,1.0,1.0,1.0,23,-1,51
3464,22987,Bangladesh,2017,1533,debenhams,kmart australia,marks & spencer,1.0,1.0,1.0,23,-1,51
3465,30939,Bangladesh,2018,1533,debenhams,kmart australia,marks & spencer,1.0,1.0,1.0,23,-1,51
3466,39069,Bangladesh,2020,1533,debenhams,kmart australia,marks & spencer,1.0,1.0,1.0,23,-1,51
3467,9714,Cambodia,2015,1534,,,,,,,-2,-2,-2
3468,17878,Cambodia,2016,1534,,,,,,,-2,-2,-2
3469,27225,Cambodia,2018,1534,,,,,,,-2,-2,-2
3470,34442,Cambodia,2019,1534,,,,,,,-2,-2,-2
3471,9915,Cambodia,2015,1535,muji,,,0.0,,,-1,-2,-2
3472,17221,Cambodia,2016,1535,muji,,,0.0,,,-1,-2,-2
3473,23324,Cambodia,2017,1535,muji,,,0.0,,,-1,-2,-2
3474,30852,Cambodia,2018,1535,,,,,,,-2,-2,-2
3475,38121,Cambodia,2020,1535,muji,,,0.0,,,-1,-2,-2
3476,9110,Indonesia,2015,1536,,,,,,,-2,-2,-2
3477,36283,Indonesia,2019,1536,,,,,,,-2,-2,-2
3478,8051,Indonesia,2015,1537,hybrid,carter's,g-iii,0.0,0.0,0.0,-1,-1,-1
3479,13400,Indonesia,2016,1537,hybrid,carter's,g-iii,0.0,0.0,0.0,-1,-1,-1
3480,19267,Indonesia,2017,1537,hybrid,carter's,g-iii,0.0,0.0,0.0,-1,-1,-1
3481,27367,Indonesia,2018,1537,hybrid,carter's,g-iii,0.0,0.0,0.0,-1,-1,-1
3482,8653,Vietnam,2015,1538,,,,,,,-2,-2,-2
3483,8086,Indonesia,2015,1539,,,,,,,-2,-2,-2
3484,14652,Indonesia,2016,1539,,,,,,,-2,-2,-2
3485,12197,Haiti,2015,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3486,17799,Haiti,2016,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3487,22472,Haiti,2017,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3488,30366,Haiti,2018,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3489,37432,Haiti,2019,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3490,42152,Haiti,2021,1540,new balance,hanesbrands,marika,,,,29,-1,-1
3491,8262,Haiti,2015,1540,,,,,,,-2,-2,-2
3492,9150,Cambodia,2015,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3493,14817,Cambodia,2016,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3494,21297,Cambodia,2017,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3495,27996,Cambodia,2018,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3496,34403,Cambodia,2019,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3497,40791,Cambodia,2020,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3498,43250,Cambodia,2021,1541,jc penney,next,marks & spencer,0.0,0.0,1.0,16,33,51
3499,14553,Cambodia,2016,1543,,,,,,,-2,-2,-2
3500,24055,Cambodia,2017,1543,,,,,,,-2,-2,-2
3501,32131,Cambodia,2019,1543,,,,,,,-2,-2,-2
3502,8263,Vietnam,2015,1544,tesco,gu,primark,,,,31,37,36
3503,13824,Vietnam,2016,1544,tesco,gu,primark,,,,31,37,36
3504,18787,Vietnam,2017,1544,tesco,gu,primark,,,,31,37,36
3505,25036,Vietnam,2018,1544,tesco,gu,primark,,,,31,37,36
3506,32154,Vietnam,2019,1544,tesco,gu,primark,,,,31,37,36
3507,39170,Vietnam,2020,1544,tesco,gu,primark,,,,31,37,36
3508,41701,Vietnam,2021,1544,tesco,gu,primark,,,,31,37,36
3509,13071,Bangladesh,2015,1545,,,,,,,-2,-2,-2
3510,8325,Vietnam,2015,1546,calvin klein,michael kors,baernard chaus,,,,38,7,-1
3511,15781,Vietnam,2016,1546,calvin klein,michael kors,baernard chaus,,,,38,7,-1
3512,21315,Vietnam,2017,1546,calvin klein,michael kors,baernard chaus,,,,38,7,-1
3513,8055,Indonesia,2015,1547,descente,asics,lokal,0.0,1.0,0.0,-1,26,-1
3514,13246,Indonesia,2016,1547,descente,asics,lokal,0.0,1.0,0.0,-1,26,-1
3515,18648,Indonesia,2017,1547,descente,asics,lokal,0.0,1.0,0.0,-1,26,-1
3516,27337,Indonesia,2018,1547,descente,asics,lokal,0.0,1.0,0.0,-1,26,-1
3517,34639,Indonesia,2019,1547,descente,asics,lokal,0.0,1.0,0.0,-1,26,-1
3518,10681,Vietnam,2015,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3519,16433,Vietnam,2016,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3520,23326,Vietnam,2017,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3521,30469,Vietnam,2018,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3522,37053,Vietnam,2019,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3523,40704,Vietnam,2020,1550,muji,abercrombie & fitch,tommy hilfiger,,,,-1,14,38
3524,8141,Vietnam,2015,1551,adidas,north face,,,,,58,46,-2
3525,13801,Vietnam,2016,1551,adidas,north face,,,,,58,46,-2
3526,19708,Vietnam,2017,1551,adidas,north face,,,,,58,46,-2
3527,8363,Jordan,2015,1552,under armour,,,0.0,,,22,-2,-2
3528,13616,Jordan,2016,1552,under armour,,,0.0,,,22,-2,-2
3529,18888,Jordan,2017,1552,under armour,,,0.0,,,22,-2,-2
3530,26031,Jordan,2018,1552,under armour,,,0.0,,,22,-2,-2
3531,32956,Jordan,2019,1552,under armour,,,0.0,,,22,-2,-2
3532,39632,Jordan,2020,1552,under armour,,,0.0,,,22,-2,-2
3533,43567,Jordan,2021,1552,under armour,,,0.0,,,22,-2,-2
3534,8327,Vietnam,2015,1553,best seller,newlook,splash,,,,-1,-1,-1
3535,16711,Vietnam,2016,1553,best seller,newlook,splash,,,,-1,-1,-1
3536,20558,Vietnam,2017,1553,best seller,newlook,splash,,,,-1,-1,-1
3537,29318,Vietnam,2018,1553,best seller,newlook,splash,,,,-1,-1,-1
3538,10189,Vietnam,2015,1554,jc penney,inditex,mango,,,,16,-1,18
3539,16980,Vietnam,2016,1554,jc penney,inditex,mango,,,,16,-1,18
3540,23116,Vietnam,2017,1554,jc penney,inditex,mango,,,,16,-1,18
3541,30188,Vietnam,2018,1554,jc penney,inditex,mango,,,,16,-1,18
3542,36840,Vietnam,2019,1554,jc penney,inditex,mango,,,,16,-1,18
3543,40394,Vietnam,2020,1554,jc penney,inditex,mango,,,,16,-1,18
3544,8681,Vietnam,2015,1555,,,,,,,-2,-2,-2
3545,8431,Vietnam,2015,1556,,,,,,,-2,-2,-2
3546,12717,Nicaragua,2015,1558,vf,alpha,ja,0.0,0.0,0.0,-1,-1,20
3547,18016,Nicaragua,2016,1558,vf,alpha,ja,0.0,0.0,0.0,-1,-1,20
3548,24042,Nicaragua,2017,1558,vf,alpha,ja,0.0,0.0,0.0,-1,-1,20
3549,37469,Nicaragua,2019,1558,vf,alpha,ja,0.0,0.0,0.0,-1,-1,20
3550,8411,Vietnam,2015,1560,tahari,jones,judys,,,,-1,20,-1
3551,14006,Vietnam,2016,1560,tahari,jones,judys,,,,-1,20,-1
3552,20536,Vietnam,2017,1560,tahari,jones,judys,,,,-1,20,-1
3553,38706,Vietnam,2020,1560,tahari,jones,judys,,,,-1,20,-1
3554,42059,Vietnam,2021,1560,tahari,jones,judys,,,,-1,20,-1
3555,11871,Bangladesh,2015,1561,h&m,esprit,marks & spencer,1.0,0.0,1.0,55,54,51
3556,16669,Bangladesh,2016,1561,h&m,esprit,marks & spencer,1.0,0.0,1.0,55,54,51
3557,23404,Bangladesh,2017,1561,h&m,esprit,marks & spencer,1.0,0.0,1.0,55,54,51
3558,30819,Bangladesh,2018,1561,h&m,esprit,marks & spencer,1.0,0.0,1.0,55,54,51
3559,39177,Bangladesh,2020,1561,h&m,esprit,marks & spencer,1.0,0.0,1.0,55,54,51
3560,12928,Bangladesh,2015,1562,h&m,esprit,sainsbury's,1.0,0.0,0.0,55,54,-1
3561,17707,Bangladesh,2016,1562,h&m,esprit,sainsbury's,1.0,0.0,0.0,55,54,-1
3562,24983,Bangladesh,2018,1562,h&m,esprit,sainsbury's,1.0,0.0,0.0,55,54,-1
3563,32888,Bangladesh,2019,1562,h&m,esprit,sainsbury's,1.0,0.0,0.0,55,54,-1
3564,12718,Bangladesh,2015,1563,gap,inditex,target,1.0,1.0,1.0,54,-1,35
3565,17326,Bangladesh,2016,1563,gap,inditex,target,1.0,1.0,1.0,54,-1,35
3566,22993,Bangladesh,2017,1563,gap,inditex,target,1.0,1.0,1.0,54,-1,35
3567,31149,Bangladesh,2018,1563,gap,inditex,target,1.0,1.0,1.0,54,-1,35
3568,38160,Bangladesh,2020,1563,gap,inditex,target,1.0,1.0,1.0,54,-1,35
3569,8131,Indonesia,2015,1564,h&m,gap,alfred dunner,1.0,1.0,0.0,55,54,-1
3570,13488,Indonesia,2016,1564,h&m,gap,alfred dunner,1.0,1.0,0.0,55,54,-1
3571,20160,Indonesia,2017,1564,h&m,gap,alfred dunner,1.0,1.0,0.0,55,54,-1
3572,27377,Indonesia,2018,1564,h&m,gap,alfred dunner,1.0,1.0,0.0,55,54,-1
3573,33189,Indonesia,2019,1564,h&m,gap,alfred dunner,1.0,1.0,0.0,55,54,-1
3574,10093,Cambodia,2015,1565,,,,,,,-2,-2,-2
3575,17623,Cambodia,2016,1565,,,,,,,-2,-2,-2
3576,24272,Cambodia,2017,1565,,,,,,,-2,-2,-2
3577,37760,Cambodia,2019,1565,,,,,,,-2,-2,-2
3578,41170,Cambodia,2021,1565,,,,,,,-2,-2,-2
3579,12173,Cambodia,2015,1567,,,,,,,-2,-2,-2
3580,19714,Cambodia,2017,1567,,,,,,,-2,-2,-2
3581,28289,Cambodia,2018,1567,,,,,,,-2,-2,-2
3582,34910,Cambodia,2019,1567,,,,,,,-2,-2,-2
3583,40125,Cambodia,2020,1567,,,,,,,-2,-2,-2
3584,43224,Cambodia,2021,1567,,,,,,,-2,-2,-2
3585,12122,Bangladesh,2015,1568,american eagle,gap,ascena,1.0,1.0,1.0,15,54,-1
3586,16136,Bangladesh,2016,1568,american eagle,gap,ascena,1.0,1.0,1.0,15,54,-1
3587,22682,Bangladesh,2017,1568,american eagle,gap,ascena,1.0,1.0,1.0,15,54,-1
3588,29688,Bangladesh,2018,1568,american eagle,gap,ascena,1.0,1.0,1.0,15,54,-1
3589,37406,Bangladesh,2019,1568,american eagle,gap,ascena,1.0,1.0,1.0,15,54,-1
3590,12125,Bangladesh,2015,1569,gap,ascena,li & fung,1.0,1.0,1.0,54,-1,-1
3591,16156,Bangladesh,2016,1569,gap,ascena,li & fung,1.0,1.0,1.0,54,-1,-1
3592,22802,Bangladesh,2017,1569,gap,ascena,li & fung,1.0,1.0,1.0,54,-1,-1
3593,31401,Bangladesh,2018,1569,gap,ascena,li & fung,1.0,1.0,1.0,54,-1,-1
3594,37648,Bangladesh,2019,1569,gap,ascena,li & fung,1.0,1.0,1.0,54,-1,-1
3595,12326,Bangladesh,2015,1570,adidas,puma,sanmar,0.0,1.0,0.0,58,56,-1
3596,17199,Bangladesh,2016,1570,adidas,puma,sanmar,0.0,1.0,0.0,58,56,-1
3597,23883,Bangladesh,2017,1570,adidas,puma,sanmar,0.0,1.0,0.0,58,56,-1
3598,31217,Bangladesh,2018,1570,adidas,puma,sanmar,0.0,1.0,0.0,58,56,-1
3599,8727,Vietnam,2015,1571,gap,carter's,target,,,,54,-1,35
3600,21631,Vietnam,2017,1571,gap,carter's,target,,,,54,-1,35
3601,29505,Vietnam,2018,1571,gap,carter's,target,,,,54,-1,35
3602,36609,Vietnam,2019,1571,gap,carter's,target,,,,54,-1,35
3603,40460,Vietnam,2020,1571,gap,carter's,target,,,,54,-1,35
3604,12329,Bangladesh,2015,1572,,,,,,,-2,-2,-2
3605,16969,Bangladesh,2016,1572,,,,,,,-2,-2,-2
3606,11378,Cambodia,2015,1574,,,,,,,-2,-2,-2
3607,16398,Cambodia,2016,1574,,,,,,,-2,-2,-2
3608,22281,Cambodia,2017,1574,,,,,,,-2,-2,-2
3609,29674,Cambodia,2018,1574,,,,,,,-2,-2,-2
3610,36093,Cambodia,2019,1574,,,,,,,-2,-2,-2
3611,40166,Cambodia,2020,1574,,,,,,,-2,-2,-2
3612,43253,Cambodia,2021,1574,,,,,,,-2,-2,-2
3613,8145,Indonesia,2015,1575,,,,,,,-2,-2,-2
3614,12948,Indonesia,2016,1575,,,,,,,-2,-2,-2
3615,8444,Indonesia,2015,1576,calvin klein,ann taylor,,0.0,0.0,,38,-1,-2
3616,15017,Indonesia,2016,1576,calvin klein,ann taylor,,0.0,0.0,,38,-1,-2
3617,20435,Indonesia,2017,1576,calvin klein,ann taylor,,0.0,0.0,,38,-1,-2
3618,27415,Indonesia,2018,1576,calvin klein,ann taylor,,0.0,0.0,,38,-1,-2
3619,35382,Indonesia,2019,1576,calvin klein,ann taylor,,0.0,0.0,,38,-1,-2
3620,8737,Vietnam,2015,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3621,14113,Vietnam,2016,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3622,19711,Vietnam,2017,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3623,26262,Vietnam,2018,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3624,32829,Vietnam,2019,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3625,39188,Vietnam,2020,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3626,41784,Vietnam,2021,1578,pvh,toyota tsusho,li & fung,,,,-1,-1,-1
3627,12225,Bangladesh,2015,1579,h&m,c&a,kmart,1.0,0.0,1.0,55,53,-1
3628,16776,Bangladesh,2016,1579,h&m,c&a,kmart,1.0,0.0,1.0,55,53,-1
3629,22981,Bangladesh,2017,1579,h&m,c&a,kmart,1.0,0.0,1.0,55,53,-1
3630,31134,Bangladesh,2018,1579,h&m,c&a,kmart,1.0,0.0,1.0,55,53,-1
3631,38594,Bangladesh,2020,1579,h&m,c&a,kmart,1.0,0.0,1.0,55,53,-1
3632,12671,Bangladesh,2015,1580,gap,h&m,ascena,1.0,1.0,1.0,54,55,-1
3633,17030,Bangladesh,2016,1580,gap,h&m,ascena,1.0,1.0,1.0,54,55,-1
3634,23996,Bangladesh,2017,1580,gap,h&m,ascena,1.0,1.0,1.0,54,55,-1
3635,32196,Bangladesh,2019,1580,gap,h&m,ascena,1.0,1.0,1.0,54,55,-1
3636,38860,Bangladesh,2020,1580,gap,h&m,ascena,1.0,1.0,1.0,54,55,-1
3637,12440,Bangladesh,2015,1581,,,,,,,-2,-2,-2
3638,8571,Vietnam,2015,1582,costco,dsg,asmara,,,,15,-1,-1
3639,17151,Vietnam,2016,1582,costco,dsg,asmara,,,,15,-1,-1
3640,24946,Vietnam,2018,1582,costco,dsg,asmara,,,,15,-1,-1
3641,8855,Vietnam,2015,1583,target,inditex,primark,,,,35,-1,36
3642,17831,Vietnam,2016,1583,target,inditex,primark,,,,35,-1,36
3643,25309,Vietnam,2018,1583,target,inditex,primark,,,,35,-1,36
3644,32029,Vietnam,2019,1583,target,inditex,primark,,,,35,-1,36
3645,38465,Vietnam,2020,1583,target,inditex,primark,,,,35,-1,36
3646,41439,Vietnam,2021,1583,target,inditex,primark,,,,35,-1,36
3647,8933,Vietnam,2015,1584,seidensticker,itochu,raon,,,,-1,-1,-1
3648,16313,Vietnam,2016,1584,seidensticker,itochu,raon,,,,-1,-1,-1
3649,21957,Vietnam,2017,1584,seidensticker,itochu,raon,,,,-1,-1,-1
3650,18025,Indonesia,2016,1585,h&m,carter's,,1.0,0.0,,55,-1,-2
3651,25586,Indonesia,2018,1585,h&m,carter's,,1.0,0.0,,55,-1,-2
3652,32648,Indonesia,2019,1585,h&m,carter's,,1.0,0.0,,55,-1,-2
3653,39013,Indonesia,2020,1585,h&m,carter's,,1.0,0.0,,55,-1,-2
3654,8488,Vietnam,2015,1587,spd,gwj,vf,,,,-1,-1,-1
3655,13673,Vietnam,2016,1587,spd,gwj,vf,,,,-1,-1,-1
3656,19178,Vietnam,2017,1587,spd,gwj,vf,,,,-1,-1,-1
