QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
34530,Vietnam,2019,2044,gap,kohl's,,,,,54.0,8.0,-1.0
39679,Vietnam,2020,2044,gap,kohl's,,,,,54.0,8.0,-1.0
14816,Cambodia,2016,2050,c&a,next,target,0.0,0.0,1.0,53.0,33.0,35.0
24002,Cambodia,2017,2050,c&a,next,target,0.0,0.0,1.0,53.0,33.0,35.0
15855,Cambodia,2016,2051,,,,,,,-1.0,-1.0,-1.0
22398,Cambodia,2017,2051,,,,,,,-1.0,-1.0,-1.0
29798,Cambodia,2018,2051,,,,,,,-1.0,-1.0,-1.0
37608,Cambodia,2019,2051,,,,,,,-1.0,-1.0,-1.0
18279,Cambodia,2017,2052,gianto,,,0.0,,,-1.0,-1.0,-1.0
25990,Cambodia,2018,2052,,,,,,,-1.0,-1.0,-1.0
14613,Haiti,2016,2053,alleson athletic,,,,,,-1.0,-1.0,-1.0
20924,Haiti,2017,2053,alleson athletic,,,,,,-1.0,-1.0,-1.0
27541,Haiti,2018,2053,alleson athletic,,,,,,-1.0,-1.0,-1.0
34730,Haiti,2019,2053,alleson athletic,,,,,,-1.0,-1.0,-1.0
16306,Indonesia,2016,2058,sears,jc penney,ny & co,0.0,0.0,0.0,-1.0,16.0,-1.0
27371,Indonesia,2018,2058,sears,jc penney,ny & co,0.0,0.0,0.0,-1.0,16.0,-1.0
16529,Bangladesh,2016,2059,best seller,esprit,,0.0,0.0,,-1.0,54.0,-1.0
22896,Bangladesh,2017,2059,best seller,esprit,,0.0,0.0,,-1.0,54.0,-1.0
31039,Bangladesh,2018,2059,best seller,esprit,,0.0,0.0,,-1.0,54.0,-1.0
18322,Bangladesh,2017,2060,gap,h&m,mothercare,1.0,1.0,0.0,54.0,55.0,-1.0
25153,Bangladesh,2018,2060,gap,h&m,mothercare,1.0,1.0,0.0,54.0,55.0,-1.0
36490,Bangladesh,2019,2060,gap,h&m,mothercare,1.0,1.0,0.0,54.0,55.0,-1.0
16842,Bangladesh,2016,2061,gap,walmart,kmart,1.0,0.0,1.0,54.0,25.0,-1.0
23003,Bangladesh,2017,2061,gap,walmart,kmart,1.0,0.0,1.0,54.0,25.0,-1.0
30808,Bangladesh,2018,2061,gap,walmart,kmart,1.0,0.0,1.0,54.0,25.0,-1.0
37040,Bangladesh,2019,2061,gap,walmart,kmart,1.0,0.0,1.0,54.0,25.0,-1.0
16697,Bangladesh,2016,2062,bhs,primark,orchestra,0.0,0.0,0.0,-1.0,36.0,-1.0
23647,Bangladesh,2017,2062,bhs,primark,orchestra,0.0,0.0,0.0,-1.0,36.0,-1.0
34319,Bangladesh,2019,2062,bhs,primark,orchestra,0.0,0.0,0.0,-1.0,36.0,-1.0
15889,Indonesia,2016,2063,,,,,,,-1.0,-1.0,-1.0
17964,Cambodia,2016,2067,,,,,,,-1.0,-1.0,-1.0
24747,Cambodia,2017,2067,,,,,,,-1.0,-1.0,-1.0
33099,Cambodia,2019,2067,,,,,,,-1.0,-1.0,-1.0
39852,Cambodia,2020,2067,,,,,,,-1.0,-1.0,-1.0
18800,Cambodia,2017,2068,benetton,calzedonia,original marines,0.0,0.0,0.0,35.0,6.0,-1.0
25329,Cambodia,2018,2068,benetton,calzedonia,original marines,0.0,0.0,0.0,35.0,6.0,-1.0
32376,Cambodia,2019,2068,benetton,calzedonia,original marines,0.0,0.0,0.0,35.0,6.0,-1.0
38497,Cambodia,2020,2068,benetton,calzedonia,original marines,0.0,0.0,0.0,35.0,6.0,-1.0
41585,Cambodia,2021,2068,benetton,calzedonia,original marines,0.0,0.0,0.0,35.0,6.0,-1.0
17087,Indonesia,2016,2071,jc penney,esprit,express,0.0,1.0,0.0,16.0,54.0,7.0
23511,Indonesia,2017,2071,jc penney,esprit,express,0.0,1.0,0.0,16.0,54.0,7.0
30432,Indonesia,2018,2071,jc penney,esprit,express,0.0,1.0,0.0,16.0,54.0,7.0
36967,Indonesia,2019,2071,jc penney,esprit,express,0.0,1.0,0.0,16.0,54.0,7.0
15892,Indonesia,2016,2072,nike,columbia,itoyokado,1.0,0.0,0.0,36.0,22.0,-1.0
21858,Indonesia,2017,2072,nike,columbia,itoyokado,1.0,0.0,0.0,36.0,22.0,-1.0
28823,Indonesia,2018,2072,nike,columbia,itoyokado,1.0,0.0,0.0,36.0,22.0,-1.0
18044,Cambodia,2016,2073,carter's,c&a,h&m,0.0,0.0,1.0,-1.0,53.0,55.0
24414,Cambodia,2017,2073,carter's,c&a,h&m,0.0,0.0,1.0,-1.0,53.0,55.0
38264,Cambodia,2020,2073,carter's,c&a,h&m,0.0,0.0,1.0,-1.0,53.0,55.0
17617,Cambodia,2016,2074,,,,,,,-1.0,-1.0,-1.0
16302,Indonesia,2016,2076,uniqlo,hanesbrands,,0.0,0.0,,29.0,-1.0,-1.0
23208,Indonesia,2017,2076,uniqlo,hanesbrands,,0.0,0.0,,29.0,-1.0,-1.0
33137,Indonesia,2019,2076,uniqlo,hanesbrands,,0.0,0.0,,29.0,-1.0,-1.0
20810,Cambodia,2017,2077,vf,hanesbrands,,0.0,0.0,,-1.0,-1.0,-1.0
28297,Cambodia,2018,2077,vf,hanesbrands,,0.0,0.0,,-1.0,-1.0,-1.0
42169,Cambodia,2021,2077,vf,hanesbrands,,0.0,0.0,,-1.0,-1.0,-1.0
19733,Cambodia,2017,2078,asda,visage,,0.0,0.0,,30.0,-1.0,-1.0
26564,Cambodia,2018,2078,asda,visage,,0.0,0.0,,30.0,-1.0,-1.0
33750,Cambodia,2019,2078,asda,visage,,0.0,0.0,,30.0,-1.0,-1.0
40267,Cambodia,2020,2078,asda,visage,,0.0,0.0,,30.0,-1.0,-1.0
43417,Cambodia,2021,2078,asda,visage,,0.0,0.0,,30.0,-1.0,-1.0
16640,Bangladesh,2016,2079,h&m,li & fung,"talbots, inc.",1.0,1.0,1.0,55.0,-1.0,-1.0
23433,Bangladesh,2017,2079,h&m,li & fung,"talbots, inc.",1.0,1.0,1.0,55.0,-1.0,-1.0
32093,Bangladesh,2019,2079,h&m,li & fung,"talbots, inc.",1.0,1.0,1.0,55.0,-1.0,-1.0
38200,Bangladesh,2020,2079,h&m,li & fung,"talbots, inc.",1.0,1.0,1.0,55.0,-1.0,-1.0
18587,Bangladesh,2017,2080,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
26416,Bangladesh,2018,2080,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
34791,Bangladesh,2019,2080,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
15804,Vietnam,2016,2081,barbour,adidas,north face,,,,-1.0,58.0,46.0
22548,Vietnam,2017,2081,barbour,adidas,north face,,,,-1.0,58.0,46.0
30534,Vietnam,2018,2081,barbour,adidas,north face,,,,-1.0,58.0,46.0
37988,Vietnam,2019,2081,barbour,adidas,north face,,,,-1.0,58.0,46.0
41514,Vietnam,2021,2081,barbour,adidas,north face,,,,-1.0,58.0,46.0
18738,Bangladesh,2017,2082,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
26641,Bangladesh,2018,2082,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
35507,Bangladesh,2019,2082,gap,next,li & fung,1.0,0.0,1.0,54.0,33.0,-1.0
16501,Bangladesh,2016,2083,,,,,,,-1.0,-1.0,-1.0
37855,Bangladesh,2019,2083,,,,,,,-1.0,-1.0,-1.0
15905,Indonesia,2016,2084,justice,the children's place,popular,0.0,1.0,0.0,-1.0,-1.0,-1.0
21446,Indonesia,2017,2084,justice,the children's place,popular,0.0,1.0,0.0,-1.0,-1.0,-1.0
28517,Indonesia,2018,2084,justice,the children's place,popular,0.0,1.0,0.0,-1.0,-1.0,-1.0
35161,Indonesia,2019,2084,justice,the children's place,popular,0.0,1.0,0.0,-1.0,-1.0,-1.0
20532,Indonesia,2017,2085,ascena,,,1.0,,,-1.0,-1.0,-1.0
32921,Indonesia,2019,2085,ascena,,,1.0,,,-1.0,-1.0,-1.0
15918,Vietnam,2016,2086,clarks,sherpani,kate spade,,,,-1.0,-1.0,12.0
22447,Vietnam,2017,2086,clarks,sherpani,kate spade,,,,-1.0,-1.0,12.0
30126,Vietnam,2018,2086,clarks,sherpani,kate spade,,,,-1.0,-1.0,12.0
35699,Vietnam,2019,2086,clarks,sherpani,kate spade,,,,-1.0,-1.0,12.0
40513,Vietnam,2020,2086,clarks,sherpani,kate spade,,,,-1.0,-1.0,12.0
17555,Haiti,2016,2087,lab apparel,,,,,,-1.0,-1.0,-1.0
23306,Haiti,2017,2087,lab apparel,,,,,,-1.0,-1.0,-1.0
37472,Haiti,2019,2087,lab apparel,,,,,,-1.0,-1.0,-1.0
15911,Jordan,2016,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
20863,Jordan,2017,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
27583,Jordan,2018,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
34351,Jordan,2019,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
39822,Jordan,2020,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
43638,Jordan,2021,2088,supreme international llc,,,0.0,,,-1.0,-1.0,-1.0
18694,Indonesia,2017,2089,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
25819,Indonesia,2018,2089,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
32366,Indonesia,2019,2089,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
39215,Indonesia,2020,2089,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
16469,Vietnam,2016,2092,carter's,tommy hilfiger,american eagle,,,,-1.0,38.0,15.0
22771,Vietnam,2017,2092,carter's,tommy hilfiger,american eagle,,,,-1.0,38.0,15.0
28925,Vietnam,2018,2092,carter's,tommy hilfiger,american eagle,,,,-1.0,38.0,15.0
35841,Vietnam,2019,2092,carter's,tommy hilfiger,american eagle,,,,-1.0,38.0,15.0
40003,Vietnam,2020,2092,carter's,tommy hilfiger,american eagle,,,,-1.0,38.0,15.0
16131,Cambodia,2016,2093,muji,,,0.0,,,-1.0,-1.0,-1.0
22293,Cambodia,2017,2093,muji,,,0.0,,,-1.0,-1.0,-1.0
29454,Cambodia,2018,2093,muji,,,0.0,,,-1.0,-1.0,-1.0
37379,Cambodia,2019,2093,,,,,,,-1.0,-1.0,-1.0
42521,Cambodia,2021,2093,muji,,,0.0,,,-1.0,-1.0,-1.0
17708,Bangladesh,2016,2095,target australia,gap,target,1.0,1.0,1.0,-1.0,54.0,35.0
24145,Bangladesh,2017,2095,target australia,gap,target,1.0,1.0,1.0,-1.0,54.0,35.0
32620,Bangladesh,2019,2095,target australia,gap,target,1.0,1.0,1.0,-1.0,54.0,35.0
16524,Vietnam,2016,2099,jjf,new balance,,,,,-1.0,29.0,-1.0
22148,Vietnam,2017,2099,jjf,new balance,,,,,-1.0,29.0,-1.0
29547,Vietnam,2018,2099,jjf,new balance,,,,,-1.0,29.0,-1.0
36684,Vietnam,2019,2099,jjf,new balance,,,,,-1.0,29.0,-1.0
40450,Vietnam,2020,2099,jjf,new balance,,,,,-1.0,29.0,-1.0
17836,Bangladesh,2016,2100,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
24984,Bangladesh,2018,2100,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
32869,Bangladesh,2019,2100,h&m,gap,ascena,1.0,1.0,1.0,55.0,54.0,-1.0
17404,Vietnam,2016,2101,abercrombie & fitch,j.crew,nadia,,,,14.0,13.0,-1.0
23894,Vietnam,2017,2101,abercrombie & fitch,j.crew,nadia,,,,14.0,13.0,-1.0
37363,Vietnam,2019,2101,abercrombie & fitch,j.crew,nadia,,,,14.0,13.0,-1.0
40966,Vietnam,2021,2101,abercrombie & fitch,j.crew,nadia,,,,14.0,13.0,-1.0
15495,Jordan,2016,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
19692,Jordan,2017,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
26848,Jordan,2018,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
33482,Jordan,2019,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
39630,Jordan,2020,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
43332,Jordan,2021,2102,al masera,haifa,sana,0.0,0.0,0.0,-1.0,-1.0,-1.0
20013,Cambodia,2017,2103,gu,,,0.0,,,37.0,-1.0,-1.0
27522,Cambodia,2018,2103,gu,,,0.0,,,37.0,-1.0,-1.0
34254,Cambodia,2019,2103,gu,,,0.0,,,37.0,-1.0,-1.0
41572,Cambodia,2021,2103,gu,,,0.0,,,37.0,-1.0,-1.0
19639,Cambodia,2017,2105,gu,,,0.0,,,37.0,-1.0,-1.0
28064,Cambodia,2018,2105,gu,,,0.0,,,37.0,-1.0,-1.0
38279,Cambodia,2020,2105,gu,,,0.0,,,37.0,-1.0,-1.0
41617,Cambodia,2021,2105,gu,,,0.0,,,37.0,-1.0,-1.0
15048,Indonesia,2016,2106,gap,old navy,,1.0,0.0,,54.0,54.0,-1.0
22047,Indonesia,2017,2106,gap,old navy,,1.0,0.0,,54.0,54.0,-1.0
19325,Indonesia,2017,2108,original marine,hybrid,,0.0,0.0,,-1.0,-1.0,-1.0
20082,Indonesia,2017,2109,kohl's,gap,jc penney,0.0,1.0,0.0,8.0,54.0,16.0
26844,Indonesia,2018,2109,kohl's,gap,jc penney,0.0,1.0,0.0,8.0,54.0,16.0
33427,Indonesia,2019,2109,kohl's,gap,jc penney,0.0,1.0,0.0,8.0,54.0,16.0
19336,Indonesia,2017,2110,guess,free people,lily pulitzer,0.0,0.0,0.0,19.0,-1.0,-1.0
28144,Indonesia,2018,2110,guess,free people,lily pulitzer,0.0,0.0,0.0,19.0,-1.0,-1.0
35499,Indonesia,2019,2110,guess,free people,lily pulitzer,0.0,0.0,0.0,19.0,-1.0,-1.0
18439,Cambodia,2017,2112,best seller,inditex,,0.0,1.0,,-1.0,-1.0,-1.0
25701,Cambodia,2018,2112,best seller,inditex,,0.0,1.0,,-1.0,-1.0,-1.0
32547,Cambodia,2019,2112,best seller,inditex,,0.0,1.0,,-1.0,-1.0,-1.0
41178,Cambodia,2021,2112,best seller,inditex,,0.0,1.0,,-1.0,-1.0,-1.0
17596,Indonesia,2016,2113,nike,,,1.0,,,36.0,-1.0,-1.0
24952,Indonesia,2018,2113,nike,,,1.0,,,36.0,-1.0,-1.0
32748,Indonesia,2019,2113,nike,,,1.0,,,36.0,-1.0,-1.0
18650,Indonesia,2017,2114,laurent,chaps,loft,0.0,0.0,0.0,-1.0,-1.0,29.0
19321,Bangladesh,2017,2116,marks & spencer,gap,uniqulo,1.0,1.0,0.0,51.0,54.0,29.0
28974,Bangladesh,2018,2116,marks & spencer,gap,uniqulo,1.0,1.0,0.0,51.0,54.0,29.0
17566,Jordan,2016,2118,,,,,,,-1.0,-1.0,-1.0
22809,Jordan,2017,2118,,,,,,,-1.0,-1.0,-1.0
40315,Jordan,2020,2118,,,,,,,-1.0,-1.0,-1.0
16687,Jordan,2016,2119,perry ellis,,,0.0,,,-1.0,-1.0,-1.0
21952,Jordan,2017,2119,perry ellis,,,0.0,,,-1.0,-1.0,-1.0
29256,Jordan,2018,2119,perry ellis,,,0.0,,,-1.0,-1.0,-1.0
19205,Cambodia,2017,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0.0,0.0,0.0,-1.0,-1.0,-1.0
26720,Cambodia,2018,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0.0,0.0,0.0,-1.0,-1.0,-1.0
34798,Cambodia,2019,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0.0,0.0,0.0,-1.0,-1.0,-1.0
42346,Cambodia,2021,2120,aeon,nishimatsuya chain,mitsui bussan inter-fashion,0.0,0.0,0.0,-1.0,-1.0,-1.0
19674,Cambodia,2017,2123,xebec,aitoz,,0.0,0.0,,-1.0,-1.0,-1.0
28313,Cambodia,2018,2123,xebec,aitoz,,0.0,0.0,,-1.0,-1.0,-1.0
36033,Cambodia,2019,2123,xebec,aitoz,,0.0,0.0,,-1.0,-1.0,-1.0
17448,Vietnam,2016,2124,sanmar,nike,tommy hilfiger,,,,-1.0,36.0,38.0
23788,Vietnam,2017,2124,sanmar,nike,tommy hilfiger,,,,-1.0,36.0,38.0
38255,Vietnam,2020,2124,sanmar,nike,tommy hilfiger,,,,-1.0,36.0,38.0
40990,Vietnam,2021,2124,sanmar,nike,tommy hilfiger,,,,-1.0,36.0,38.0
17281,Vietnam,2016,2129,abercrombie & fitch,zara,forever 21,,,,14.0,42.0,6.0
24043,Vietnam,2017,2129,abercrombie & fitch,zara,forever 21,,,,14.0,42.0,6.0
38467,Vietnam,2020,2129,abercrombie & fitch,zara,forever 21,,,,14.0,42.0,6.0
41899,Vietnam,2021,2129,abercrombie & fitch,zara,forever 21,,,,14.0,42.0,6.0
17057,Vietnam,2016,2130,walmart,kohl's,dkny,,,,25.0,8.0,-1.0
23399,Vietnam,2017,2130,walmart,kohl's,dkny,,,,25.0,8.0,-1.0
30113,Vietnam,2018,2130,walmart,kohl's,dkny,,,,25.0,8.0,-1.0
37209,Vietnam,2019,2130,walmart,kohl's,dkny,,,,25.0,8.0,-1.0
40512,Vietnam,2020,2130,walmart,kohl's,dkny,,,,25.0,8.0,-1.0
18544,Cambodia,2017,2134,bershka bsk espana s.a,inditex,punto fa sl,0.0,1.0,0.0,42.0,-1.0,-1.0
26149,Cambodia,2018,2134,bershka bsk espana s.a,inditex,punto fa sl,0.0,1.0,0.0,42.0,-1.0,-1.0
33148,Cambodia,2019,2134,bershka bsk espana s.a,inditex,punto fa sl,0.0,1.0,0.0,42.0,-1.0,-1.0
42833,Cambodia,2021,2134,bershka bsk espana s.a,inditex,punto fa sl,0.0,1.0,0.0,42.0,-1.0,-1.0
19007,Cambodia,2017,2136,,,,,,,-1.0,-1.0,-1.0
25823,Cambodia,2018,2136,blair,,,0.0,,,-1.0,-1.0,-1.0
33956,Cambodia,2019,2136,blair,,,0.0,,,-1.0,-1.0,-1.0
17110,Vietnam,2016,2138,gap,abercrombie & fitch,benetton,,,,54.0,14.0,35.0
24280,Vietnam,2017,2138,gap,abercrombie & fitch,benetton,,,,54.0,14.0,35.0
31800,Vietnam,2019,2138,gap,abercrombie & fitch,benetton,,,,54.0,14.0,35.0
37545,Vietnam,2019,2138,gap,abercrombie & fitch,benetton,,,,54.0,14.0,35.0
40889,Vietnam,2020,2138,gap,abercrombie & fitch,benetton,,,,54.0,14.0,35.0
17290,Vietnam,2016,2139,,,,,,,-1.0,-1.0,-1.0
16924,Vietnam,2016,2141,carter's,gap,abercrombie & fitch,,,,-1.0,54.0,14.0
22925,Vietnam,2017,2141,carter's,gap,abercrombie & fitch,,,,-1.0,54.0,14.0
30255,Vietnam,2018,2141,carter's,gap,abercrombie & fitch,,,,-1.0,54.0,14.0
37399,Vietnam,2019,2141,carter's,gap,abercrombie & fitch,,,,-1.0,54.0,14.0
40796,Vietnam,2020,2141,carter's,gap,abercrombie & fitch,,,,-1.0,54.0,14.0
18927,Cambodia,2017,2142,,,,,,,-1.0,-1.0,-1.0
25642,Cambodia,2018,2142,amiee lynn,,,0.0,,,-1.0,-1.0,-1.0
33710,Cambodia,2019,2142,amiee lynn,,,0.0,,,-1.0,-1.0,-1.0
42740,Cambodia,2021,2142,amiee lynn,,,0.0,,,-1.0,-1.0,-1.0
17208,Vietnam,2016,2144,kohl's,gap,target,,,,8.0,54.0,35.0
23509,Vietnam,2017,2144,kohl's,gap,target,,,,8.0,54.0,35.0
30635,Vietnam,2018,2144,kohl's,gap,target,,,,8.0,54.0,35.0
37367,Vietnam,2019,2144,kohl's,gap,target,,,,8.0,54.0,35.0
40795,Vietnam,2020,2144,kohl's,gap,target,,,,8.0,54.0,35.0
16943,Cambodia,2016,2145,c&a,mango,zara,0.0,0.0,0.0,53.0,18.0,42.0
23686,Cambodia,2017,2145,c&a,mango,zara,0.0,0.0,0.0,53.0,18.0,42.0
37346,Cambodia,2019,2145,c&a,mango,zara,0.0,0.0,0.0,53.0,18.0,42.0
20327,Cambodia,2017,2146,,,,,,,-1.0,-1.0,-1.0
27489,Cambodia,2018,2146,,,,,,,-1.0,-1.0,-1.0
34028,Cambodia,2019,2146,,,,,,,-1.0,-1.0,-1.0
40372,Cambodia,2020,2146,,,,,,,-1.0,-1.0,-1.0
17860,Vietnam,2016,2147,primark,marc o'polo,lativ,,,,36.0,-1.0,-1.0
23890,Vietnam,2017,2147,primark,marc o'polo,lativ,,,,36.0,-1.0,-1.0
17539,Vietnam,2016,2149,vf,abercrombie & fitch,j crew,,,,-1.0,14.0,13.0
24368,Vietnam,2017,2149,vf,abercrombie & fitch,j crew,,,,-1.0,14.0,13.0
31747,Vietnam,2019,2149,vf,abercrombie & fitch,j crew,,,,-1.0,14.0,13.0
38182,Vietnam,2020,2149,vf,abercrombie & fitch,j crew,,,,-1.0,14.0,13.0
41399,Vietnam,2021,2149,vf,abercrombie & fitch,j crew,,,,-1.0,14.0,13.0
17677,Vietnam,2016,2150,,,,,,,-1.0,-1.0,-1.0
17525,Vietnam,2016,2151,gap,inditex,abercrombie & fitch,,,,54.0,-1.0,14.0
23739,Vietnam,2017,2151,gap,inditex,abercrombie & fitch,,,,54.0,-1.0,14.0
30269,Vietnam,2018,2151,gap,inditex,abercrombie & fitch,,,,54.0,-1.0,14.0
37479,Vietnam,2019,2151,gap,inditex,abercrombie & fitch,,,,54.0,-1.0,14.0
40869,Vietnam,2020,2151,gap,inditex,abercrombie & fitch,,,,54.0,-1.0,14.0
17487,Vietnam,2016,2152,fox,richarson,alpinestars,,,,-1.0,-1.0,-1.0
23602,Vietnam,2017,2152,fox,richarson,alpinestars,,,,-1.0,-1.0,-1.0
17622,Vietnam,2016,2153,carter's,oshkosh,justice,,,,-1.0,-1.0,-1.0
28417,Vietnam,2018,2153,carter's,oshkosh,justice,,,,-1.0,-1.0,-1.0
35073,Vietnam,2019,2153,carter's,oshkosh,justice,,,,-1.0,-1.0,-1.0
39601,Vietnam,2020,2153,carter's,oshkosh,justice,,,,-1.0,-1.0,-1.0
17599,Vietnam,2016,2155,handcraft,hansbrands,disney,,,,-1.0,-1.0,-1.0
23892,Vietnam,2017,2155,handcraft,hansbrands,disney,,,,-1.0,-1.0,-1.0
19353,Indonesia,2017,2156,dick's,leetex,j.h. korea,1.0,0.0,0.0,12.0,-1.0,-1.0
28002,Indonesia,2018,2156,dick's,leetex,j.h. korea,1.0,0.0,0.0,12.0,-1.0,-1.0
17321,Vietnam,2016,2157,levis,dickies,aeropostale,,,,47.0,-1.0,5.0
23741,Vietnam,2017,2157,levis,dickies,aeropostale,,,,47.0,-1.0,5.0
30767,Vietnam,2018,2157,levis,dickies,aeropostale,,,,47.0,-1.0,5.0
18734,Haiti,2017,2158,carter's,gildan,the children's place,,,,-1.0,33.0,-1.0
25186,Haiti,2018,2158,carter's,gildan,the children's place,,,,-1.0,33.0,-1.0
32752,Haiti,2019,2158,carter's,gildan,the children's place,,,,-1.0,33.0,-1.0
39193,Haiti,2020,2158,carter's,gildan,the children's place,,,,-1.0,33.0,-1.0
17726,Vietnam,2016,2160,jc penney,walmart,target,,,,16.0,25.0,35.0
29268,Vietnam,2018,2160,jc penney,walmart,target,,,,16.0,25.0,35.0
37089,Vietnam,2019,2160,jc penney,walmart,target,,,,16.0,25.0,35.0
40635,Vietnam,2020,2160,jc penney,walmart,target,,,,16.0,25.0,35.0
18090,Vietnam,2016,2165,asics,shimano,puma,,,,26.0,-1.0,56.0
24593,Vietnam,2018,2165,asics,shimano,puma,,,,26.0,-1.0,56.0
31706,Vietnam,2019,2165,asics,shimano,puma,,,,26.0,-1.0,56.0
39121,Vietnam,2020,2165,asics,shimano,puma,,,,26.0,-1.0,56.0
17871,Vietnam,2016,2166,,,,,,,-1.0,-1.0,-1.0
18370,Vietnam,2017,2168,the children's place,decathlon,haddad,,,,-1.0,17.0,-1.0
25773,Vietnam,2018,2168,the children's place,decathlon,haddad,,,,-1.0,17.0,-1.0
32988,Vietnam,2019,2168,the children's place,decathlon,haddad,,,,-1.0,17.0,-1.0
39256,Vietnam,2020,2168,the children's place,decathlon,haddad,,,,-1.0,17.0,-1.0
42926,Vietnam,2021,2168,the children's place,decathlon,haddad,,,,-1.0,17.0,-1.0
18502,Vietnam,2017,2169,decathlon,the children's place,,,,,17.0,-1.0,-1.0
25917,Vietnam,2018,2169,decathlon,the children's place,,,,,17.0,-1.0,-1.0
32673,Vietnam,2019,2169,decathlon,the children's place,,,,,17.0,-1.0,-1.0
39265,Vietnam,2020,2169,decathlon,the children's place,,,,,17.0,-1.0,-1.0
42158,Vietnam,2021,2169,decathlon,the children's place,,,,,17.0,-1.0,-1.0
17463,Vietnam,2016,2171,qvc,sally lou,coast stores,,,,-1.0,-1.0,-1.0
23171,Vietnam,2017,2171,qvc,sally lou,coast stores,,,,-1.0,-1.0,-1.0
30381,Vietnam,2018,2171,qvc,sally lou,coast stores,,,,-1.0,-1.0,-1.0
17614,Cambodia,2016,2172,,,,,,,-1.0,-1.0,-1.0
19293,Indonesia,2017,2173,aoki,aeon,biltimore,0.0,0.0,0.0,-1.0,-1.0,-1.0
17966,Indonesia,2016,2174,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
24921,Indonesia,2018,2174,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
31971,Indonesia,2019,2174,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
39242,Indonesia,2020,2174,carter's,h&m,,0.0,1.0,,-1.0,55.0,-1.0
18534,Bangladesh,2017,2175,h&m,cellio,big star,1.0,0.0,0.0,55.0,-1.0,-1.0
26299,Bangladesh,2018,2175,h&m,cellio,big star,1.0,0.0,0.0,55.0,-1.0,-1.0
18745,Vietnam,2017,2176,tony dress,etc,grips,,,,-1.0,-1.0,-1.0
25242,Vietnam,2018,2176,tony dress,etc,grips,,,,-1.0,-1.0,-1.0
33583,Vietnam,2019,2176,tony dress,etc,grips,,,,-1.0,-1.0,-1.0
39850,Vietnam,2020,2176,tony dress,etc,grips,,,,-1.0,-1.0,-1.0
16990,Cambodia,2016,2177,,,,,,,-1.0,-1.0,-1.0
18187,Cambodia,2016,2178,,,,,,,-1.0,-1.0,-1.0
24348,Cambodia,2017,2178,,,,,,,-1.0,-1.0,-1.0
38016,Cambodia,2020,2178,,,,,,,-1.0,-1.0,-1.0
41405,Cambodia,2021,2178,,,,,,,-1.0,-1.0,-1.0
16788,Cambodia,2016,2180,,,,,,,-1.0,-1.0,-1.0
25965,Cambodia,2018,2180,,,,,,,-1.0,-1.0,-1.0
18143,Vietnam,2017,2181,h&m,lindex,mast,,,,55.0,37.0,-1.0
25290,Vietnam,2018,2181,h&m,lindex,mast,,,,55.0,37.0,-1.0
32640,Vietnam,2019,2181,h&m,lindex,mast,,,,55.0,37.0,-1.0
38897,Vietnam,2020,2181,h&m,lindex,mast,,,,55.0,37.0,-1.0
42115,Vietnam,2021,2181,h&m,lindex,mast,,,,55.0,37.0,-1.0
18539,Bangladesh,2017,2182,jc penney,,,0.0,,,16.0,-1.0,-1.0
27457,Bangladesh,2018,2182,jc penney,,,0.0,,,16.0,-1.0,-1.0
18627,Vietnam,2017,2183,toms,sanmar,eland,,,,-1.0,-1.0,-1.0
26263,Vietnam,2018,2183,toms,sanmar,eland,,,,-1.0,-1.0,-1.0
