QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol,buyer1gov,buyer1trace,buyer2trace,buyer3trace,buyertracemx,buyer1know,buyer2know,buyer3know,buyerknowmx
19324,1513,lucky brand,kohl's,ascena,,,,0.0,,-1.0,,14.0,,-1.0
26151,1513,lucky brand,kohl's,ascena,,,,0.0,,-1.0,,14.0,,-1.0
33165,1513,lucky brand,kohl's,ascena,,,,0.0,,-1.0,,14.0,,-1.0
39282,1513,lucky brand,kohl's,ascena,,,,0.0,,-1.0,,14.0,,-1.0
8476,1514,ms korea,j&y,davimode,,,,,,-1.0,,,,-1.0
16202,1514,ms korea,j&y,davimode,,,,,,-1.0,,,,-1.0
27660,1514,ms korea,j&y,davimode,,,,,,-1.0,,,,-1.0
12297,1515,gap,uniqlo,american eagle,86.0,46.0,48.0,13.0,0.0,-1.0,54.0,27.0,18.0,-1.0
18150,1515,gap,uniqlo,american eagle,86.0,46.0,48.0,13.0,0.0,-1.0,54.0,27.0,18.0,-1.0
24632,1515,gap,uniqlo,american eagle,86.0,46.0,48.0,13.0,0.0,-1.0,54.0,27.0,18.0,-1.0
37554,1515,gap,uniqlo,american eagle,86.0,46.0,48.0,13.0,0.0,-1.0,54.0,27.0,18.0,-1.0
40919,1515,gap,uniqlo,american eagle,86.0,46.0,48.0,13.0,0.0,-1.0,54.0,27.0,18.0,-1.0
14138,1516,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
21951,1516,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
29482,1516,,,,,,,,,-1.0,,,,-1.0
36229,1516,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
41460,1516,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
8279,1517,,,,,,,,,-1.0,,,,-1.0
13550,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
19941,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
26936,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
33819,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
39295,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
42690,1519,unitex,hong thinh,,,,,,,-1.0,,,,-1.0
8468,1521,,,,,,,,,-1.0,,,,-1.0
8317,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
13518,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
19001,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
26013,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
33250,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
39298,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
42128,1524,abercrombie & fitch,levi's,c&a,29.0,0.0,6.0,,48.0,-1.0,22.0,,41.0,-1.0
14072,1525,janie and jack,,,,,,,,-1.0,,,,-1.0
21259,1525,janie and jack,,,,,,,,-1.0,,,,-1.0
27608,1525,janie and jack,,,,,,,,-1.0,,,,-1.0
35293,1525,,,,,,,,,-1.0,,,,-1.0
14164,1526,,,,,,,,,-1.0,,,,-1.0
21738,1526,mizuno,,,,,,,,-1.0,,,,-1.0
29405,1526,mizuno,,,,,,,,-1.0,,,,-1.0
40251,1526,mizuno,,,,,,,,-1.0,,,,-1.0
43269,1526,mizuno,,,,,,,,-1.0,,,,-1.0
13141,1528,adidas,north face,burton,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
20793,1528,adidas,north face,burton,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
29227,1528,adidas,north face,burton,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
38980,1528,adidas,north face,burton,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
42176,1528,adidas,north face,burton,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
10360,1529,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
18818,1529,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
26687,1529,,,,,,,,,-1.0,,,,-1.0
33697,1529,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
40696,1529,uniqlo,,,68.0,31.0,13.0,,,-1.0,27.0,,,-1.0
9592,1530,,,,,,,,,-1.0,,,,-1.0
8404,1531,jc penney,target,kohl's,,,,19.0,0.0,-1.0,,36.0,14.0,-1.0
14193,1531,jc penney,target,kohl's,,,,19.0,0.0,-1.0,,36.0,14.0,-1.0
19548,1531,jc penney,target,kohl's,,,,19.0,0.0,-1.0,,36.0,14.0,-1.0
26105,1531,jc penney,target,kohl's,,,,19.0,0.0,-1.0,,36.0,14.0,-1.0
32742,1531,jc penney,target,kohl's,,,,19.0,0.0,-1.0,,36.0,14.0,-1.0
8645,1532,,,,,,,,,-1.0,,,,-1.0
14181,1532,,,,,,,,,-1.0,,,,-1.0
11819,1533,debenhams,kmart australia,marks & spencer,30.0,23.0,24.0,,27.0,-1.0,19.0,,41.0,-1.0
16688,1533,debenhams,kmart australia,marks & spencer,30.0,23.0,24.0,,27.0,-1.0,19.0,,41.0,-1.0
22987,1533,debenhams,kmart australia,marks & spencer,30.0,23.0,24.0,,27.0,-1.0,19.0,,41.0,-1.0
30939,1533,debenhams,kmart australia,marks & spencer,30.0,23.0,24.0,,27.0,-1.0,19.0,,41.0,-1.0
39069,1533,debenhams,kmart australia,marks & spencer,30.0,23.0,24.0,,27.0,-1.0,19.0,,41.0,-1.0
9714,1534,,,,,,,,,-1.0,,,,-1.0
17878,1534,,,,,,,,,-1.0,,,,-1.0
27225,1534,,,,,,,,,-1.0,,,,-1.0
34442,1534,,,,,,,,,-1.0,,,,-1.0
9915,1535,muji,,,,,,,,-1.0,,,,-1.0
17221,1535,muji,,,,,,,,-1.0,,,,-1.0
23324,1535,muji,,,,,,,,-1.0,,,,-1.0
30852,1535,,,,,,,,,-1.0,,,,-1.0
38121,1535,muji,,,,,,,,-1.0,,,,-1.0
9110,1536,,,,,,,,,-1.0,,,,-1.0
36283,1536,,,,,,,,,-1.0,,,,-1.0
8051,1537,hybrid,carter's,g-iii,,,,,,-1.0,,,,-1.0
13400,1537,hybrid,carter's,g-iii,,,,,,-1.0,,,,-1.0
19267,1537,hybrid,carter's,g-iii,,,,,,-1.0,,,,-1.0
27367,1537,hybrid,carter's,g-iii,,,,,,-1.0,,,,-1.0
8653,1538,,,,,,,,,-1.0,,,,-1.0
8086,1539,,,,,,,,,-1.0,,,,-1.0
14652,1539,,,,,,,,,-1.0,,,,-1.0
12197,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
17799,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
22472,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
30366,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
37432,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
42152,1540,new balance,hanesbrands,marika,60.0,23.0,35.0,,,-1.0,11.0,,,-1.0
8262,1540,,,,,,,,,-1.0,,,,-1.0
9150,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
14817,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
21297,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
27996,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
34403,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
40791,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
43250,1541,jc penney,next,marks & spencer,,,,22.0,27.0,-1.0,,22.0,41.0,-1.0
14553,1543,,,,,,,,,-1.0,,,,-1.0
24055,1543,,,,,,,,,-1.0,,,,-1.0
32131,1543,,,,,,,,,-1.0,,,,-1.0
8263,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
13824,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
18787,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
25036,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
32154,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
39170,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
41701,1544,tesco,gu,primark,,,12.0,,20.0,-1.0,,,38.0,-1.0
13071,1545,,,,,,,,,-1.0,,,,-1.0
8325,1546,calvin klein,michael kors,baernard chaus,91.0,62.0,11.0,0.0,,-1.0,38.0,12.0,,-1.0
15781,1546,calvin klein,michael kors,baernard chaus,91.0,62.0,11.0,0.0,,-1.0,38.0,12.0,,-1.0
21315,1546,calvin klein,michael kors,baernard chaus,91.0,62.0,11.0,0.0,,-1.0,38.0,12.0,,-1.0
8055,1547,descente,asics,lokal,,,,,,-1.0,,,,-1.0
13246,1547,descente,asics,lokal,,,,,,-1.0,,,,-1.0
18648,1547,descente,asics,lokal,,,,,,-1.0,,,,-1.0
27337,1547,descente,asics,lokal,,,,,,-1.0,,,,-1.0
34639,1547,descente,asics,lokal,,,,,,-1.0,,,,-1.0
10681,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
16433,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
23326,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
30469,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
37053,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
40704,1550,muji,abercrombie & fitch,tommy hilfiger,,,,6.0,11.0,-1.0,,22.0,38.0,-1.0
8141,1551,adidas,north face,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
13801,1551,adidas,north face,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
19708,1551,adidas,north face,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
8363,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
13616,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
18888,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
26031,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
32956,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
39632,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
43567,1552,under armour,,,36.0,15.0,22.0,,,-1.0,20.0,,,-1.0
8327,1553,best seller,newlook,splash,,,,,,-1.0,,,,-1.0
16711,1553,best seller,newlook,splash,,,,,,-1.0,,,,-1.0
20558,1553,best seller,newlook,splash,,,,,,-1.0,,,,-1.0
29318,1553,best seller,newlook,splash,,,,,,-1.0,,,,-1.0
10189,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
16980,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
23116,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
30188,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
36840,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
40394,1554,jc penney,inditex,mango,,,,,0.0,-1.0,,,15.0,-1.0
8681,1555,,,,,,,,,-1.0,,,,-1.0
8431,1556,,,,,,,,,-1.0,,,,-1.0
12717,1558,vf,alpha,ja,,,,,,-1.0,,,,-1.0
18016,1558,vf,alpha,ja,,,,,,-1.0,,,,-1.0
24042,1558,vf,alpha,ja,,,,,,-1.0,,,,-1.0
37469,1558,vf,alpha,ja,,,,,,-1.0,,,,-1.0
8411,1560,tahari,jones,judys,,,,,,-1.0,,,,-1.0
14006,1560,tahari,jones,judys,,,,,,-1.0,,,,-1.0
20536,1560,tahari,jones,judys,,,,,,-1.0,,,,-1.0
38706,1560,tahari,jones,judys,,,,,,-1.0,,,,-1.0
42059,1560,tahari,jones,judys,,,,,,-1.0,,,,-1.0
11871,1561,h&m,esprit,marks & spencer,92.0,77.0,47.0,48.0,27.0,-1.0,38.0,43.0,41.0,-1.0
16669,1561,h&m,esprit,marks & spencer,92.0,77.0,47.0,48.0,27.0,-1.0,38.0,43.0,41.0,-1.0
23404,1561,h&m,esprit,marks & spencer,92.0,77.0,47.0,48.0,27.0,-1.0,38.0,43.0,41.0,-1.0
30819,1561,h&m,esprit,marks & spencer,92.0,77.0,47.0,48.0,27.0,-1.0,38.0,43.0,41.0,-1.0
39177,1561,h&m,esprit,marks & spencer,92.0,77.0,47.0,48.0,27.0,-1.0,38.0,43.0,41.0,-1.0
12928,1562,h&m,esprit,sainsbury's,92.0,77.0,47.0,48.0,,-1.0,38.0,43.0,,-1.0
17707,1562,h&m,esprit,sainsbury's,92.0,77.0,47.0,48.0,,-1.0,38.0,43.0,,-1.0
24983,1562,h&m,esprit,sainsbury's,92.0,77.0,47.0,48.0,,-1.0,38.0,43.0,,-1.0
32888,1562,h&m,esprit,sainsbury's,92.0,77.0,47.0,48.0,,-1.0,38.0,43.0,,-1.0
12718,1563,gap,inditex,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
17326,1563,gap,inditex,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
22993,1563,gap,inditex,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
31149,1563,gap,inditex,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
38160,1563,gap,inditex,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
8131,1564,h&m,gap,alfred dunner,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
13488,1564,h&m,gap,alfred dunner,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
20160,1564,h&m,gap,alfred dunner,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
27377,1564,h&m,gap,alfred dunner,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
33189,1564,h&m,gap,alfred dunner,92.0,77.0,47.0,48.0,,-1.0,38.0,54.0,,-1.0
10093,1565,,,,,,,,,-1.0,,,,-1.0
17623,1565,,,,,,,,,-1.0,,,,-1.0
24272,1565,,,,,,,,,-1.0,,,,-1.0
37760,1565,,,,,,,,,-1.0,,,,-1.0
41170,1565,,,,,,,,,-1.0,,,,-1.0
12173,1567,,,,,,,,,-1.0,,,,-1.0
19714,1567,,,,,,,,,-1.0,,,,-1.0
28289,1567,,,,,,,,,-1.0,,,,-1.0
34910,1567,,,,,,,,,-1.0,,,,-1.0
40125,1567,,,,,,,,,-1.0,,,,-1.0
43224,1567,,,,,,,,,-1.0,,,,-1.0
12122,1568,american eagle,gap,ascena,36.0,23.0,0.0,48.0,,-1.0,18.0,54.0,,-1.0
16136,1568,american eagle,gap,ascena,36.0,23.0,0.0,48.0,,-1.0,18.0,54.0,,-1.0
22682,1568,american eagle,gap,ascena,36.0,23.0,0.0,48.0,,-1.0,18.0,54.0,,-1.0
29688,1568,american eagle,gap,ascena,36.0,23.0,0.0,48.0,,-1.0,18.0,54.0,,-1.0
37406,1568,american eagle,gap,ascena,36.0,23.0,0.0,48.0,,-1.0,18.0,54.0,,-1.0
12125,1569,gap,ascena,li & fung,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
16156,1569,gap,ascena,li & fung,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
22802,1569,gap,ascena,li & fung,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
31401,1569,gap,ascena,li & fung,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
37648,1569,gap,ascena,li & fung,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
12326,1570,adidas,puma,sanmar,97.0,85.0,46.0,46.0,,-1.0,45.0,50.0,,-1.0
17199,1570,adidas,puma,sanmar,97.0,85.0,46.0,46.0,,-1.0,45.0,50.0,,-1.0
23883,1570,adidas,puma,sanmar,97.0,85.0,46.0,46.0,,-1.0,45.0,50.0,,-1.0
31217,1570,adidas,puma,sanmar,97.0,85.0,46.0,46.0,,-1.0,45.0,50.0,,-1.0
8727,1571,gap,carter's,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
21631,1571,gap,carter's,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
29505,1571,gap,carter's,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
36609,1571,gap,carter's,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
40460,1571,gap,carter's,target,86.0,46.0,48.0,,19.0,-1.0,54.0,,36.0,-1.0
12329,1572,,,,,,,,,-1.0,,,,-1.0
16969,1572,,,,,,,,,-1.0,,,,-1.0
11378,1574,,,,,,,,,-1.0,,,,-1.0
16398,1574,,,,,,,,,-1.0,,,,-1.0
22281,1574,,,,,,,,,-1.0,,,,-1.0
29674,1574,,,,,,,,,-1.0,,,,-1.0
36093,1574,,,,,,,,,-1.0,,,,-1.0
40166,1574,,,,,,,,,-1.0,,,,-1.0
43253,1574,,,,,,,,,-1.0,,,,-1.0
8145,1575,,,,,,,,,-1.0,,,,-1.0
12948,1575,,,,,,,,,-1.0,,,,-1.0
8444,1576,calvin klein,ann taylor,,91.0,62.0,11.0,,,-1.0,38.0,,,-1.0
15017,1576,calvin klein,ann taylor,,91.0,62.0,11.0,,,-1.0,38.0,,,-1.0
20435,1576,calvin klein,ann taylor,,91.0,62.0,11.0,,,-1.0,38.0,,,-1.0
27415,1576,calvin klein,ann taylor,,91.0,62.0,11.0,,,-1.0,38.0,,,-1.0
35382,1576,calvin klein,ann taylor,,91.0,62.0,11.0,,,-1.0,38.0,,,-1.0
8737,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
14113,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
19711,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
26262,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
32829,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
39188,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
41784,1578,pvh,toyota tsusho,li & fung,,,,,,-1.0,,,,-1.0
12225,1579,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
16776,1579,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
22981,1579,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
31134,1579,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
38594,1579,h&m,c&a,kmart,92.0,77.0,47.0,48.0,,-1.0,38.0,41.0,,-1.0
12671,1580,gap,h&m,ascena,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
17030,1580,gap,h&m,ascena,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
23996,1580,gap,h&m,ascena,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
32196,1580,gap,h&m,ascena,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
38860,1580,gap,h&m,ascena,86.0,46.0,48.0,47.0,,-1.0,54.0,38.0,,-1.0
12440,1581,,,,,,,,,-1.0,,,,-1.0
8571,1582,costco,dsg,asmara,,,,,,-1.0,,,,-1.0
17151,1582,costco,dsg,asmara,,,,,,-1.0,,,,-1.0
24946,1582,costco,dsg,asmara,,,,,,-1.0,,,,-1.0
8855,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
17831,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
25309,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
32029,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
38465,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
41439,1583,target,inditex,primark,72.0,46.0,19.0,,20.0,-1.0,36.0,,38.0,-1.0
8933,1584,seidensticker,itochu,raon,,,,,,-1.0,,,,-1.0
16313,1584,seidensticker,itochu,raon,,,,,,-1.0,,,,-1.0
21957,1584,seidensticker,itochu,raon,,,,,,-1.0,,,,-1.0
18025,1585,h&m,carter's,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
25586,1585,h&m,carter's,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
32648,1585,h&m,carter's,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
39013,1585,h&m,carter's,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
8488,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
13673,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
19178,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
25949,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
33111,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
39115,1587,spd,gwj,vf,,,,,,-1.0,,,,-1.0
8227,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
12955,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
18673,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
26226,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
32358,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
38637,1588,gap,esprit,g-iii,86.0,46.0,48.0,48.0,,-1.0,54.0,43.0,,-1.0
10779,1589,,,,,,,,,-1.0,,,,-1.0
16726,1589,,,,,,,,,-1.0,,,,-1.0
12155,1590,,,,,,,,,-1.0,,,,-1.0
18886,1590,,,,,,,,,-1.0,,,,-1.0
26609,1590,,,,,,,,,-1.0,,,,-1.0
34728,1590,,,,,,,,,-1.0,,,,-1.0
13547,1591,walmart,primark,cost co,68.0,62.0,0.0,20.0,,-1.0,24.0,38.0,,-1.0
20201,1591,walmart,primark,cost co,68.0,62.0,0.0,20.0,,-1.0,24.0,38.0,,-1.0
27202,1591,walmart,primark,cost co,68.0,62.0,0.0,20.0,,-1.0,24.0,38.0,,-1.0
33833,1591,walmart,primark,cost co,68.0,62.0,0.0,20.0,,-1.0,24.0,38.0,,-1.0
13219,1592,,,,,,,,,-1.0,,,,-1.0
21235,1592,,,,,,,,,-1.0,,,,-1.0
29074,1592,,,,,,,,,-1.0,,,,-1.0
35681,1592,,,,,,,,,-1.0,,,,-1.0
12420,1594,,,,,,,,,-1.0,,,,-1.0
13814,1595,vf asia,gap,kohl's,,,,48.0,0.0,-1.0,,54.0,14.0,-1.0
18470,1595,vf asia,gap,kohl's,,,,48.0,0.0,-1.0,,54.0,14.0,-1.0
26127,1595,vf asia,gap,kohl's,,,,48.0,0.0,-1.0,,54.0,14.0,-1.0
35583,1595,vf asia,gap,kohl's,,,,48.0,0.0,-1.0,,54.0,14.0,-1.0
8239,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
13031,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
18957,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
26554,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
32470,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
39233,1596,pvh,h&m,c&a,,,,47.0,48.0,-1.0,,38.0,41.0,-1.0
8244,1597,,,,,,,,,-1.0,,,,-1.0
15107,1597,,,,,,,,,-1.0,,,,-1.0
13632,1598,the children's place,,,,,,,,-1.0,,,,-1.0
18992,1598,,,,,,,,,-1.0,,,,-1.0
26632,1598,the children's place,,,,,,,,-1.0,,,,-1.0
33245,1598,the children's place,,,,,,,,-1.0,,,,-1.0
40154,1598,the children's place,,,,,,,,-1.0,,,,-1.0
17649,1599,,,,,,,,,-1.0,,,,-1.0
26411,1599,,,,,,,,,-1.0,,,,-1.0
35278,1599,,,,,,,,,-1.0,,,,-1.0
40524,1599,,,,,,,,,-1.0,,,,-1.0
43744,1599,,,,,,,,,-1.0,,,,-1.0
12299,1600,,,,,,,,,-1.0,,,,-1.0
17161,1600,,,,,,,,,-1.0,,,,-1.0
25354,1600,,,,,,,,,-1.0,,,,-1.0
34369,1600,,,,,,,,,-1.0,,,,-1.0
41008,1600,,,,,,,,,-1.0,,,,-1.0
8441,1601,columbia,jc penney,samkyung,,,,,,-1.0,,,,-1.0
15347,1601,columbia,jc penney,samkyung,,,,,,-1.0,,,,-1.0
20482,1601,columbia,jc penney,samkyung,,,,,,-1.0,,,,-1.0
29783,1601,columbia,jc penney,samkyung,,,,,,-1.0,,,,-1.0
35926,1601,columbia,jc penney,samkyung,,,,,,-1.0,,,,-1.0
8385,1602,marks & spencer,peerless,li & fung,93.0,100.0,27.0,,,-1.0,41.0,,,-1.0
13981,1602,marks & spencer,peerless,li & fung,93.0,100.0,27.0,,,-1.0,41.0,,,-1.0
19560,1602,marks & spencer,peerless,li & fung,93.0,100.0,27.0,,,-1.0,41.0,,,-1.0
11818,1603,,,,,,,,,-1.0,,,,-1.0
8867,1606,pvh,guess,"mexx, tom taylor",,,,,,-1.0,,,,-1.0
15114,1606,pvh,guess,"mexx, tom taylor",,,,,,-1.0,,,,-1.0
21075,1606,pvh,guess,"mexx, tom taylor",,,,,,-1.0,,,,-1.0
28048,1606,pvh,guess,"mexx, tom taylor",,,,,,-1.0,,,,-1.0
8981,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
14488,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
20184,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
29236,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
36326,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
40761,1608,walmart,gymboree,belk,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
8887,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
14647,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
20211,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
27743,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
34970,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
39503,1613,colmar,aritzia,filippa k,,,,,,-1.0,,,,-1.0
9031,1614,,,,,,,,,-1.0,,,,-1.0
9129,1615,ann inc,jc penney,kohl's,,,,,0.0,-1.0,,,14.0,-1.0
