QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW
20787,Vietnam,2017,2294,target,kohl's,columbia,,,
27312,Vietnam,2018,2294,target,kohl's,columbia,,,
34009,Vietnam,2019,2294,target,kohl's,columbia,,,
39867,Vietnam,2020,2294,target,kohl's,columbia,,,
42728,Vietnam,2021,2294,target,kohl's,columbia,,,
20064,Vietnam,2017,2295,carter's,primark,the children's place,,,
27094,Vietnam,2018,2295,carter's,primark,the children's place,,,
34778,Vietnam,2019,2295,carter's,primark,the children's place,,,
39539,Vietnam,2020,2295,carter's,primark,the children's place,,,
19742,Indonesia,2017,2297,target,gap,ascena,1,1,1
26948,Indonesia,2018,2297,target,gap,ascena,1,1,1
33848,Indonesia,2019,2297,target,gap,ascena,1,1,1
20818,Vietnam,2017,2298,kohl's,target,nike,,,
28599,Vietnam,2018,2298,kohl's,target,nike,,,
34566,Vietnam,2019,2298,kohl's,target,nike,,,
39606,Vietnam,2020,2298,kohl's,target,nike,,,
43395,Vietnam,2021,2298,kohl's,target,nike,,,
20469,Indonesia,2017,2299,target,walmart,aeropostale,1,0,0
28388,Indonesia,2018,2299,target,walmart,aeropostale,1,0,0
22833,Indonesia,2017,2301,express,tom tailor,s. oliver,0,0,0
20072,Vietnam,2017,2302,pan pacific,nippon sigmax,unico,,,
27809,Vietnam,2018,2302,pan pacific,nippon sigmax,unico,,,
36309,Vietnam,2019,2302,pan pacific,nippon sigmax,unico,,,
40069,Vietnam,2020,2302,pan pacific,nippon sigmax,unico,,,
23078,Indonesia,2017,2303,express,h&m,tom tailor,0,1,0
20068,Vietnam,2017,2305,adidas,nike,vf,,,
34654,Vietnam,2019,2305,adidas,nike,vf,,,
39643,Vietnam,2020,2305,adidas,nike,vf,,,
42868,Vietnam,2021,2305,adidas,nike,vf,,,
20033,Bangladesh,2017,2307,marks & spencer,puma,ralph lauren,1,1,1
29629,Bangladesh,2018,2307,marks & spencer,puma,ralph lauren,1,1,1
37403,Bangladesh,2019,2307,marks & spencer,puma,ralph lauren,1,1,1
20564,Bangladesh,2017,2308,pvh,levis,techno design ltd.,1,1,0
21664,Bangladesh,2017,2310,h&m,walmart,puma,1,0,1
28958,Bangladesh,2018,2310,h&m,walmart,puma,1,0,1
36412,Bangladesh,2019,2310,h&m,walmart,puma,1,0,1
20049,Bangladesh,2017,2311,pvh,,,1,,
29340,Bangladesh,2018,2311,pvh,,,1,,
20055,Bangladesh,2017,2312,pvh,gap,sears,1,1,0
28907,Bangladesh,2018,2312,pvh,gap,sears,1,1,0
35038,Bangladesh,2019,2312,pvh,gap,sears,1,1,0
20059,Bangladesh,2017,2313,pvh,cohl's,gap,1,0,1
29056,Bangladesh,2018,2313,pvh,cohl's,gap,1,0,1
35782,Bangladesh,2019,2313,pvh,cohl's,gap,1,0,1
20040,Bangladesh,2017,2314,pvh,kohl's ,gap,1,0,1
29057,Bangladesh,2018,2314,pvh,kohl's ,gap,1,0,1
35930,Bangladesh,2019,2314,pvh,kohl's ,gap,1,0,1
23097,Indonesia,2017,2316,gap,target,,1,1,
21000,Bangladesh,2017,2318,marks & spencer,puma,olymp,1,1,0
30982,Bangladesh,2018,2318,marks & spencer,puma,olymp,1,1,0
39185,Bangladesh,2020,2318,marks & spencer,puma,olymp,1,1,0
19424,Haiti,2017,2319,gap,hanesbrands,kohl's,,,
26331,Haiti,2018,2319,gap,hanesbrands,kohl's,,,
34594,Haiti,2019,2319,gap,hanesbrands,kohl's,,,
41940,Haiti,2021,2319,gap,hanesbrands,kohl's,,,
20154,Vietnam,2017,2321,carhart,zara,the children's place,,,
28448,Vietnam,2018,2321,carhart,zara,the children's place,,,
20697,Vietnam,2017,2322,ann taylor,chico's,perry ellis,,,
27590,Vietnam,2018,2322,ann taylor,chico's,perry ellis,,,
35639,Vietnam,2019,2322,ann taylor,chico's,perry ellis,,,
40109,Vietnam,2020,2322,ann taylor,chico's,perry ellis,,,
19936,Vietnam,2017,2323,chico's,abercrombie & fitch,free people,,,
26898,Vietnam,2018,2323,chico's,abercrombie & fitch,free people,,,
34331,Vietnam,2019,2323,chico's,abercrombie & fitch,free people,,,
39408,Vietnam,2020,2323,chico's,abercrombie & fitch,free people,,,
42278,Vietnam,2021,2323,chico's,abercrombie & fitch,free people,,,
21587,Cambodia,2017,2324,new yorker,sasaki yoemon,,0,0,
38906,Cambodia,2020,2324,new yorker,sasaki yoemon,,0,0,
20548,Bangladesh,2017,2325,olymp,marks & spencer,,0,1,
28639,Bangladesh,2018,2325,olymp,marks & spencer,,0,1,
37035,Bangladesh,2019,2325,olymp,marks & spencer,,0,1,
21084,Bangladesh,2017,2326,gap,walmart,kohl's,1,0,0
29079,Bangladesh,2018,2326,gap,walmart,kohl's,1,0,0
36543,Bangladesh,2019,2326,gap,walmart,kohl's,1,0,0
22179,Bangladesh,2017,2327,gap,kmart,,1,1,
20948,Bangladesh,2017,2328,gap,walmart,h&m,1,0,1
28711,Bangladesh,2018,2328,gap,walmart,h&m,1,0,1
36617,Bangladesh,2019,2328,gap,walmart,h&m,1,0,1
28091,Indonesia,2018,2329,nike,adidas,,1,0,
35210,Indonesia,2019,2329,nike,adidas,,1,0,
22151,Indonesia,2017,2330,nike,,,1,,
29515,Indonesia,2018,2330,nike,,,1,,
36134,Indonesia,2019,2330,nike,,,1,,
21856,Indonesia,2017,2331,target,walmart,kohl's,1,0,0
30159,Indonesia,2018,2331,target,walmart,kohl's,1,0,0
22046,Vietnam,2017,2332,macys,kohl's,bonton,,,
29137,Vietnam,2018,2332,macys,kohl's,bonton,,,
36101,Vietnam,2019,2332,macys,kohl's,bonton,,,
39739,Vietnam,2020,2332,macys,kohl's,bonton,,,
22983,Indonesia,2017,2335,tom tailor,s oliver,express,0,0,0
32477,Indonesia,2019,2335,tom tailor,s oliver,express,0,0,0
43585,Indonesia,2021,2335,tom tailor,s oliver,express,0,0,0
21098,Bangladesh,2017,2336,walmart,gap,h&m,0,1,1
29719,Bangladesh,2018,2336,walmart,gap,h&m,0,1,1
36426,Bangladesh,2019,2336,walmart,gap,h&m,0,1,1
22638,Vietnam,2017,2339,walmart,mydyer,zara,,,
29234,Vietnam,2018,2339,walmart,mydyer,zara,,,
35787,Vietnam,2019,2339,walmart,mydyer,zara,,,
39918,Vietnam,2020,2339,walmart,mydyer,zara,,,
20732,Vietnam,2017,2343,columbia,motives,pd- tex,,,
27815,Vietnam,2018,2343,columbia,motives,pd- tex,,,
34930,Vietnam,2019,2343,columbia,motives,pd- tex,,,
39970,Vietnam,2020,2343,columbia,motives,pd- tex,,,
21160,Vietnam,2017,2345,jc penney,next,,,,
20897,Vietnam,2017,2346,one jeans wear,rbx,,,,
22216,Indonesia,2017,2347,gap,,,1,,
27333,Indonesia,2018,2347,gap,,,1,,
33623,Indonesia,2019,2347,gap,,,1,,
26961,Indonesia,2018,2348,,,,,,
33619,Indonesia,2019,2348,,,,,,
20574,Jordan,2017,2349,hagara,urikata,flibber,0,0,0
21314,Cambodia,2017,2350,primark,bershka,leftis,1,0,0
28405,Cambodia,2018,2350,primark,bershka,leftis,1,0,0
35301,Cambodia,2019,2350,primark,bershka,leftis,1,0,0
23328,Indonesia,2017,2351,comtex,marubeni,,0,0,
23002,Bangladesh,2017,2352,h&m,springfield,soliver,1,0,0
30149,Bangladesh,2018,2352,h&m,springfield,soliver,1,0,0
37263,Bangladesh,2019,2352,h&m,springfield,soliver,1,0,0
22808,Bangladesh,2017,2354,gap,target,uniqlo,1,1,0
30266,Bangladesh,2018,2354,gap,target,uniqlo,1,1,0
38067,Bangladesh,2020,2354,gap,target,uniqlo,1,1,0
22143,Cambodia,2017,2355,hife ligh,,,0,,
30208,Cambodia,2018,2355,hife ligh,,,0,,
36987,Cambodia,2019,2355,hife ligh,,,0,,
41079,Cambodia,2020,2355,hife ligh,,,0,,
21416,Vietnam,2017,2359,jc penney,eddie bauer,qvc,,,
28483,Vietnam,2018,2359,jc penney,eddie bauer,qvc,,,
35456,Vietnam,2019,2359,jc penney,eddie bauer,qvc,,,
39878,Vietnam,2020,2359,jc penney,eddie bauer,qvc,,,
22482,Bangladesh,2017,2364,kappahl ab,ts design,onepeice as,0,0,0
31727,Bangladesh,2018,2364,kappahl ab,ts design,onepeice as,0,0,0
22029,Bangladesh,2017,2366,aldi,gap,uniqlo ,0,1,0
21687,Bangladesh,2017,2367,gap,aldi,uniqlo,1,0,0
22675,Vietnam,2017,2368,adidas,vf,puma,,,
29449,Vietnam,2018,2368,adidas,vf,puma,,,
36281,Vietnam,2019,2368,adidas,vf,puma,,,
40537,Vietnam,2020,2368,adidas,vf,puma,,,
23715,Bangladesh,2017,2369,gap,benetton,next,1,0,0
31532,Bangladesh,2018,2369,gap,benetton,next,1,0,0
23445,Bangladesh,2017,2370,levis,gap,h&m,1,1,1
32137,Bangladesh,2019,2370,levis,gap,h&m,1,1,1
38730,Bangladesh,2020,2370,levis,gap,h&m,1,1,1
23443,Bangladesh,2017,2371,levis,gap,h m,1,1,1
32204,Bangladesh,2019,2371,levis,gap,h m,1,1,1
38968,Bangladesh,2020,2371,levis,gap,h m,1,1,1
23138,Bangladesh,2017,2372,levis,gap,li & fung,1,1,1
32002,Bangladesh,2019,2372,levis,gap,li & fung,1,1,1
38991,Bangladesh,2020,2372,levis,gap,li & fung,1,1,1
24151,Bangladesh,2017,2373,gap,benetton,next,1,0,0
31564,Bangladesh,2018,2373,gap,benetton,next,1,0,0
22792,Bangladesh,2017,2378,h&m,aldi,kmart,1,0,1
30818,Bangladesh,2018,2378,h&m,aldi,kmart,1,0,1
37282,Bangladesh,2019,2378,h&m,aldi,kmart,1,0,1
23267,Bangladesh,2017,2379,h&m,kmart,hanesbrands,1,1,0
30845,Bangladesh,2018,2379,h&m,kmart,hanesbrands,1,1,0
37856,Bangladesh,2019,2379,h&m,kmart,hanesbrands,1,1,0
24920,Bangladesh,2018,2380,h&m,gap,ascena,1,1,1
35628,Bangladesh,2019,2380,h&m,gap,ascena,1,1,1
22668,Bangladesh,2017,2381,h&m,debenhams,kmart,1,1,1
30235,Bangladesh,2018,2381,h&m,debenhams,kmart,1,1,1
37180,Bangladesh,2019,2381,h&m,debenhams,kmart ,1,1,1
23364,Bangladesh,2017,2382,lpp,kmart,auchan,0,1,0
31197,Bangladesh,2018,2382,lpp,kmart,auchan,0,1,0
38217,Bangladesh,2020,2382,lpp,kmart,auchan,0,1,0
21473,Vietnam,2017,2383,r&m richards,,,,,
21910,Vietnam,2017,2384,gap,american eagle,target,,,
28848,Vietnam,2018,2384,gap,american eagle,target,,,
35801,Vietnam,2019,2384,gap,american eagle,target,,,
39713,Vietnam,2020,2384,gap,american eagle,target,,,
25087,Indonesia,2018,2386,target,target,kmart,1,1,1
32129,Indonesia,2019,2386,target,target,kmart,1,1,1
38773,Indonesia,2020,2386,target,target,kmart,1,1,1
24463,Vietnam,2017,2387,target,jc penney,kohl's,,,
29906,Vietnam,2018,2387,target,jc penney,kohl's,,,
36345,Vietnam,2019,2387,target,jc penney,kohl's,,,
40382,Vietnam,2020,2387,target,jc penney,kohl's,,,
22528,Bangladesh,2017,2388,h&m,c&a,kmart,1,0,1
31570,Bangladesh,2018,2388,h&m,c&a,kmart,1,0,1
37446,Bangladesh,2019,2388,h&m,c&a,kmart,1,0,1
21660,Vietnam,2017,2392,kohl's,carter's,walmart,,,
28902,Vietnam,2018,2392,kohl's,carter's,walmart,,,
35659,Vietnam,2019,2392,kohl's,carter's,walmart,,,
39920,Vietnam,2020,2392,kohl's,carter's,walmart,,,
24602,Indonesia,2017,2394,nike,vf,,1,0,
23789,Indonesia,2017,2395,h&m,the children's place,gap,1,1,1
39206,Indonesia,2020,2395,h&m,the children's place,gap,1,1,1
24381,Indonesia,2017,2396,gap,columbia,walmart,1,0,0
37964,Indonesia,2019,2396,gap,columbia,walmart,1,0,0
21673,Vietnam,2017,2397,abercrombie & fitch,kohl's,juicy,,,
29140,Vietnam,2018,2397,abercrombie & fitch,kohl's,juicy,,,
35467,Vietnam,2019,2397,abercrombie & fitch,kohl's,juicy,,,
24969,Vietnam,2018,2398,target,walmart,levi's,,,
31854,Vietnam,2019,2398,target,walmart,levi's,,,
38985,Vietnam,2020,2398,target,walmart,levi's,,,
41246,Vietnam,2021,2398,target,walmart,levi's,,,
23687,Indonesia,2017,2401,gap,jc penney,j.crew,1,0,1
30211,Indonesia,2018,2401,gap,jc penney,j.crew,1,0,1
36944,Indonesia,2019,2401,gap,jc penney,j.crew,1,0,1
22978,Vietnam,2017,2402,jc penney,macy's,target,,,
30062,Vietnam,2018,2402,jc penney,macy's,target,,,
36523,Vietnam,2019,2402,jc penney,macy's,target,,,
40151,Vietnam,2020,2402,jc penney,macy's,target,,,
23341,Vietnam,2017,2428,gap,lane bryant & catherine,chico's,,,
30202,Vietnam,2018,2428,gap,lane bryant & catherine,chico's,,,
37203,Vietnam,2019,2428,gap,lane bryant & catherine,chico's,,,
41857,Vietnam,2021,2428,gap,lane bryant & catherine,chico's,,,
23130,Indonesia,2017,2431,nike,s oliver,oakley,1,0,0
30495,Indonesia,2018,2431,nike,s oliver,oakley,1,0,0
38929,Indonesia,2020,2431,nike,s oliver,oakley,1,0,0
20258,Cambodia,2017,2432,marks & spencer,primark,zara,1,1,0
28884,Cambodia,2018,2432,marks & spencer,primark,zara,1,1,0
35347,Cambodia,2019,2432,marks & spencer,primark,zara,1,1,0
24335,Cambodia,2017,2433,kmart,zara,gu,1,0,0
38844,Cambodia,2020,2433,kmart,zara,gu,1,0,0
43260,Cambodia,2021,2433,kmart,zara,gu,1,0,0
22606,Jordan,2017,2434,hanesbrands,walmart,,0,1,
29890,Jordan,2018,2434,hanesbrands,walmart,,0,1,
36163,Jordan,2019,2434,hanesbrands,walmart,,0,1,
41496,Jordan,2021,2434,hanesbrands,walmart,,0,1,
24232,Indonesia,2017,2438,ann inc,gap,,0,1,
37943,Indonesia,2019,2438,ann inc,gap,,0,1,
23405,Bangladesh,2017,2439,gap,target,target australia,1,1,1
31903,Bangladesh,2019,2439,gap,target,target australia,1,1,1
38998,Bangladesh,2020,2439,gap,target,target australia,1,1,1
23283,Indonesia,2017,2440,gap,h&m,mahco,1,1,0
30622,Indonesia,2018,2440,gap,h&m,mahco,1,1,0
39234,Indonesia,2020,2440,gap,h&m,mahco,1,1,0
21865,Indonesia,2017,2441,nike,,,1,,
28858,Indonesia,2018,2441,nike,,,1,,
35920,Indonesia,2019,2441,nike,,,1,,
22542,Cambodia,2017,2442,,,,,,
23034,Bangladesh,2017,2445,primark,dxl,li & fung,0,0,1
31135,Bangladesh,2018,2445,primark,dxl,li & fung,0,0,1
37397,Bangladesh,2019,2445,primark,dxl,li & fung,0,0,1
24936,Indonesia,2017,2449,under armour,gap,vf,0,1,0
38079,Indonesia,2019,2449,under armour,gap,vf,0,1,0
27213,Indonesia,2018,2450,gap,,,1,,
33164,Indonesia,2019,2450,gap,,,1,,
22838,Bangladesh,2017,2451,zara ,pvh,,0,1,
31649,Bangladesh,2018,2451,zara ,pvh,,0,1,
24122,Bangladesh,2017,2452,levis,vf,kontoor,1,0,0
33089,Bangladesh,2019,2452,levis,vf,kontoor,1,0,0
24071,Vietnam,2017,2454,pvh,g-iii,ted baker,,,
30190,Vietnam,2018,2454,pvh,g-iii,ted baker,,,
37459,Vietnam,2019,2454,pvh,g-iii,ted baker,,,
23059,Vietnam,2017,2455,gymboree,carter's,new balance,,,
33399,Vietnam,2019,2455,gymboree,carter's,new balance,,,
39330,Vietnam,2020,2455,gymboree,carter's,new balance,,,
22168,Cambodia,2017,2456,walmart,lidl,,0,0,
29641,Cambodia,2018,2456,walmart,lidl,,0,0,
36344,Cambodia,2019,2456,walmart,lidl,,0,0,
40412,Cambodia,2020,2456,walmart,lidl,,0,0,
23223,Vietnam,2017,2457,the children's place,sears,macy's,,,
33022,Vietnam,2019,2457,the children's place,sears,macy's,,,
39390,Vietnam,2020,2457,the children's place,sears,macy's,,,
23382,Nicaragua,2017,2458,sae technotex,istmo textiles,gildan ,0,0,0
29904,Nicaragua,2018,2458,sae technotex,istmo textiles,gildan ,0,0,0
35928,Nicaragua,2019,2458,sae technotex,istmo textiles,gildan ,0,0,0
22821,Bangladesh,2017,2460,kmart,target,faith fashion pty ltd,1,1,0
30641,Bangladesh,2018,2460,kmart,target,faith fashion pty ltd,1,1,0
37308,Bangladesh,2019,2460,kmart,target,faith fashion pty ltd,1,1,0
24817,Indonesia,2017,2461,lawson,under amour ,uniqlo,0,0,0
39205,Indonesia,2019,2461,lawson,under amour ,uniqlo,0,0,0
24965,Cambodia,2018,2463,armani ga,janina kik,,0,0,
34266,Cambodia,2019,2463,armani ga,janina kik,,0,0,
41410,Cambodia,2021,2463,armani ga,janina kik,,0,0,
23595,Vietnam,2017,2464,chico's,gap,net,,,
30713,Vietnam,2018,2464,chico's,gap,net,,,
37149,Vietnam,2019,2464,chico's,gap,net,,,
40774,Vietnam,2020,2464,chico's,gap,net,,,
25549,Cambodia,2018,2466,,,,,,
35029,Cambodia,2019,2466,,,,,,
25997,Cambodia,2018,2467,,,,,,
34203,Cambodia,2019,2467,,,,,,
28209,Indonesia,2018,2474,gap,s oliver,,1,0,
34965,Indonesia,2019,2474,gap,s oliver,,1,0,
24029,Haiti,2017,2475,lululemon,,,,,
32101,Haiti,2019,2475,lululemon,,,,,
38600,Haiti,2020,2475,lululemon,,,,,
42016,Haiti,2021,2475,lululemon,,,,,
24064,Indonesia,2017,2476,gap,ann inc,j.crew,1,0,1
30553,Indonesia,2018,2476,gap,ann inc,j.crew,1,0,1
37736,Indonesia,2019,2476,gap,ann inc,j.crew,1,0,1
25028,Indonesia,2018,2477,gap,kohl's,cablea's,1,0,0
31884,Indonesia,2019,2477,gap,kohl's,cablea's,1,0,0
23401,Nicaragua,2017,2478,target,walmart,kohl's,1,0,0
32385,Nicaragua,2019,2478,target,walmart,kohl's,1,0,0
23685,Vietnam,2017,2480,gap,benetton,e-mart,,,
38039,Vietnam,2020,2480,gap,benetton,e-mart,,,
40977,Vietnam,2020,2480,gap,benetton,e-mart,,,
23744,Cambodia,2017,2483,,,,,,
37634,Cambodia,2019,2483,,,,,,
41059,Cambodia,2021,2483,,,,,,
25920,Cambodia,2018,2484,jc penney,komar,,0,0,
32736,Cambodia,2019,2484,jc penney,komar,,0,0,
38798,Cambodia,2020,2484,jc penney,komar,,0,0,
42612,Cambodia,2021,2484,jc penney,komar,,0,0,
29094,Cambodia,2018,2485,,,,,,
36984,Cambodia,2019,2485,,,,,,
26227,Indonesia,2018,2486,gap,hanesbrands,kohl's,1,0,0
33532,Indonesia,2019,2486,gap,hanesbrands,kohl's,1,0,0
24270,Vietnam,2017,2488,ahs,mitsubishi,,,,
24545,Bangladesh,2018,2489,steeler,malu,jambu,0,0,0
23960,Bangladesh,2017,2490,li & fung,kmart,dick's sports,1,1,1
31321,Bangladesh,2018,2490,li & fung,kmart,dick's sports,1,1,1
38874,Bangladesh,2020,2490,li & fung,kmart,dick's sports,1,1,1
23552,Vietnam,2017,2491,puma,under armour,american eagle,,,
31733,Vietnam,2019,2491,puma,under armour,american eagle,,,
39231,Vietnam,2020,2491,puma,under armour,american eagle,,,
41849,Vietnam,2021,2491,puma,under armour,american eagle,,,
25040,Bangladesh,2018,2492,marks & spencer,puma,kmart,1,1,1
33173,Bangladesh,2019,2492,marks & spencer,puma,kmart,1,1,1
22941,Cambodia,2017,2495,fortune line,,,0,,
30372,Cambodia,2018,2495,,,,,,
38178,Cambodia,2020,2495,fortune line,,,0,,
41967,Cambodia,2021,2495,fortune line,,,0,,
25651,Indonesia,2018,2503,gap,walmart,hanesbrands ,1,0,0
32429,Indonesia,2019,2503,gap,walmart,hanesbrands ,1,0,0
25648,Indonesia,2018,2504,gu,gap,walmart,0,1,0
33074,Indonesia,2019,2504,gu,gap,walmart,0,1,0
23546,Cambodia,2017,2505,puma,adidas,,1,0,
30422,Cambodia,2018,2505,puma,adidas,,1,0,
36625,Cambodia,2019,2505,puma,adidas,,1,0,
40738,Cambodia,2020,2505,puma,adidas,,1,0,
24165,Jordan,2017,2506,ezel.ltd.isreal,,,0,,
37703,Jordan,2019,2506,ezel.ltd.isreal,,,0,,
41618,Jordan,2021,2506,ezel.ltd.isreal,,,0,,
24167,Vietnam,2017,2517,uniqlo,gap,babour,,,
37698,Vietnam,2019,2517,uniqlo,gap,babour,,,
41540,Vietnam,2021,2517,uniqlo,gap,babour,,,
25041,Bangladesh,2018,2522,kmart,target,marks & spencer,1,1,1
32464,Bangladesh,2019,2522,kmart,target,marks & spencer,1,1,1
39030,Indonesia,2020,2541,,,,,,
23745,Vietnam,2017,2543,gap,target,om,,,
38246,Vietnam,2020,2543,gap,target,om,,,
41241,Vietnam,2021,2543,gap,target,om,,,
24626,Indonesia,2018,2545,columbia,new york & company,lafuma,0,0,0
32185,Indonesia,2019,2545,columbia,new york & company,lafuma,0,0,0
38807,Indonesia,2020,2545,columbia,new york & company,lafuma,0,0,0
23972,Bangladesh,2017,2546,cortefiel,ipekyol,inditex,0,0,1
25604,Bangladesh,2018,2547,kmart,target,lnditex,1,1,0
33301,Bangladesh,2019,2547,kmart,target,lnditex,1,1,0
27319,Indonesia,2018,2548,michael kors,,,0,,
35047,Indonesia,2019,2548,michael kors,,,0,,
21656,Cambodia,2017,2551,marks & spencer,,,1,,
29384,Cambodia,2018,2551,marks & spencer,,,1,,
36785,Cambodia,2019,2551,marks & spencer,,,1,,
43616,Cambodia,2021,2551,marks & spencer,,,1,,
26077,Vietnam,2018,2552,g-iii,benard chaus,others,,,
31843,Vietnam,2019,2552,g-iii,benard chaus,others,,,
38499,Vietnam,2020,2552,g-iii,benard chaus,others,,,
41615,Vietnam,2021,2552,g-iii,benard chaus,others,,,
24006,Bangladesh,2017,2553,gap,h&m,li & fung,1,1,1
33667,Bangladesh,2019,2553,gap,h&m,li & fung,1,1,1
25597,Bangladesh,2018,2554,tesco,marks & spencer,c&a,0,1,0
24957,Vietnam,2017,2556,shade & shore,american eagle,speedo,,,
38002,Vietnam,2020,2556,shade & shore,american eagle,speedo,,,
40897,Vietnam,2020,2556,shade & shore,american eagle,speedo,,,
26649,Indonesia,2018,2557,gap,,,1,,
34136,Indonesia,2019,2557,gap,,,1,,
25594,Indonesia,2018,2559,sojitz,emerald,marubeni,0,0,0
24561,Vietnam,2018,2560,gap,uniqlo,cabela's,,,
37880,Vietnam,2019,2560,gap,uniqlo,cabela's,,,
41073,Vietnam,2021,2560,gap,uniqlo,cabela's,,,
22607,Jordan,2017,2561,under armour,gap,,0,1,
29891,Jordan,2018,2561,under armour,gap,,0,1,
36165,Jordan,2019,2561,under armour,gap,,0,1,
41497,Jordan,2021,2561,under armour,gap,,0,1,
22608,Jordan,2017,2562,hanesbrands,,,0,,
30387,Jordan,2018,2562,hanesbrands,,,0,,
36175,Jordan,2019,2562,hanesbrands,,,0,,
41498,Jordan,2021,2562,hanesbrands,,,0,,
24639,Vietnam,2018,2563,c&a,karstadt,ib company,,,
31796,Vietnam,2019,2563,c&a,karstadt,ib company,,,
38901,Vietnam,2020,2563,c&a,karstadt,ib company,,,
41214,Vietnam,2021,2563,c&a,karstadt,ib company,,,
23044,Jordan,2017,2564,bony,,,0,,
30165,Jordan,2018,2564,bony,,,0,,
36857,Jordan,2019,2564,bony,,,0,,
41350,Jordan,2021,2564,bony,,,0,,
23067,Jordan,2017,2565,nygard international,,,0,,
30171,Jordan,2018,2565,nygard international,,,0,,
36598,Jordan,2019,2565,nygard international,,,0,,
25319,Nicaragua,2018,2566,tpc,old navy,walmart,0,0,0
32579,Nicaragua,2019,2566,tpc,old navy,walmart,0,0,0
39247,Nicaragua,2020,2566,tpc,old navy,walmart,0,0,0
42730,Nicaragua,2021,2566,tpc,old navy,walmart,0,0,0
27049,Bangladesh,2018,2567,lidl ,tesco,,0,0,
25075,Bangladesh,2018,2568,gap,kmart,ascena,1,1,1
32454,Bangladesh,2019,2568,gap,kmart,ascena,1,1,1
38866,Bangladesh,2020,2568,gap,kmart,ascena,1,1,1
24890,Bangladesh,2018,2569,lidl ,gap,sears,0,1,0
32307,Bangladesh,2019,2569,lidl ,gap,sears,0,1,0
39165,Bangladesh,2020,2569,lidl ,gap,sears,0,1,0
25002,Vietnam,2018,2571,lululemon,pvh,asics,,,
32112,Vietnam,2019,2571,lululemon,pvh,asics,,,
38242,Vietnam,2020,2571,lululemon,pvh,asics,,,
41181,Vietnam,2021,2571,lululemon,pvh,asics,,,
24382,Vietnam,2017,2572,dynamic design,swc inc.,dsg,,,
25072,Bangladesh,2018,2573,kmart,lidl,kappahl ab,1,0,0
33015,Bangladesh,2019,2573,kmart,lidl,kappahl ab,1,0,0
25157,Bangladesh,2018,2574,kmart,lidl,kappahl ab,1,0,0
32515,Bangladesh,2019,2574,kmart,lidl,kappahl ab,1,0,0
25368,Haiti,2018,2579,root apparel,,,,,
32616,Haiti,2019,2579,root apparel,,,,,
38705,Haiti,2020,2579,root apparel,,,,,
25626,Vietnam,2018,2580,the children's place,haddad,carter's,,,
32434,Vietnam,2019,2580,the children's place,haddad,carter's,,,
38791,Vietnam,2020,2580,the children's place,haddad,carter's,,,
41708,Vietnam,2021,2580,the children's place,haddad,carter's,,,
27383,Indonesia,2018,2585,target,old navy,,1,0,
36199,Indonesia,2019,2585,target,old navy,,1,0,
25155,Bangladesh,2018,2586,kmart,orcestra,eci,1,0,0
27046,Indonesia,2018,2590,carter's,gymboree,the children's place,0,0,1
33573,Indonesia,2019,2590,carter's,gymboree,the children's place,0,0,1
42853,Indonesia,2021,2590,carter's,gymboree,the children's place,0,0,1
26944,Indonesia,2018,2593,h&m,marubeni,fambrand,1,0,0
26231,Indonesia,2018,2594,adidas,zero friction,bridgestone,0,0,0
32944,Indonesia,2019,2594,adidas,zero friction,bridgestone,0,0,0
26900,Vietnam,2018,2595,gap,american eagle,goldbug,,,
33927,Vietnam,2019,2595,gap,american eagle,goldbug,,,
39437,Vietnam,2020,2595,gap,american eagle,goldbug,,,
42286,Vietnam,2021,2595,gap,american eagle,goldbug,,,
25023,Vietnam,2018,2596,fond of bags,jack wolfskin,hunter boots,,,
32532,Vietnam,2019,2596,fond of bags,jack wolfskin,hunter boots,,,
39173,Vietnam,2020,2596,fond of bags,jack wolfskin,hunter boots,,,
42075,Vietnam,2021,2596,fond of bags,jack wolfskin,hunter boots,,,
25303,Bangladesh,2018,2597,kiabi,kmart,auchan,0,1,0
33298,Bangladesh,2019,2597,kiabi,kmart,auchan,0,1,0
25074,Bangladesh,2018,2598,tesco,kmart,next,0,1,0
32308,Bangladesh,2019,2598,tesco,kmart,next,0,1,0
39150,Bangladesh,2020,2598,tesco,kmart,next,0,1,0
25621,Bangladesh,2018,2599,kmart,next,debenhams,1,0,1
25077,Bangladesh,2018,2600,kiabi,kmart,auchan,0,1,0
25952,Vietnam,2018,2601,byer,samsung,,,,
32513,Vietnam,2019,2601,byer,samsung,,,,
24611,Vietnam,2018,2602,gap,shinsegae,,,,
37973,Vietnam,2020,2602,gap,shinsegae,,,,
41144,Vietnam,2021,2602,gap,shinsegae,,,,
25797,Bangladesh,2018,2603,kmart,puma,roochi,1,1,0
36476,Bangladesh,2019,2603,kmart,puma,roochi,1,1,0
25746,Bangladesh,2018,2604,kmart,puma,roochi,1,1,0
32870,Bangladesh,2019,2604,kmart,puma,roochi,1,1,0
25504,Indonesia,2018,2605,usg glove company,dick's,"uskids glolf, llc",0,1,0
32618,Indonesia,2019,2605,usg glove company,dick's,"uskids glolf, llc",0,1,0
25766,Jordan,2018,2607,jc penney,walmart,macy's,0,1,0
32590,Jordan,2019,2607,jc penney,walmart,macy's,0,1,0
